600
40
23	48	99	70	4	12	16	36	6	65	91	55	94	9	27	47	42	54	70	66	60	55	36	34	96	96	41	73	10	46	25	38	29	77	30	67	69	11	61	31	
54	28	60	29	53	73	49	69	66	37	35	33	86	79	88	97	23	52	21	90	91	12	38	74	75	54	42	11	26	83	94	29	63	21	84	6	77	11	60	49	
61	66	97	14	14	76	37	7	87	63	8	66	92	62	10	9	58	49	36	81	23	69	46	77	10	8	26	82	90	22	98	67	69	36	70	56	25	45	16	13	
85	94	52	42	41	30	53	1	14	33	86	45	26	78	99	82	58	99	71	89	77	27	5	15	69	38	41	93	16	55	8	24	1	52	31	87	33	72	84	17	
17	65	47	50	11	89	91	8	61	52	37	89	90	66	20	85	81	57	75	40	97	46	49	9	7	90	48	7	24	65	22	34	81	7	45	28	72	53	9	74	
63	66	65	77	44	3	86	85	65	74	16	92	93	28	28	91	64	7	32	36	37	5	83	35	61	10	86	91	17	89	87	59	94	86	23	82	16	16	52	25	
18	66	81	32	43	80	82	55	27	46	39	47	58	8	91	10	48	23	52	38	63	87	19	2	76	7	5	64	50	8	60	26	75	4	66	20	98	55	4	39	
34	95	54	40	36	11	66	58	73	91	2	46	48	10	44	93	18	61	32	19	53	1	61	14	15	54	42	5	28	73	34	43	15	91	85	52	84	70	34	86	
9	54	69	78	19	86	56	89	20	34	54	70	96	38	4	26	50	78	57	13	10	25	67	24	86	14	69	50	83	65	18	9	61	47	66	80	39	19	99	97	
68	52	44	80	14	81	39	6	36	36	37	56	40	72	48	93	59	85	68	35	73	93	45	48	81	97	82	79	84	79	70	87	41	86	3	40	6	14	20	2	
65	78	82	29	27	46	74	25	27	79	71	41	60	73	45	33	56	34	80	87	48	10	17	83	5	58	57	74	34	40	99	75	70	53	71	10	94	51	93	47	
77	9	94	35	16	42	48	3	13	75	2	95	33	22	37	70	14	28	63	42	28	82	36	93	22	6	58	56	79	57	6	49	84	36	81	15	72	59	84	3	
15	38	64	82	58	98	81	88	12	5	1	34	76	84	84	29	30	72	74	13	33	9	62	74	12	67	99	15	30	4	88	85	69	34	63	6	58	93	54	38	
34	44	76	73	36	13	5	65	45	89	27	5	19	18	67	27	12	54	44	98	50	76	94	13	20	69	69	8	78	29	9	74	1	43	25	17	27	49	58	91	
