500
20
1	88	86	92	67	15	95	93	65	93	66	59	77	14	41	53	11	69	25	63	
42	3	34	78	66	18	77	41	28	57	58	90	5	78	73	43	67	82	73	66	
36	71	73	54	21	43	56	10	96	56	94	79	54	14	90	13	48	40	2	25	
9	77	12	99	90	2	59	53	92	42	19	46	64	56	38	22	67	93	29	87	
78	47	84	1	45	77	93	97	29	67	33	77	92	17	80	58	32	20	87	33	
39	56	91	8	62	1	52	9	93	38	56	68	94	18	21	50	62	13	73	56	
57	40	21	32	82	77	6	70	80	76	19	64	54	47	35	71	68	87	70	83	
76	57	77	28	61	32	43	18	3	94	44	56	11	35	78	41	83	67	69	34	
64	98	24	1	35	94	87	2	49	33	14	36	98	38	68	35	67	31	7	68	
15	57	13	11	94	59	82	78	99	4	94	43	88	96	92	63	32	36	72	11	
97	87	67	73	40	76	45	58	82	42	82	33	99	92	71	78	40	54	74	39	
40	11	40	85	33	63	23	46	47	66	4	55	31	32	78	26	84	76	62	56	
50	73	51	15	11	48	4	64	3	93	60	36	13	22	6	45	57	73	33	11	
33	40	84	35	96	82	59	42	16	48	14	88	90	18	11	86	51	31	83	17	
66	82	9	5	28	75	29	3	92	86	49	91	94	65	7	98	65	85	86	92	
22	12	32	5	3	50	73	93	76	8	71	30	42	61	54	99	98	21	88	31	
52	42	17	92	87	14	50	37	36	23	2	66	88	93	89	53	59	27	63	48	
92	99	17	44	67	1	92	96	38	14	99	1	22	66	92	87	21	10	86	89	
34	8	8	75	8	29	96	77	12	89	20	35	60	86	61	45	5	7	87	90	
62	17	19	78	66	64	47	21	53	39	73	37	11	85	74	49	68	59	5	13	
86	61	97	9	87	9	32	62	44	18	62	97	86	3	40	23	26	26	66	8	
94	42	60	9	45	36	35	39	64	35	2	95	87	47	62	94	38	59	47	72	
3	2	9	53	30	50	97	90	17	24	50	32	9	21	83	78	42	71	84	16	
88	16	16	52	95	36	96	86	23	94	13	96	23	64	80	16	13	46	64	32	
34	13	12	49	10	31	69	63	32	35	84	72	38	66	16	7	66	1	95	51	
