500
20
15	37	54	53	69	1	69	34	86	52	60	9	94	76	90	54	70	22	25	4	
25	2	67	41	6	24	24	74	79	73	23	68	24	99	88	74	56	96	41	56	
52	71	74	45	64	37	36	45	20	83	93	62	61	4	89	64	75	83	98	62	
96	75	40	76	9	29	25	52	60	41	24	1	78	30	89	6	41	84	79	20	
46	14	46	29	86	96	6	69	16	32	94	20	72	15	74	8	83	94	48	99	
79	1	98	64	86	31	56	31	71	41	63	74	65	86	87	13	84	89	5	87	
27	53	58	62	17	30	49	68	18	23	33	73	37	78	12	65	3	83	65	58	
79	10	43	74	47	33	9	67	65	26	38	71	8	34	73	98	17	40	4	34	
30	1	41	76	80	8	73	41	52	8	45	21	64	78	88	57	11	42	95	94	
69	82	25	93	60	73	62	35	34	49	89	51	92	69	26	55	87	58	58	49	
63	29	64	45	3	15	82	30	30	60	17	39	58	66	45	47	89	75	90	70	
10	42	71	38	26	30	27	4	60	28	4	68	64	81	29	56	47	71	25	68	
26	93	34	91	25	21	44	47	98	54	57	1	58	87	30	81	7	41	76	59	
28	50	12	96	86	7	85	70	28	83	27	22	75	3	97	88	84	19	31	25	
95	29	4	19	74	36	59	39	59	19	91	7	45	91	49	54	63	54	20	4	
49	68	15	7	4	9	45	10	83	67	79	37	88	29	10	9	26	23	68	38	
61	38	81	74	94	49	47	79	28	80	56	62	95	27	28	11	89	89	6	82	
89	9	28	56	86	89	94	54	60	64	77	78	42	31	44	37	85	56	97	32	
15	52	57	53	26	42	21	94	62	81	94	79	3	13	75	78	2	56	16	30	
97	60	25	28	81	85	65	13	54	75	62	92	63	42	26	74	74	80	62	84	
4	77	20	18	44	87	88	18	45	79	70	11	39	93	59	25	11	51	21	68	
60	5	61	60	11	30	4	21	55	90	34	81	47	30	74	58	65	69	97	10	
34	20	94	62	59	29	45	78	16	33	74	13	92	73	81	56	96	6	71	84	
56	5	32	53	75	47	44	11	42	31	96	11	81	44	63	48	11	16	61	69	
30	93	80	3	68	45	74	22	64	64	47	48	43	36	68	41	25	96	99	28	
78	76	41	95	8	29	90	27	22	83	1	47	40	54	81	37	27	14	55	17	
56	11	91	95	58	84	65	53	83	4	7	8	5	41	54	62	30	56	30	52	
98	47	69	31	84	93	9	64	37	8	1	24	17	57	2	2	19	28	63	71	
89	51	13	94	76	95	22	27	69	18	73	72	21	3	87	12	53	49	83	73	
94	89	56	45	94	24	15	37	22	31	14	46	35	79	61	76	76	43	94	25	
49	12	52	32	49	29	90	50	88	15	15	3	19	52	27	2	35	38	6	70	
37	38	84	97	61	85	80	89	16	18	84	16	91	45	36	69	18	89	27	78	
82	43	4	34	59	22	84	36	89	35	89	62	14	78	55	18	61	28	87	12	
29	88	70	75	24	32	36	21	38	29	58	96	78	43	36	94	88	58	63	11	
9	57	21	71	77	64	21	68	81	19	91	69	79	55	95	3	71	94	1	16	
97	75	63	77	75	83	89	57	10	55	63	10	45	58	92	50	28	89	90	80	
19	31	89	33	56	53	64	15	62	63	16	80	61	39	33	62	18	90	30	40	
49	36	47	36	52	94	36	46	44	31	87	56	21	94	65	17	74	47	48	51	
29	75	9	34	71	14	70	63	8	47	13	6	61	59	42	14	87	34	24	3	
80	48	49	68	87	95	94	82	78	38	80	70	1	76	46	94	44	74	95	63	
93	94	82	64	27	16	40	85	8	51	65	59	67	83	25	60	71	79	41	36	
35	57	60	52	12	21	32	71	74	82	42	15	78	32	72	67	52	29	95	17	
72	28	10	49	12	64	81	44	75	50	58	30	41	69	50	94	96	68	11	72	
34	78	56	43	18	17	5	17	72	55	28	91	40	55	45	2	1	97	96	5	
53	68	86	61	18	73	75	19	92	89	64	98	69	87	99	39	15	63	90	55	
46	84	22	15	75	31	99	43	91	74	65	94	12	52	57	70	15	98	28	64	
36	61	15	49	5	17	47	69	27	44	30	73	62	38	24	13	40	59	40	90	
24	69	93	37	9	78	91	47	6	9	60	90	66	67	24	15	41	57	89	65	
64	90	14	7	33	70	46	29	1	56	71	62	11	39	3	29	54	81	97	23	
93	1	93	79	26	99	91	84	54	81	28	34	85	89	20	35	97	69	64	31	
23	41	38	66	43	23	29	33	8	54	73	75	7	4	9	32	57	60	56	41	
99	45	82	48	4	87	16	84	25	56	17	5	75	45	24	11	86	43	22	85	
82	45	7	30	98	78	54	69	3	57	97	63	6	88	82	54	80	88	58	26	
7	83	9	56	29	4	52	94	86	5	44	90	43	62	73	53	53	20	39	33	
10	5	31	25	81	32	74	68	31	55	93	76	62	37	9	13	54	62	84	16	
61	96	73	24	5	72	39	61	75	56	38	84	25	28	14	94	9	80	18	74	
22	5	55	97	39	36	46	21	24	73	21	66	9	89	3	32	34	97	57	13	
3	47	91	7	96	58	42	38	47	22	86	29	72	16	69	95	10	33	20	48	
14	98	2	33	2	36	36	31	50	19	72	12	93	85	3	2	75	35	49	14	
35	24	68	59	50	24	47	24	72	11	87	83	99	5	6	97	89	74	94	8	
23	77	17	9	38	98	37	92	15	5	9	77	83	42	65	62	77	22	91	79	
54	88	74	33	58	68	52	39	99	22	12	19	75	67	12	99	49	43	27	23	
66	24	34	79	83	11	92	4	26	59	93	6	8	15	69	25	69	73	97	29	
34	81	35	91	80	45	68	24	67	13	67	56	85	54	76	66	1	49	80	22	
21	45	32	90	12	73	23	11	14	12	37	37	72	38	27	23	62	22	85	69	
