100
5
73	5	62	42	86	
69	87	94	59	73	
8	54	58	91	89	
59	84	93	86	81	
70	8	23	76	10	
47	37	66	26	84	
2	40	47	78	98	
37	27	30	51	76	
60	81	60	39	18	
75	64	26	10	25	
7	80	84	95	77	
41	23	54	83	70	
87	66	82	40	33	
21	64	60	83	31	
55	19	13	20	41	
32	38	14	7	55	
45	96	23	23	35	
56	56	80	62	68	
92	16	56	42	19	
2	61	31	75	28	
69	48	65	84	74	
39	42	83	95	60	
52	28	52	77	81	
2	52	92	32	82	
4	78	74	17	34	
79	57	12	43	38	
55	28	65	53	92	
20	83	37	15	90	
46	36	9	49	95	
88	36	78	64	83	
47	28	40	76	8	
63	92	13	86	44	
55	6	10	12	48	
90	1	23	54	65	
29	89	50	62	79	
79	31	86	30	82	
33	36	81	22	56	
40	88	67	53	49	
21	74	20	61	25	
4	50	34	53	88	
31	85	78	71	52	
99	34	9	24	76	
74	37	3	55	36	
93	91	96	93	24	
17	11	84	47	35	
5	32	2	96	29	
76	83	46	51	9	
49	40	71	84	40	
65	86	79	94	65	
80	33	44	93	35	
42	58	89	16	54	
45	75	67	15	14	
35	85	34	21	5	
13	42	20	78	91	
57	71	88	77	24	
46	76	53	25	39	
54	59	94	43	1	
7	29	85	26	58	
58	57	2	54	88	
3	98	2	91	1	
51	47	35	82	12	
86	38	98	50	49	
21	98	33	65	69	
47	87	33	84	71	
91	25	1	21	35	
48	1	46	67	70	
21	60	7	96	64	
36	71	19	72	20	
23	18	4	14	15	
50	80	40	74	7	
86	41	33	77	73	
84	59	94	37	20	
88	89	75	18	20	
84	29	85	81	99	
31	54	33	92	16	
63	38	15	23	53	
16	80	10	29	33	
55	12	72	43	94	
12	56	24	3	14	
14	25	81	5	89	
74	85	53	19	52	
59	76	27	62	41	
21	33	23	33	12	
91	35	80	53	78	
24	61	99	51	40	
69	4	15	35	93	
49	70	85	96	35	
4	54	4	57	10	
81	69	2	29	94	
35	22	67	26	88	
82	47	72	18	84	
12	25	78	36	53	
71	42	25	19	72	
6	80	31	93	60	
59	43	63	69	59	
95	32	57	39	63	
13	85	36	79	24	
40	11	72	15	41	
12	72	73	13	8	
43	17	87	7	73	
