100
60
69	62	4	8	67	36	21	36	61	73	6	78	40	3	89	88	98	91	82	32	92	27	36	22	32	77	21	54	88	5	62	29	4	18	92	54	36	97	4	64	87	11	23	20	79	1	26	42	86	44	72	13	43	78	30	62	78	56	15	83	
41	87	66	79	29	66	34	26	34	85	53	90	53	3	19	61	49	9	2	60	37	95	62	52	51	43	45	75	10	63	75	49	72	70	78	35	81	74	1	65	2	98	99	60	29	90	33	88	19	67	62	55	43	96	50	20	2	43	28	75	
28	1	44	40	74	91	33	46	59	27	62	21	20	31	52	4	98	85	57	47	50	62	77	70	63	20	33	92	22	95	98	56	51	39	13	7	25	36	87	99	29	34	94	48	11	71	94	33	61	68	34	39	90	28	47	82	17	57	12	56	
76	12	56	97	10	19	25	54	92	33	30	14	16	21	72	13	34	6	89	43	30	90	58	24	78	40	94	2	89	22	86	5	69	99	75	61	48	53	75	46	36	56	72	39	14	37	73	85	85	15	74	12	31	73	76	19	41	22	70	69	
30	46	60	39	43	63	8	90	26	24	13	5	1	29	54	58	78	49	74	48	6	71	63	99	6	9	84	2	95	41	52	60	51	84	37	67	80	98	81	14	15	81	34	11	23	14	41	89	30	47	56	87	69	49	49	50	9	60	34	5	
45	12	45	84	32	10	23	7	3	99	99	39	3	50	89	99	27	25	26	81	53	39	1	99	92	13	98	89	10	59	24	19	84	91	78	80	13	16	25	82	69	56	44	60	90	21	80	67	26	16	26	16	95	54	91	86	31	23	56	28	
91	10	8	94	97	84	11	23	97	18	53	26	80	50	72	53	92	58	60	67	25	88	88	8	69	42	13	61	77	37	42	55	50	83	88	38	57	40	25	18	57	50	17	77	74	63	19	76	39	95	34	11	13	91	85	7	52	72	50	43	
65	8	55	48	98	26	23	14	23	53	31	5	26	67	29	85	28	69	94	69	73	37	57	65	72	16	14	90	83	36	93	57	66	81	68	64	61	49	16	44	47	64	67	55	99	45	3	6	57	37	85	57	52	55	39	58	73	99	1	74	
67	42	30	39	91	2	32	42	77	39	28	11	68	56	95	74	40	77	53	1	19	33	57	47	47	95	37	73	75	25	96	5	74	22	52	32	91	5	74	7	1	49	67	51	15	62	7	1	74	82	98	44	8	18	49	28	43	72	62	54	
25	20	80	59	36	26	52	85	55	25	98	62	97	5	98	62	6	56	18	3	90	94	55	13	56	47	78	72	41	70	79	98	61	59	57	51	49	27	24	58	11	91	84	99	51	1	32	95	46	61	71	85	43	71	43	95	38	71	39	35	
