50
5
17	33	98	90	75	
43	98	90	93	68	
13	67	4	35	39	
20	81	39	65	71	
41	43	79	66	31	
94	72	76	10	43	
18	32	53	48	5	
28	66	77	81	32	
8	97	10	27	6	
71	36	2	49	56	
82	36	97	61	56	
42	67	31	73	72	
90	1	62	60	23	
76	47	28	88	95	
62	87	74	42	50	
95	12	60	62	53	
74	91	53	28	27	
80	21	74	55	8	
33	6	88	58	18	
91	6	11	55	81	
35	1	88	90	57	
80	38	92	61	54	
79	69	7	73	99	
68	77	80	3	20	
97	3	67	74	10	
98	75	27	94	19	
3	64	21	30	18	
22	53	43	81	53	
52	18	59	9	73	
80	10	30	87	10	
32	97	17	58	74	
75	18	4	42	93	
78	48	7	59	22	
36	70	21	48	75	
46	60	83	29	84	
16	75	44	83	9	
36	94	70	60	27	
93	14	30	83	32	
39	53	39	76	51	
19	90	35	43	83	
95	19	8	90	70	
91	42	6	14	13	
49	86	92	84	1	
35	15	39	10	81	
93	58	55	15	13	
11	7	34	38	98	
93	65	98	90	58	
6	40	47	80	28	
96	51	99	19	3	
19	61	16	15	21	
