800
40
30	76	14	57	39	12	46	18	59	17	86	72	5	23	4	75	90	55	51	82	27	23	97	87	63	40	51	82	28	60	24	74	55	27	47	20	95	41	44	58	
46	25	6	65	43	27	41	55	19	88	80	91	98	80	66	92	91	68	62	55	23	70	54	12	74	19	24	92	65	32	33	90	67	64	35	10	46	85	7	69	
79	17	65	89	70	9	20	79	87	53	64	1	73	64	8	81	22	49	24	10	1	88	26	11	83	65	28	9	13	32	53	23	94	94	70	37	26	57	92	53	
75	61	68	20	84	95	38	80	60	82	46	6	64	54	28	88	37	77	7	15	99	87	81	50	21	42	80	93	54	15	16	1	65	70	60	68	17	6	41	29	
88	43	11	16	24	13	42	72	51	61	65	35	22	63	35	12	49	42	1	21	55	8	11	80	47	75	92	51	88	26	58	77	37	23	57	79	57	85	65	85	
34	90	67	25	51	61	4	93	99	43	54	82	33	4	1	31	94	81	89	28	75	76	78	1	69	76	46	35	48	34	89	30	76	57	48	93	20	69	24	11	
28	56	89	45	1	8	98	65	65	12	45	8	13	66	34	1	80	22	59	24	89	58	5	81	52	62	11	2	15	67	74	3	21	57	70	74	81	65	16	74	
99	99	25	50	92	92	3	5	2	41	95	88	82	96	91	93	16	25	32	61	82	23	83	36	1	85	83	38	5	58	59	26	18	97	63	69	64	43	9	68	
93	82	78	72	35	29	31	97	7	76	54	34	27	91	19	4	19	46	36	8	6	11	28	62	27	66	65	28	36	95	20	72	50	56	47	23	61	70	95	99	
46	61	95	35	9	20	1	25	62	5	54	53	30	84	21	4	15	85	7	42	74	13	51	26	99	37	66	85	87	79	54	82	39	40	40	32	48	43	87	46	
49	94	84	49	31	79	28	47	51	46	34	79	1	51	62	62	3	63	17	11	44	49	71	8	72	86	45	42	23	85	88	41	32	12	95	68	68	36	37	66	
89	53	63	58	97	52	57	43	52	39	1	47	70	16	9	11	17	87	36	35	67	58	55	9	94	17	74	88	10	34	30	10	68	27	81	48	4	51	85	56	
74	32	42	48	13	52	19	5	25	46	10	32	74	65	84	75	55	32	29	86	34	90	85	5	5	2	44	72	16	66	43	17	27	71	83	66	28	71	53	80	
32	77	34	5	95	96	22	91	63	48	88	42	22	63	76	54	2	25	78	4	87	12	71	63	2	53	88	57	78	25	58	2	56	12	45	78	38	32	53	39	
2	15	1	35	66	48	71	38	45	59	84	67	33	84	55	65	23	37	40	76	33	4	74	14	99	92	51	29	69	42	13	22	86	49	35	49	68	80	33	11	
1	80	27	39	22	73	27	16	49	46	44	84	73	36	38	34	46	79	31	82	14	84	80	73	66	33	80	68	33	34	22	7	21	78	45	47	82	58	61	35	
68	67	25	39	82	92	80	60	63	43	32	19	52	6	79	51	23	9	47	77	76	23	91	33	37	57	48	72	99	5	82	71	6	53	25	2	56	79	30	63	
