800
60
44	31	16	21	65	77	48	8	7	35	64	86	18	44	35	7	39	39	34	19	78	29	31	88	40	65	38	5	89	5	5	28	72	82	84	86	88	48	7	1	10	37	24	4	92	75	34	96	11	41	79	33	21	30	78	45	30	7	53	41	
37	25	43	41	54	53	22	37	36	49	61	78	77	56	8	38	52	23	72	92	2	61	30	36	3	9	99	5	67	47	43	74	60	87	98	75	23	52	51	25	60	79	87	66	17	53	6	80	38	30	61	2	25	3	83	44	93	46	84	42	
13	15	48	33	92	94	70	63	21	24	91	79	96	50	35	38	87	76	53	48	24	6	36	29	1	5	29	51	44	35	89	82	81	32	50	73	99	12	77	35	97	54	55	8	61	87	21	20	12	66	32	85	18	25	49	82	58	47	53	24	
88	84	43	4	47	4	78	78	79	70	58	27	10	67	51	91	56	32	32	90	67	49	69	62	58	25	77	73	33	50	39	11	45	16	43	35	42	30	8	55	65	63	72	72	24	28	85	89	63	38	29	80	90	43	37	75	20	6	14	12	
68	71	62	33	12	66	59	56	56	95	58	39	19	51	1	11	11	36	57	38	50	73	39	69	73	53	51	50	7	33	74	12	18	7	95	89	71	84	28	98	37	76	92	93	39	55	42	78	53	35	60	50	65	20	61	90	69	74	75	35	
58	38	93	86	41	92	7	56	90	37	61	48	89	38	23	7	55	62	19	17	39	6	85	14	41	74	65	29	85	91	17	7	45	13	28	52	5	4	58	85	17	1	37	37	78	32	5	92	30	22	71	67	64	65	19	93	90	48	90	19	
91	76	29	70	71	16	53	27	84	56	9	6	79	67	6	54	23	3	38	92	58	51	59	74	34	75	41	33	12	64	48	50	11	93	10	53	74	68	66	29	62	1	12	23	95	46	87	37	3	81	69	76	68	27	65	81	60	31	28	50	
85	62	17	60	26	91	5	14	23	56	82	80	31	31	17	17	59	55	72	75	54	87	89	38	22	93	91	35	62	71	51	40	74	94	48	41	78	13	1	35	21	30	40	3	89	77	66	48	50	30	21	11	72	33	36	98	13	56	60	84	
67	71	77	74	25	28	63	33	66	85	34	25	2	3	94	20	42	12	1	50	32	19	65	36	10	16	90	6	67	87	13	78	13	45	70	1	64	42	53	31	45	29	82	21	35	53	26	56	5	42	55	36	48	85	7	96	75	25	81	34	
46	21	12	68	40	47	85	45	5	33	78	79	30	49	73	84	22	24	30	40	99	18	60	92	27	7	16	86	37	35	79	84	39	57	41	7	1	71	75	8	41	10	72	76	91	44	75	7	94	20	26	99	57	27	40	84	80	72	35	55	
22	14	5	84	73	58	4	48	54	49	90	67	50	94	37	69	60	99	4	2	21	11	52	65	14	94	16	53	99	88	77	2	12	17	19	88	7	52	24	48	66	51	72	78	90	24	44	59	23	89	22	13	98	33	67	67	17	87	4	17	
