200
60
10	82	20	53	56	41	76	99	87	93	67	4	30	19	24	27	30	65	16	76	45	36	37	55	19	19	46	51	28	67	7	31	18	1	2	98	46	98	14	6	17	88	7	37	75	71	45	11	78	22	31	63	78	55	60	6	86	66	10	72	
82	55	21	9	10	14	29	53	66	43	71	16	66	4	56	68	56	33	79	86	94	86	33	12	26	74	28	26	30	9	28	53	99	83	71	39	91	39	35	58	65	7	40	68	73	16	37	94	96	13	2	17	35	33	25	12	74	15	88	42	
13	53	65	14	16	27	67	43	22	54	37	3	19	53	74	25	76	10	11	8	97	99	4	35	10	90	93	97	36	31	54	98	99	11	29	68	47	42	29	19	9	93	46	17	28	76	92	65	18	77	77	97	35	68	86	48	77	49	20	51	
53	11	99	63	59	4	61	29	82	67	90	28	14	48	59	81	22	8	77	90	40	20	75	45	62	72	68	29	51	53	70	97	90	74	64	21	58	62	48	99	89	27	4	7	50	68	64	19	54	9	76	23	86	45	84	31	12	53	81	23	
93	7	2	9	42	75	52	78	66	23	11	83	11	25	31	61	80	62	37	97	8	73	99	4	4	68	20	28	88	32	70	46	19	72	60	99	27	1	32	63	56	31	12	76	67	50	50	65	21	94	42	32	89	29	22	93	38	14	40	5	
77	12	95	84	94	69	79	33	92	68	35	21	1	38	52	70	55	72	52	67	40	89	36	81	35	36	82	77	38	13	38	27	37	80	30	93	39	73	85	16	11	29	58	20	74	6	71	51	49	45	44	80	54	29	60	51	4	88	84	55	
56	6	50	54	5	8	61	99	20	22	89	1	80	69	59	48	52	1	48	3	96	7	45	93	35	50	48	91	84	11	95	51	42	39	50	41	92	48	92	99	59	7	94	84	30	5	65	13	13	1	1	3	26	74	88	63	5	51	21	95	
92	63	45	8	51	67	49	38	91	35	39	60	30	77	91	12	9	86	62	43	36	89	87	24	39	52	23	16	36	85	89	7	66	36	30	88	36	54	99	90	66	88	31	20	56	45	60	68	97	97	3	87	2	58	3	35	15	23	11	49	
53	67	53	10	75	54	9	78	56	70	91	41	61	10	11	85	13	73	69	90	3	53	4	15	92	7	82	99	11	55	27	32	35	65	2	36	12	75	6	81	67	93	56	25	94	82	39	34	29	88	78	55	55	3	45	14	93	42	2	75	
58	99	62	1	8	8	12	61	97	88	7	21	31	11	61	73	62	73	86	16	81	71	35	88	14	26	71	95	88	79	72	19	68	90	21	64	51	81	51	10	79	17	63	41	8	15	15	14	37	32	39	48	3	62	74	58	64	39	91	88	
65	42	48	78	24	42	21	3	97	29	74	46	30	16	92	10	60	10	63	69	68	92	97	20	72	58	22	80	19	87	76	43	13	60	21	99	89	54	94	64	29	53	28	83	51	74	72	10	54	3	94	56	81	68	76	90	27	15	92	14	
16	51	65	30	21	74	19	22	4	10	88	67	79	12	45	81	68	13	47	47	53	14	32	88	77	58	4	90	49	46	90	66	20	44	57	41	82	29	14	81	80	71	63	4	36	23	50	41	35	86	25	49	27	66	39	73	37	44	23	18	
76	22	8	86	22	10	17	86	89	78	14	9	13	87	93	31	35	62	54	12	31	80	76	61	44	93	22	16	14	89	88	44	97	72	27	71	42	29	72	97	37	85	66	30	70	88	67	81	66	60	58	87	63	17	39	51	74	38	20	13	
40	40	73	9	52	82	17	63	23	10	19	27	22	20	59	68	95	86	86	54	70	10	53	7	64	46	11	4	91	47	16	60	24	26	61	24	32	97	39	47	37	98	12	46	42	58	17	38	13	78	69	21	39	57	18	54	93	53	57	28	
68	78	29	47	51	58	50	69	78	21	42	56	82	71	71	48	97	87	5	53	19	42	46	24	16	11	22	60	38	58	6	50	80	95	21	58	82	34	53	96	87	11	64	68	82	37	84	44	88	1	27	20	88	40	61	72	96	33	22	98	
11	11	48	20	5	70	87	72	57	30	97	28	5	85	32	5	88	38	98	69	19	98	26	42	73	15	73	50	28	46	64	90	49	94	41	4	20	83	68	67	87	7	25	55	29	23	61	34	78	49	28	75	91	90	85	18	2	94	56	9	
9	30	84	2	20	27	4	91	6	23	39	12	67	9	88	41	7	53	58	70	56	80	49	37	14	92	25	39	77	89	96	70	88	21	9	43	15	56	22	90	44	84	16	73	63	61	58	18	41	70	16	71	53	70	4	47	92	29	6	95	
82	92	95	29	69	17	49	70	54	65	43	32	18	70	54	13	19	73	18	88	84	22	18	41	25	92	97	21	36	33	27	71	73	78	67	46	3	67	10	85	82	69	79	63	13	93	46	85	56	37	63	27	39	17	37	29	56	55	99	93	
56	45	27	46	84	5	43	55	95	86	81	36	72	16	8	55	14	71	26	46	72	28	7	75	61	17	35	30	57	95	43	18	63	12	82	93	27	15	63	62	3	41	45	14	22	84	69	97	10	32	64	39	41	3	72	48	58	47	61	83	
64	86	25	71	72	90	11	84	87	30	87	39	32	57	72	55	57	89	66	1	88	10	73	9	13	2	2	30	88	87	55	75	42	33	9	48	98	44	66	84	31	59	86	30	44	21	20	44	28	77	70	95	44	47	4	93	16	49	45	75	
62	75	47	35	80	73	19	64	58	44	45	52	96	91	46	51	48	73	38	9	15	27	12	33	66	94	43	25	52	50	72	10	41	8	53	39	94	76	45	57	70	69	80	45	3	98	64	87	8	14	62	23	22	50	89	84	50	10	20	33	
4	93	64	27	38	38	80	8	30	46	41	81	54	7	45	15	41	37	56	92	36	2	20	5	79	91	62	42	91	59	3	41	26	51	16	92	18	77	25	9	53	19	25	15	31	52	50	7	83	43	49	93	99	51	26	18	47	29	56	17	
87	17	96	67	53	77	38	43	97	95	72	53	63	63	78	54	24	8	47	62	76	39	83	86	16	37	84	73	9	71	59	41	37	63	47	28	94	9	53	84	44	21	94	97	82	80	48	18	58	83	26	20	42	28	17	36	52	88	89	24	
75	63	26	68	41	89	39	32	37	66	99	93	78	38	55	45	59	6	44	42	59	98	16	12	80	95	19	80	30	95	23	71	84	79	72	70	99	90	96	84	44	53	30	16	70	88	8	44	70	7	39	86	55	78	83	65	68	13	72	26	
20	6	57	60	1	30	79	41	19	73	80	85	55	54	9	69	43	74	91	86	18	83	73	28	76	57	37	5	59	30	75	50	47	23	52	80	15	56	92	94	2	50	93	32	85	38	17	41	71	53	38	10	31	67	47	65	51	76	24	46	
81	83	40	99	85	10	57	69	44	31	22	62	56	40	77	14	29	55	48	88	80	43	66	99	65	26	27	19	14	86	27	5	41	90	92	92	61	85	13	8	33	63	40	2	88	74	10	17	54	42	11	39	47	16	83	83	4	57	45	27	
98	44	72	89	22	51	73	17	54	30	45	22	51	91	83	84	11	87	11	25	8	14	27	92	1	6	87	37	54	91	93	49	39	14	22	5	81	49	37	32	92	77	71	83	95	89	55	7	33	24	38	13	12	70	33	17	21	1	65	78	
52	95	33	65	74	70	79	50	57	50	50	66	57	23	97	11	91	63	20	82	69	35	89	54	65	94	78	51	42	50	92	72	60	63	84	76	42	92	85	21	60	5	96	18	81	17	19	66	86	50	8	48	32	81	98	17	43	51	28	4	
45	57	32	30	66	27	34	2	82	70	21	6	80	42	72	56	51	69	19	56	59	21	12	60	39	30	43	62	98	89	60	54	66	87	39	7	85	48	35	83	38	99	6	92	81	79	87	23	99	47	71	36	13	81	89	92	7	56	36	50	
60	40	67	54	92	60	56	4	59	23	99	82	51	84	97	60	7	12	67	26	16	75	39	2	77	67	63	43	54	44	31	33	32	16	56	22	62	54	15	66	55	78	7	79	67	38	95	86	75	22	49	46	39	36	71	98	8	49	20	28	
4	83	19	60	97	15	47	48	65	8	35	85	69	76	1	76	33	78	36	41	80	70	86	35	59	71	11	16	88	28	7	83	76	72	33	76	15	16	75	93	42	14	28	99	22	11	88	95	96	34	94	92	95	4	45	12	20	77	84	87	
28	40	39	68	95	20	43	20	17	80	89	90	85	26	91	89	61	8	39	80	7	41	85	3	67	52	8	69	12	13	13	93	63	53	95	58	87	38	57	26	18	55	51	39	42	53	14	83	61	28	89	92	15	43	64	29	22	25	67	68	
83	89	3	58	57	68	18	53	78	50	26	26	5	66	39	12	6	63	72	53	24	62	38	15	74	89	23	24	59	18	33	41	30	80	50	53	98	20	11	70	97	86	36	43	41	25	42	51	25	83	33	17	76	37	47	51	38	40	93	35	
59	8	28	88	99	16	41	92	3	73	47	47	74	84	13	99	70	26	66	67	98	95	51	38	71	10	45	25	64	61	47	6	74	53	89	85	93	81	50	39	13	28	58	44	41	89	25	11	9	44	31	45	78	41	70	26	91	71	24	80	
8	29	95	76	37	98	68	73	63	23	41	96	97	17	45	40	30	54	74	89	50	39	68	37	66	21	25	33	43	45	37	81	29	24	85	79	54	69	30	64	11	44	67	20	52	5	68	34	76	42	7	40	66	52	27	65	16	89	36	60	
59	87	5	14	88	37	8	45	10	72	53	44	90	6	70	3	99	89	55	45	17	21	4	66	6	9	66	24	32	64	17	51	2	87	12	80	48	66	88	96	65	1	32	64	11	27	80	89	86	2	95	15	89	67	87	65	89	17	63	78	
72	16	65	96	57	67	4	9	70	17	94	56	58	27	72	51	28	82	18	67	90	4	45	3	33	67	20	29	22	66	6	60	46	75	72	30	37	82	92	42	23	3	32	37	1	8	95	96	51	8	92	68	12	93	21	89	88	12	1	46	
76	30	98	76	13	31	18	33	84	19	54	48	70	46	44	51	84	83	39	67	41	95	3	70	78	98	8	77	98	2	69	98	10	63	58	1	83	28	67	32	63	98	30	13	82	75	16	3	77	76	51	96	12	95	34	98	47	81	50	85	
8	45	3	66	50	8	16	78	23	72	78	97	68	74	21	41	28	28	69	94	21	91	95	91	26	14	64	21	96	37	60	57	61	58	19	22	5	81	19	25	44	23	96	45	19	32	96	61	79	48	66	23	36	17	49	26	99	18	58	51	
38	92	13	53	7	64	74	36	58	91	25	25	15	2	57	38	61	91	88	21	10	89	8	79	20	24	4	48	1	31	69	48	3	9	46	57	92	95	65	72	69	24	9	37	53	84	83	82	68	3	93	85	92	12	33	51	46	65	66	71	
47	33	43	18	54	77	64	70	69	91	24	90	75	49	57	85	28	7	89	31	39	51	70	44	5	83	23	21	62	77	56	84	9	64	10	11	79	26	34	17	89	99	26	46	87	20	74	67	60	61	76	81	1	54	43	5	24	81	93	65	
97	80	7	43	8	21	92	20	92	12	85	39	6	73	83	89	98	71	73	51	23	98	36	76	4	62	1	94	29	88	3	59	53	76	65	75	18	57	2	88	34	28	16	1	73	76	47	65	71	23	86	72	40	28	47	5	28	58	95	64	
2	96	47	69	9	49	95	78	64	86	36	1	71	97	82	85	49	79	9	17	51	75	56	39	87	16	80	99	80	56	43	80	23	5	61	60	20	68	72	20	23	78	85	88	98	78	9	97	91	62	97	78	56	13	41	30	92	85	93	40	
91	7	24	35	78	22	20	91	21	82	86	38	23	61	27	29	37	59	83	62	59	9	82	82	83	3	13	93	34	19	33	50	22	91	82	36	53	62	36	16	19	26	42	41	42	21	28	43	33	65	57	23	15	14	70	56	4	94	58	47	
43	56	37	1	55	23	28	13	34	49	62	84	2	14	56	9	14	2	44	98	60	50	46	45	21	80	11	21	66	20	78	79	1	94	31	6	4	48	33	18	9	13	89	41	30	47	62	88	19	4	21	8	18	3	29	14	41	17	87	95	
97	95	86	52	41	90	27	24	6	49	33	19	69	92	50	28	43	6	8	1	93	86	91	28	34	44	49	36	43	41	26	92	99	19	11	91	49	56	31	63	28	36	29	9	7	34	12	78	56	55	50	34	23	68	80	64	62	29	15	37	
92	78	91	20	51	71	94	1	62	63	35	73	59	55	85	97	14	91	84	24	62	42	66	50	44	24	98	63	81	44	98	63	59	63	86	81	7	17	93	47	67	41	21	51	20	85	33	18	85	28	15	91	29	97	44	78	47	84	47	20	
97	8	35	80	14	35	52	76	97	2	78	72	6	74	59	37	54	38	62	21	20	13	90	2	1	34	86	19	71	43	18	72	45	74	25	77	29	42	71	97	35	54	35	87	67	9	10	18	33	55	31	78	13	23	37	72	1	47	10	44	
10	46	88	5	82	28	32	59	78	43	64	36	1	88	61	73	96	47	21	26	54	16	61	82	65	45	19	15	27	17	45	93	6	99	29	48	96	87	83	55	38	1	90	75	58	99	69	80	86	49	32	38	42	27	36	47	78	72	41	37	
53	3	36	80	54	69	95	77	99	3	72	13	83	87	48	96	44	63	86	32	84	32	69	78	48	33	6	5	54	5	46	42	32	51	43	85	4	75	35	12	32	58	54	99	93	83	74	74	74	42	54	19	86	72	48	15	50	9	83	9	
97	52	16	27	89	87	38	60	50	98	83	18	57	70	49	5	49	77	46	80	40	79	26	5	44	3	75	59	51	61	46	33	14	31	71	85	32	22	8	30	46	75	65	6	69	89	43	37	31	63	79	79	9	1	73	20	56	16	44	70	
82	31	35	71	11	66	74	7	40	48	55	84	91	2	94	32	86	95	82	25	23	45	29	34	24	16	76	70	76	60	38	53	1	93	55	37	96	89	22	74	71	40	93	87	40	31	74	99	55	6	79	18	10	36	87	1	7	16	35	27	
8	42	29	57	90	53	77	66	83	41	54	68	59	58	52	74	95	73	95	53	46	66	13	87	77	52	90	31	55	76	58	34	6	27	78	75	61	50	34	13	82	69	48	62	15	41	75	47	16	97	39	87	59	58	21	22	14	22	8	72	
44	54	73	6	77	37	38	49	50	56	23	53	7	31	20	27	27	15	20	79	7	30	76	38	20	95	9	32	8	80	50	67	22	90	18	27	81	54	46	63	22	76	6	81	72	87	25	27	56	85	56	18	30	55	65	88	77	24	45	48	
52	69	69	54	18	9	46	51	28	15	31	47	65	48	7	15	95	12	58	24	46	43	71	74	94	16	54	66	13	22	63	22	37	39	54	65	34	14	26	3	79	15	11	78	96	42	19	88	94	82	53	73	13	59	63	36	63	11	81	46	
30	3	59	25	59	49	31	30	51	94	38	77	48	10	93	77	59	61	92	59	90	87	83	25	48	88	47	57	51	98	71	46	60	10	93	48	12	63	69	72	27	24	78	42	98	11	73	10	24	42	47	4	4	21	59	28	25	70	50	63	
23	94	40	30	61	22	92	4	94	56	74	11	93	55	56	30	49	85	35	88	86	53	65	19	57	85	32	22	87	26	13	51	95	72	91	8	18	48	44	24	4	10	91	60	61	26	95	49	65	64	53	69	68	95	91	23	76	91	92	45	
60	57	91	85	38	62	21	34	41	32	2	62	42	14	6	30	18	55	35	75	67	30	91	56	21	5	37	53	86	57	69	29	43	52	57	6	71	54	9	9	69	49	81	89	10	64	40	27	24	47	25	55	28	25	1	95	19	48	75	67	
16	10	31	3	12	78	91	16	67	95	27	77	66	9	65	1	12	67	57	49	22	87	33	6	67	52	22	81	65	25	45	44	94	81	82	88	20	90	94	93	48	88	37	30	23	52	98	9	51	35	59	93	25	44	37	14	61	69	86	51	
89	69	47	82	51	16	72	5	96	21	77	87	89	98	88	4	56	53	90	47	37	88	86	51	29	69	33	38	36	91	13	89	47	45	50	1	20	61	84	65	47	88	65	15	19	44	20	78	11	20	14	70	75	56	18	8	1	95	27	7	
67	94	9	24	19	53	81	38	34	75	44	79	55	93	99	63	13	3	58	81	56	92	7	53	77	73	74	46	88	41	43	17	84	10	72	30	16	24	39	55	29	24	15	51	80	20	35	92	2	12	22	85	90	42	70	89	53	85	12	42	
12	5	17	37	68	27	89	26	71	21	78	31	43	78	97	80	57	33	38	30	67	64	16	7	36	76	69	95	17	44	28	68	72	70	98	7	51	93	37	78	48	42	23	65	14	21	34	62	97	81	91	75	41	12	35	8	45	32	35	6	
82	9	59	93	44	2	52	36	16	15	77	96	35	16	60	80	80	39	7	86	91	98	92	97	9	64	64	96	91	81	59	76	65	46	80	78	80	48	56	3	98	54	66	35	46	7	40	16	87	31	33	39	5	97	51	37	6	87	75	27	
81	28	1	82	84	33	6	83	9	40	4	57	84	33	45	96	25	10	76	34	76	99	73	99	78	77	92	4	19	7	32	96	43	10	81	22	57	51	87	61	35	91	99	21	14	30	45	26	37	52	50	14	91	56	24	46	31	16	53	77	
88	6	84	49	33	94	86	10	6	93	20	60	41	99	67	82	74	81	88	15	78	95	3	60	81	23	22	50	57	77	87	9	5	24	74	74	35	85	66	84	51	56	32	25	84	42	39	4	9	82	84	1	71	34	41	92	92	25	44	76	
30	9	62	18	9	61	29	7	58	18	34	2	19	48	95	95	2	83	64	16	10	84	31	64	61	93	36	55	75	99	5	89	97	37	57	97	95	71	68	25	38	61	68	41	32	81	20	6	3	67	6	20	22	98	18	34	25	35	24	11	
79	89	58	45	83	74	68	10	10	70	99	55	38	14	12	98	20	81	53	86	76	22	41	87	41	91	21	82	62	49	3	41	59	46	96	97	89	15	4	84	49	30	20	66	47	12	70	92	9	74	83	62	87	58	60	60	15	89	7	28	
1	62	36	50	69	28	53	93	93	35	85	25	60	78	13	76	81	21	13	63	30	2	37	54	77	69	68	52	42	76	30	32	94	32	50	61	63	1	98	77	51	95	52	3	45	5	55	44	83	40	74	67	16	7	79	79	63	31	84	44	
75	93	35	6	24	49	37	19	1	41	43	86	91	40	54	62	54	53	10	76	21	2	54	85	97	43	17	48	39	4	42	89	15	40	56	2	97	37	53	87	40	31	36	56	24	91	57	16	91	27	30	26	90	70	14	17	12	73	90	67	
76	28	87	12	16	72	14	19	47	52	16	51	41	59	65	16	32	61	39	46	10	87	57	88	14	44	80	80	93	65	85	39	23	30	82	5	82	6	22	3	34	83	11	16	66	24	59	89	76	38	94	9	18	53	23	7	40	54	43	17	
81	95	23	60	3	17	3	32	73	13	78	43	46	54	83	6	79	33	84	97	93	96	30	26	71	99	46	68	44	63	57	86	15	51	64	24	15	77	37	29	95	24	74	73	95	17	47	66	46	97	45	55	98	94	67	92	80	62	37	5	
27	68	41	70	34	22	10	18	38	86	89	97	10	27	87	77	22	61	76	63	33	40	86	72	81	70	41	73	7	33	93	96	18	97	78	68	82	10	97	25	25	1	76	15	29	68	86	77	93	7	11	83	8	90	93	55	9	46	2	4	
61	61	2	65	70	13	16	4	5	22	6	25	8	56	30	26	14	51	27	47	3	7	55	34	40	84	86	5	25	29	13	89	10	55	39	80	68	10	62	16	45	74	53	90	90	77	95	45	81	39	55	2	68	47	77	40	3	68	30	19	
49	5	51	5	66	81	70	55	17	15	94	68	51	92	94	91	58	67	33	58	97	49	7	4	37	48	9	50	68	93	23	88	78	46	10	95	99	61	51	51	53	89	51	43	72	6	27	91	71	14	16	23	80	59	4	60	83	59	44	30	
11	21	5	99	86	5	92	79	27	77	23	71	36	25	36	42	58	55	82	51	64	85	32	63	98	6	61	22	5	67	46	69	7	19	56	37	23	19	21	43	19	67	19	66	55	49	14	88	62	86	37	25	52	37	83	78	73	80	80	88	
28	87	37	75	34	63	95	76	13	8	28	42	98	30	61	31	24	19	18	26	36	56	3	64	24	4	86	34	78	35	52	3	5	71	6	76	72	39	77	92	61	71	62	4	38	18	60	6	82	28	42	18	36	26	30	15	46	3	70	67	
37	76	56	51	15	1	4	20	1	36	1	52	46	97	84	26	62	45	16	77	99	98	46	47	18	66	10	16	61	37	78	85	25	72	63	69	64	92	48	77	4	56	98	21	24	51	72	76	49	81	16	77	67	89	54	20	40	57	73	6	
87	89	70	68	69	46	30	36	85	94	19	36	64	5	47	55	27	85	15	93	25	54	39	81	9	89	52	58	63	83	87	16	23	28	18	63	50	80	5	74	36	89	60	7	68	97	58	12	64	32	16	85	70	50	52	13	68	22	92	9	
