300
60
35	2	1	24	33	70	83	84	60	81	74	68	56	74	89	67	91	17	36	7	51	97	4	47	31	48	14	25	45	73	42	90	8	21	73	13	44	2	74	46	25	41	77	88	46	34	22	73	91	29	83	76	44	58	1	25	41	91	73	44	
96	93	86	83	18	89	7	94	94	88	16	61	57	14	16	12	1	30	10	47	43	77	24	69	68	53	46	14	45	96	96	87	50	61	43	87	34	93	28	52	81	47	86	61	89	96	51	87	45	31	85	75	75	51	88	87	19	90	60	49	
9	33	27	95	6	9	57	70	97	73	25	56	46	23	97	36	72	83	54	3	1	80	61	62	89	89	69	20	34	2	95	32	20	74	12	51	57	45	58	18	20	22	41	66	73	87	92	45	79	74	1	82	85	3	32	24	56	86	14	47	
97	46	37	26	86	92	9	74	94	54	59	29	81	80	80	31	97	38	50	9	3	68	78	90	12	93	78	90	16	84	28	37	42	12	2	58	35	64	80	23	2	98	56	16	34	45	2	88	95	99	77	11	54	65	79	33	85	29	59	8	
81	78	75	48	39	10	42	21	14	66	1	97	59	16	25	6	98	60	23	66	88	22	17	2	67	70	5	52	11	60	22	34	35	17	79	25	12	80	42	71	90	77	49	35	42	21	27	40	68	25	20	80	47	84	45	94	95	85	63	30	
84	15	90	42	27	97	19	5	24	88	16	28	54	77	14	12	21	5	6	72	5	86	26	35	82	89	69	65	13	18	72	87	2	97	76	20	81	70	31	12	87	27	16	77	14	47	89	43	63	35	87	73	40	48	33	26	53	69	30	57	
13	74	57	85	49	89	72	67	89	36	11	60	58	14	22	65	98	70	80	85	29	56	82	25	78	60	90	35	64	79	2	74	10	64	48	23	13	48	54	1	17	49	13	52	38	96	50	7	57	33	97	30	75	89	80	25	92	28	5	36	
65	5	89	85	38	97	86	38	70	8	79	47	94	14	46	79	73	45	48	75	60	20	60	13	54	32	58	83	26	7	40	88	50	55	33	26	53	87	20	8	97	79	89	52	27	85	80	24	57	59	96	14	96	19	94	4	13	57	72	27	
92	2	20	44	58	67	5	91	30	47	6	50	64	49	8	72	89	72	41	54	27	64	9	27	78	20	37	14	93	16	63	94	76	73	25	43	75	6	10	46	64	91	5	19	35	82	43	79	25	35	15	31	65	11	31	81	35	14	28	93	
35	36	54	39	33	32	91	13	32	59	84	13	72	37	90	10	71	19	82	57	48	82	41	2	99	78	41	11	18	93	19	32	70	21	52	29	86	38	18	71	4	45	99	82	88	3	42	57	28	75	99	7	45	78	21	3	5	71	53	13	
97	53	67	58	28	50	44	45	31	6	57	25	12	7	59	9	71	8	46	32	57	45	50	41	70	37	13	61	98	22	11	46	67	88	40	39	31	81	2	82	34	99	21	70	23	13	99	10	96	74	96	47	6	99	70	88	50	23	31	92	
