200
10
88	84	41	11	16	75	54	32	86	47	
93	24	8	99	26	12	62	46	82	73	
78	99	16	9	28	94	18	16	57	94	
54	98	10	98	66	99	82	31	24	48	
48	24	99	77	62	63	86	49	65	78	
89	57	83	31	24	12	48	45	19	95	
7	71	84	62	12	55	99	80	89	53	
46	38	96	3	41	99	54	53	35	12	
22	14	8	14	26	30	33	59	47	31	
64	41	7	90	74	24	55	7	22	67	
33	45	47	5	84	58	47	57	27	9	
76	28	62	79	24	34	2	80	67	15	
49	11	17	42	27	40	9	36	24	36	
60	81	26	8	51	22	39	68	67	48	
98	7	84	36	98	74	20	95	15	41	
69	68	36	78	87	18	57	28	69	35	
66	24	49	80	12	37	84	68	86	19	
25	88	42	28	1	46	27	26	77	47	
93	28	78	59	73	78	99	57	9	54	
38	7	41	91	99	32	50	28	78	30	
1	29	61	35	81	55	95	25	45	81	
94	31	35	11	44	32	79	96	84	42	
40	38	45	32	10	8	2	78	29	75	
69	56	65	98	75	52	16	90	74	71	
22	26	38	49	41	45	17	75	75	84	
43	17	37	24	32	60	76	45	48	32	
69	25	49	93	71	83	47	30	50	80	
69	24	35	38	46	89	12	39	1	21	
27	53	28	2	18	92	8	52	50	72	
68	40	99	54	84	31	15	66	63	13	
23	97	94	63	43	53	27	83	87	68	
50	89	44	73	93	96	96	33	8	6	
97	87	9	49	63	47	76	93	42	27	
37	12	18	25	17	73	48	93	84	54	
27	97	33	93	52	94	42	40	35	48	
51	22	32	10	23	5	56	10	63	51	
71	24	3	59	83	83	15	2	8	7	
83	7	96	43	68	40	42	53	91	26	
30	13	50	2	99	78	16	11	55	37	
73	61	66	77	33	2	12	29	36	20	
10	36	50	71	65	14	67	46	95	17	
50	58	76	23	82	54	16	79	4	58	
69	74	46	73	10	62	60	3	9	73	
29	53	42	86	90	11	83	2	56	51	
55	31	91	82	82	2	75	65	38	88	
5	31	72	48	82	26	65	74	62	34	
38	4	1	41	41	66	52	52	91	19	
99	83	46	1	62	48	36	24	42	96	
37	48	5	75	45	39	87	99	11	19	
29	78	89	95	81	39	6	66	10	55	
45	76	39	69	67	4	35	15	7	61	
4	34	46	35	17	19	15	68	32	59	
82	28	21	91	50	15	21	92	21	1	
83	26	9	83	71	46	77	10	97	8	
21	12	20	11	78	85	26	38	83	31	
31	60	40	82	93	95	51	21	74	49	
27	51	88	18	4	75	2	79	38	17	
43	69	94	90	67	36	42	78	47	30	
7	88	93	41	21	81	45	93	58	5	
64	82	33	3	58	6	2	81	97	14	
39	86	95	12	49	7	94	1	38	37	
96	68	49	9	10	92	1	26	26	82	
16	51	57	61	51	30	30	97	38	23	
92	6	30	58	66	59	97	9	51	54	
62	79	66	20	4	57	55	98	16	59	
75	23	45	73	40	33	98	9	32	93	
18	67	30	50	32	76	5	27	94	43	
21	71	63	74	2	67	2	28	6	21	
62	6	68	17	2	13	67	11	58	32	
4	38	36	35	94	25	94	49	93	39	
50	17	90	11	2	89	25	92	5	20	
1	36	81	90	47	63	11	55	11	19	
96	14	10	96	9	83	3	54	11	33	
83	49	53	93	13	25	83	79	39	10	
53	80	82	32	19	50	76	50	30	75	
65	54	54	10	22	30	27	33	91	98	
