100
20
51	52	63	10	78	43	35	33	40	41	76	40	73	35	80	10	44	31	1	82	
76	85	20	92	15	24	91	65	57	70	73	83	56	94	6	65	99	48	2	34	
99	64	64	54	57	22	26	63	87	9	86	35	10	38	9	50	56	92	67	51	
30	12	88	18	34	37	16	84	53	85	76	90	40	18	55	28	60	18	96	35	
87	99	71	44	55	9	98	83	98	93	17	1	59	45	13	38	23	50	82	94	
10	89	69	53	60	87	10	49	57	92	71	7	94	40	73	94	80	37	24	42	
30	51	9	36	97	19	21	97	34	87	7	91	89	55	85	22	85	88	51	25	
28	20	68	58	36	49	27	45	10	18	6	21	66	25	74	99	97	87	25	49	
58	84	5	42	64	32	14	38	69	73	67	83	50	84	45	61	13	28	79	21	
16	8	54	62	45	7	8	56	15	13	75	36	61	58	6	84	60	28	35	90	
90	24	11	74	5	79	96	83	6	63	94	21	23	18	69	50	37	20	69	88	
6	67	65	1	86	12	55	25	52	11	19	13	54	55	98	65	74	3	59	90	
70	22	46	13	9	19	39	17	34	23	81	2	29	28	22	79	52	29	11	43	
66	3	23	83	92	17	11	47	43	63	6	40	40	54	26	35	1	39	42	39	
57	5	32	21	43	81	16	4	55	75	44	86	83	87	94	28	65	90	90	29	
96	74	52	86	23	93	37	94	78	64	45	38	53	88	72	88	11	22	54	1	
67	3	41	72	33	5	71	15	56	89	48	40	23	59	48	80	5	56	98	71	
73	38	5	81	96	30	18	71	94	50	84	92	38	42	4	92	97	51	77	59	
79	60	54	32	8	50	86	65	48	42	43	14	69	61	64	82	86	17	48	54	
58	78	92	97	92	9	44	4	11	82	27	21	71	84	47	73	44	85	97	82	
92	31	16	42	98	94	59	97	51	71	7	43	68	22	3	27	33	2	92	36	
56	13	26	7	98	73	27	56	23	10	52	67	53	89	77	45	48	54	12	31	
42	46	2	64	92	8	80	90	39	3	89	90	72	12	64	66	51	72	58	91	
38	79	56	51	21	63	4	82	55	16	35	31	39	30	5	63	99	67	28	90	
65	73	93	36	47	9	26	95	49	61	70	12	83	55	60	59	65	83	81	86	
10	11	30	91	50	41	52	7	60	42	87	28	42	62	74	13	19	90	79	36	
35	49	55	67	55	8	49	13	32	63	14	56	51	31	86	51	8	33	42	82	
46	82	41	94	80	97	17	33	81	2	86	75	81	81	70	30	53	15	50	31	
41	98	19	62	73	25	84	93	71	89	40	96	33	42	8	80	63	91	19	77	
76	44	95	46	86	33	37	94	75	60	28	23	91	67	25	47	18	96	92	50	
27	31	74	78	94	88	49	72	53	41	94	95	97	78	45	24	73	16	39	70	
24	39	85	98	58	31	79	21	81	13	67	95	86	6	36	74	8	91	62	48	
88	22	70	12	92	22	60	32	94	70	27	93	1	52	66	59	92	34	39	67	
10	94	56	49	90	98	81	53	52	32	85	83	82	95	85	17	58	51	59	38	
26	72	14	16	10	8	53	4	23	5	78	37	3	20	93	78	5	27	31	3	
8	97	94	50	28	5	97	72	44	99	46	57	73	30	75	12	59	24	66	25	
53	51	82	53	10	28	6	91	20	40	68	33	54	84	6	14	90	77	74	12	
50	57	15	46	66	82	54	74	53	23	67	12	64	67	55	8	32	14	6	48	
57	18	43	72	77	95	73	36	17	21	97	39	30	74	50	10	61	6	55	18	
4	39	54	48	14	28	9	65	23	30	96	47	60	78	66	70	60	42	91	72	
27	29	67	26	86	58	23	96	44	5	48	77	19	12	65	14	36	91	74	58	
86	87	70	36	3	67	16	96	89	44	93	75	18	74	92	16	75	72	94	2	
24	20	67	9	13	89	79	82	42	99	93	90	80	55	7	8	82	65	31	41	
53	27	51	93	63	17	99	25	4	40	17	65	37	21	8	85	97	28	12	25	
18	75	26	36	11	59	77	99	24	87	17	15	41	26	75	68	15	94	27	35	
30	43	28	72	48	15	34	5	89	89	18	7	30	27	41	40	39	84	40	94	
79	78	41	48	44	84	16	38	99	32	29	1	64	17	57	52	46	39	69	80	
4	47	92	87	16	43	25	16	73	73	44	21	28	18	38	92	54	52	62	35	
20	35	72	48	68	59	23	82	49	62	5	51	61	79	70	24	94	95	76	49	
79	24	25	51	73	17	4	18	66	86	42	88	58	91	40	72	56	25	30	83	
98	89	93	71	79	74	23	67	58	40	11	95	68	96	11	5	48	22	98	18	
74	55	24	23	69	74	25	39	91	23	76	22	65	56	54	18	81	25	63	63	
78	16	53	80	8	5	16	46	10	8	48	3	78	30	13	57	87	38	39	82	
91	25	45	9	45	31	68	89	89	35	41	54	1	42	47	99	14	23	45	83	
42	87	41	6	75	93	55	5	23	19	6	10	24	57	11	2	61	17	81	3	
28	16	46	77	48	23	48	20	55	81	91	73	57	3	31	78	65	35	34	76	
61	37	62	96	9	6	37	4	63	46	5	94	24	83	9	64	22	45	26	77	
52	70	38	14	91	30	34	94	51	52	74	77	66	95	60	90	16	12	74	61	
26	87	11	24	5	66	95	44	96	77	64	78	78	36	55	52	12	76	31	48	
37	49	38	8	77	81	66	9	68	78	65	67	52	42	39	69	98	96	15	40	
26	72	61	1	54	82	5	77	6	85	68	50	27	40	28	63	11	60	59	38	
41	62	39	62	72	40	90	29	38	18	12	68	40	65	28	91	57	72	37	27	
93	31	55	37	27	44	82	34	59	86	35	36	58	79	16	27	41	50	33	22	
54	77	72	45	44	72	91	69	13	27	88	80	17	20	63	61	46	89	82	9	
92	91	99	31	99	6	3	91	41	68	95	87	82	34	21	77	21	95	91	22	
99	24	88	66	47	92	32	98	94	15	48	67	56	94	76	21	92	72	98	31	
79	28	73	84	57	53	21	71	30	19	82	7	47	97	54	55	82	21	62	42	
82	61	35	86	72	93	2	74	18	68	88	64	93	92	25	94	16	7	73	26	
6	6	33	54	36	44	90	64	44	12	19	9	24	82	42	40	40	72	26	31	
7	43	48	56	45	59	72	17	96	76	21	35	62	8	25	62	99	13	93	57	
84	2	31	33	33	38	5	93	35	95	12	99	44	99	43	17	22	57	2	71	
40	50	44	90	87	55	53	2	22	15	46	41	79	64	94	69	25	95	96	12	
10	12	40	59	63	4	26	3	39	50	65	1	87	25	63	77	47	63	31	10	
39	16	22	68	32	2	64	96	18	30	34	53	93	51	2	59	53	74	39	13	
38	32	76	64	83	5	35	76	83	29	81	98	39	42	83	39	72	51	65	9	
31	24	69	69	89	29	3	22	51	91	15	94	86	33	15	45	72	2	59	63	
14	33	42	47	60	74	82	95	57	83	80	23	85	69	93	11	81	40	65	35	
47	91	74	39	80	12	23	43	1	36	71	10	34	38	67	7	93	55	58	27	
69	99	60	76	3	64	40	21	27	66	23	61	81	68	27	83	41	65	8	81	
