50
10
18	15	18	16	17	11	12	17	11	19	14	18	16	18	12	19	14	11	14	11	13	14	12	15	14	13	13	14	10	14	12	17	16	13	17	13	19	18	16	16	11	15	17	12	10	15	19	12	12	19	
0	0	0	0	24	0	0	24	0	0	
0	11	11	0	0	11	11	0	0	0	
35	0	0	0	0	0	0	35	35	35	
58	58	0	58	0	0	0	0	0	0	
47	47	0	0	47	0	0	0	47	47	
0	83	83	83	83	0	83	0	0	83	
0	49	49	49	49	49	49	49	0	0	
0	77	77	77	77	0	77	77	0	77	
0	0	0	0	29	29	0	29	29	0	
0	55	0	55	0	55	55	55	55	0	
16	16	0	16	0	16	0	0	16	0	
96	96	96	96	0	96	96	96	96	0	
94	94	0	94	0	0	94	0	0	94	
30	30	0	0	30	0	30	0	0	0	
52	52	0	0	52	52	52	0	0	52	
36	0	36	36	0	36	0	0	36	0	
65	65	0	65	65	0	0	65	65	65	
12	0	12	0	0	12	12	12	0	12	
0	0	91	91	0	0	0	0	0	91	
0	38	0	0	38	38	38	0	0	38	
0	74	0	0	0	74	0	0	74	74	
31	31	0	0	0	0	31	0	31	0	
0	67	0	0	0	0	0	0	0	0	
32	32	0	32	0	32	0	32	0	32	
0	69	69	69	0	69	69	69	69	69	
89	89	0	0	0	0	0	89	89	0	
0	0	54	54	54	54	54	0	54	0	
69	69	69	69	69	69	69	69	69	0	
76	0	76	0	0	0	76	0	0	76	
94	0	0	94	94	94	0	94	94	94	
0	60	60	0	0	0	0	60	60	0	
0	47	0	47	47	47	47	0	0	0	
64	64	64	64	0	0	64	0	0	0	
0	85	0	85	0	85	85	85	85	0	
24	24	0	24	24	24	24	0	0	24	
0	0	0	77	77	0	77	77	77	0	
0	0	49	0	0	49	0	0	49	49	
82	0	82	0	82	0	0	82	0	0	
0	0	34	0	0	0	34	0	0	34	
0	0	18	0	0	18	0	18	18	0	
11	11	0	11	0	11	11	11	11	0	
0	0	0	42	0	0	42	0	0	0	
84	84	0	0	84	0	0	84	84	0	
0	0	0	76	0	0	0	76	0	76	
92	92	92	92	0	92	92	0	92	92	
0	0	0	84	0	84	84	84	84	0	
0	30	30	30	0	0	30	0	0	0	
64	0	0	0	64	64	64	0	64	0	
0	0	69	69	0	69	69	69	69	69	
0	0	0	0	0	20	0	20	20	20	
0	82	82	0	82	0	82	0	82	82	
86	0	86	0	0	0	0	86	0	0	
63	0	63	0	0	63	0	63	0	0	
0	71	71	0	0	71	0	0	71	0	
0	0	18	0	0	0	18	18	0	18	
0	0	69	0	69	0	0	0	0	69	
0	69	69	69	0	0	69	0	69	69	
0	0	69	69	0	0	69	69	69	0	
92	92	92	92	92	92	92	0	0	92	
0	51	51	0	51	0	0	51	51	51	
21	0	21	21	21	0	21	0	21	21	
58	58	0	0	0	58	0	0	58	0	
0	0	40	0	40	0	0	0	40	0	
0	88	88	88	88	0	0	88	88	88	
0	0	0	0	0	74	0	0	0	0	
31	31	0	0	0	31	31	0	31	31	
37	0	37	37	37	0	0	37	37	0	
0	90	0	0	90	90	0	0	90	90	
85	85	85	0	85	85	85	85	0	0	
0	0	0	24	0	0	24	24	24	24	
85	85	85	0	85	0	85	85	85	85	
79	0	0	0	79	0	79	0	79	79	
67	67	67	67	67	0	67	0	67	0	
82	82	0	0	0	0	82	82	0	0	
0	0	0	0	0	0	0	0	63	0	
0	82	82	0	0	82	0	82	0	82	
47	0	47	0	47	0	0	47	47	0	
62	62	62	62	62	62	0	0	0	62	
0	0	0	0	0	0	43	0	0	0	
0	11	0	0	0	0	11	11	11	11	
95	95	95	0	0	95	95	0	0	0	
20	20	0	0	20	20	20	0	20	0	
0	0	0	0	0	67	0	67	67	0	
0	93	93	0	0	93	0	0	93	93	
79	79	0	79	0	79	79	79	79	0	
0	0	0	0	0	64	0	64	0	64	
0	45	0	0	0	45	45	45	45	0	
96	96	96	0	96	0	96	96	0	0	
14	0	0	14	0	0	14	14	14	0	
0	0	28	0	28	28	0	0	28	0	
0	0	0	0	45	45	45	0	0	0	
60	60	60	60	60	0	0	60	60	0	
0	0	0	0	12	12	12	0	0	12	
73	0	0	73	0	73	0	0	73	73	
0	19	0	0	19	0	0	0	19	19	
58	58	0	58	0	58	0	58	58	0	
84	0	84	84	84	0	84	0	0	84	
37	0	0	37	37	0	37	37	0	37	
56	0	56	0	56	0	0	56	56	56	
0	0	0	28	0	0	0	28	28	0	
0	82	82	82	0	82	82	0	82	82	
0	0	80	80	80	80	0	80	0	0	
14	14	14	0	14	0	14	14	14	0	
60	0	0	60	60	60	0	0	0	0	
0	0	0	67	0	67	67	67	67	67	
62	0	62	62	62	0	0	62	0	62	
0	0	98	0	98	0	0	0	0	98	
34	34	0	34	34	34	34	34	34	0	
63	63	0	63	63	0	0	0	63	63	
91	0	0	0	91	91	0	0	91	0	
32	0	32	0	32	32	0	0	32	0	
33	0	0	0	33	33	0	0	0	0	
58	0	58	0	0	58	58	58	0	0	
90	0	0	0	0	0	0	90	90	0	
11	11	0	0	0	0	0	11	11	11	
0	0	50	50	0	50	0	0	50	0	
0	0	54	0	0	0	54	54	54	0	
68	68	68	0	68	68	0	68	0	68	
0	0	0	0	81	0	81	0	81	0	
34	0	34	34	0	0	34	34	34	0	
74	74	0	0	74	0	0	0	0	74	
85	0	85	0	85	0	0	0	0	85	
93	93	0	0	0	0	0	93	93	0	
0	78	0	0	78	0	78	0	78	78	
0	68	68	0	0	0	0	0	0	0	
0	60	0	0	0	60	0	0	0	60	
0	12	0	12	12	12	12	0	12	12	
0	0	0	0	48	48	48	0	48	0	
0	28	0	28	28	0	0	0	28	28	
0	0	0	85	85	85	85	85	85	85	
68	68	68	68	0	68	68	68	68	0	
37	0	0	37	37	0	37	37	37	0	
24	0	0	24	0	0	24	24	24	0	
0	0	0	0	0	31	31	0	0	0	
0	0	0	0	19	0	19	19	0	19	
75	75	75	75	75	75	75	0	75	0	
40	40	0	0	0	40	0	40	40	40	
0	0	0	67	67	67	67	0	67	0	
95	95	95	95	0	95	0	95	0	95	
86	0	0	0	0	86	86	86	0	0	
0	0	0	0	0	68	0	68	0	0	
33	0	33	33	33	0	33	0	0	33	
0	0	0	0	0	75	0	75	0	75	
0	65	65	0	65	0	65	0	0	0	
30	0	0	30	30	0	30	30	0	30	
18	18	0	0	0	18	0	18	0	18	
50	50	50	50	0	0	0	0	0	0	
96	0	0	0	96	0	0	96	0	96	
0	0	0	74	0	74	74	0	0	74	
0	0	0	0	0	53	53	53	53	0	
53	53	53	0	0	53	0	0	0	53	
41	0	41	41	0	41	0	0	41	0	
0	0	0	0	0	91	91	91	0	91	
0	0	0	0	70	0	70	70	70	0	
72	72	0	72	72	72	72	72	0	0	
96	0	0	0	96	96	96	0	96	0	
0	0	0	32	0	0	0	0	32	32	
0	43	0	0	43	0	43	0	0	0	
68	0	0	68	0	68	68	68	68	68	
84	0	84	84	84	0	84	84	0	0	
10	10	10	10	10	0	0	10	10	0	
0	12	12	12	0	0	0	12	12	0	
61	0	0	0	0	0	61	0	61	61	
0	0	0	0	0	0	0	0	32	0	
0	37	37	0	0	0	37	0	0	37	
0	0	0	98	0	98	98	0	98	0	
39	0	0	0	39	39	39	39	39	39	
25	0	25	25	0	0	25	25	25	25	
79	0	0	79	0	79	0	0	0	79	
97	97	97	97	0	0	0	97	97	97	
47	47	47	0	47	47	0	0	47	0	
23	0	0	0	23	0	0	23	0	0	
0	48	48	48	0	0	0	0	48	48	
96	96	0	0	96	0	0	96	96	96	
0	65	0	65	0	65	0	0	0	0	
40	40	0	0	40	40	0	0	40	40	
32	0	0	32	32	0	32	32	32	0	
33	33	0	33	0	0	33	33	0	0	
65	65	65	65	0	65	65	0	65	0	
0	0	0	0	0	0	0	0	58	58	
0	98	0	98	0	0	0	0	0	98	
74	74	0	74	0	74	0	74	74	0	
0	0	79	0	0	79	0	0	0	0	
68	68	68	0	0	68	0	0	68	68	
62	62	62	62	0	0	62	62	0	62	
41	0	0	41	41	0	41	0	41	41	
92	0	92	92	92	92	92	92	0	92	
66	66	0	66	66	0	0	66	66	66	
17	0	0	17	17	17	0	0	0	0	
0	0	47	47	47	0	47	47	47	0	
47	0	47	47	0	47	0	0	0	0	
48	48	48	48	48	48	48	48	0	0	
0	78	0	78	78	0	0	0	0	0	
0	0	0	0	60	60	60	0	60	60	
49	0	0	0	0	0	0	49	0	0	
0	0	0	24	24	24	24	0	24	24	
86	0	86	86	0	86	0	86	0	86	
36	36	0	0	36	36	0	36	0	36	
83	83	0	0	83	83	83	0	0	0	
42	42	0	0	42	42	0	42	0	42	
0	0	60	0	0	0	0	0	60	0	
0	60	60	0	60	60	60	0	0	60	
0	0	11	11	11	11	0	0	11	11	
43	43	0	0	43	43	0	0	0	0	
74	0	74	0	74	0	74	0	0	74	
0	0	49	49	49	0	0	0	49	49	
0	49	49	0	0	0	0	0	49	49	
0	0	0	55	55	0	55	0	0	0	
22	0	0	0	0	0	0	22	0	0	
65	65	0	65	65	0	0	65	65	65	
25	0	25	0	0	0	25	0	0	0	
30	0	30	0	30	0	30	30	30	0	
98	0	98	98	98	98	98	98	98	98	
0	57	0	57	57	57	0	0	57	0	
50	0	0	50	0	0	0	0	50	0	
0	0	0	62	0	0	62	62	62	0	
0	49	0	49	49	49	0	49	49	0	
0	35	0	35	35	35	35	35	0	0	
0	0	30	30	30	30	30	0	30	0	
0	35	35	0	35	35	0	0	0	0	
94	94	0	94	0	0	0	94	0	0	
0	45	0	0	0	45	0	0	0	0	
0	0	0	0	80	80	80	0	0	80	
0	42	42	0	0	0	0	42	0	0	
0	31	0	31	0	31	0	0	0	0	
70	0	70	0	70	0	70	0	0	70	
61	0	61	0	0	0	61	61	61	61	
0	98	98	98	98	0	0	0	98	0	
94	0	0	0	0	0	0	94	94	0	
25	0	25	0	0	0	0	0	25	0	
12	0	0	12	0	12	12	12	12	0	
0	77	77	77	77	77	0	0	77	77	
0	0	50	0	50	0	50	50	0	50	
61	0	0	61	61	0	0	0	61	0	
86	86	86	0	0	86	0	86	0	86	
0	0	0	0	0	52	0	0	52	52	
72	72	0	0	72	0	0	0	72	0	
0	58	58	0	0	0	0	58	0	0	
89	0	89	0	0	0	0	89	0	89	
24	0	0	24	0	24	0	24	0	24	
95	0	0	95	95	95	95	95	95	0	
0	0	80	0	0	0	0	80	0	80	
43	0	0	0	0	43	43	0	0	43	
28	28	28	0	0	0	0	0	0	28	
81	0	0	0	81	0	0	0	0	0	
0	0	48	0	48	48	0	48	0	48	
0	41	41	0	41	0	0	0	0	0	
0	0	42	42	0	42	0	0	42	0	
0	0	45	45	45	0	0	0	45	45	
71	71	71	0	71	0	71	71	0	0	
10	10	10	0	10	10	0	10	10	10	
98	98	0	98	98	98	98	0	98	98	
0	23	0	0	23	0	0	0	0	0	
79	0	79	79	79	79	79	79	0	79	
0	0	61	61	0	61	0	0	0	0	
0	0	0	0	29	0	29	0	0	0	
0	0	0	0	81	81	81	0	0	81	
78	0	78	0	78	0	0	0	78	0	
39	0	39	0	0	39	39	0	0	0	
52	52	0	52	52	0	0	52	0	0	
84	0	0	0	0	0	0	0	0	0	
93	0	93	93	0	0	93	0	93	0	
98	98	0	98	0	0	98	98	98	98	
0	0	0	0	0	0	0	83	0	0	
0	0	0	12	0	12	0	12	12	12	
0	0	21	21	0	21	21	21	0	21	
0	41	0	41	41	41	0	0	0	0	
10	10	0	10	10	0	10	10	10	0	
0	87	87	87	87	87	87	0	87	87	
37	37	0	0	37	0	0	0	37	37	
0	0	91	0	0	0	0	0	0	0	
96	0	0	0	0	96	96	0	0	0	
0	0	42	0	42	0	0	42	0	0	
0	93	0	0	0	0	93	0	93	0	
