100
15
18	15	13	16	16	12	15	12	14	16	13	10	15	13	11	19	11	12	14	12	16	11	12	14	14	17	17	11	15	13	19	10	14	14	13	14	13	16	16	13	11	17	14	18	13	19	19	16	11	15	13	12	10	10	19	11	16	17	18	12	18	17	12	19	18	15	15	11	18	13	17	10	14	15	18	15	16	13	18	11	10	12	14	15	17	17	17	10	16	12	18	13	14	12	12	12	10	19	10	14	
0	0	38	0	0	0	0	0	0	0	0	0	36	0	0	
0	0	54	0	0	0	55	0	0	0	0	0	0	0	0	
0	0	0	0	0	70	0	78	0	0	0	72	0	0	0	
0	89	0	0	101	0	0	0	0	82	0	86	0	0	0	
0	47	42	0	0	0	0	52	0	57	0	0	0	0	0	
24	0	0	27	0	0	25	21	0	0	21	0	0	0	0	
0	0	0	0	0	0	0	0	17	21	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	60	0	0	55	0	
78	0	0	98	78	79	0	0	0	105	99	0	98	83	0	
72	0	0	0	84	0	80	79	79	0	0	95	0	82	0	
0	68	0	79	71	0	57	0	59	0	0	67	0	0	78	
63	57	65	0	0	0	0	0	0	0	0	64	0	0	58	
0	76	0	0	98	111	83	108	0	106	94	0	0	0	0	
0	16	0	22	0	23	20	0	20	0	0	0	0	17	0	
0	0	0	0	0	0	0	0	52	0	0	0	0	43	0	
0	10	11	0	0	0	0	0	9	9	0	0	0	12	9	
0	0	0	0	0	0	0	0	0	18	0	0	14	15	0	
0	0	0	0	0	89	88	0	78	80	0	73	0	104	0	
0	0	53	47	66	0	0	61	0	56	0	0	0	65	0	
69	0	0	0	0	61	0	58	65	0	0	67	0	0	0	
0	0	0	0	0	0	95	0	0	0	101	77	0	78	0	
0	0	0	25	0	29	0	0	33	0	0	33	0	0	0	
20	22	21	0	0	23	23	0	26	0	0	0	0	0	19	
30	0	0	0	0	28	0	0	0	0	0	0	34	0	0	
0	53	49	0	0	0	39	0	0	0	0	0	50	0	0	
0	0	0	26	29	23	0	0	0	0	22	30	0	0	0	
0	50	0	43	0	0	0	40	46	0	0	40	0	39	0	
0	0	90	80	79	0	108	0	0	0	0	0	0	0	0	
0	0	0	0	58	0	0	0	0	0	45	0	42	0	57	
26	0	0	35	27	31	35	0	0	0	0	0	0	38	0	
38	0	35	0	0	33	0	40	0	0	0	0	0	41	37	
0	0	0	0	16	12	14	0	15	0	14	15	0	16	0	
0	0	64	0	62	0	0	0	0	0	0	61	58	0	48	
0	0	91	0	0	0	104	107	0	101	0	97	0	86	91	
70	65	0	0	76	0	74	69	0	66	0	74	0	61	0	
63	0	75	0	59	0	0	0	80	81	0	0	0	0	0	
59	0	0	0	0	0	0	0	0	0	63	0	57	68	83	
