100
15
6	6	7	9	5	9	7	6	7	6	6	6	6	6	9	9	9	7	8	6	6	7	6	7	5	6	6	5	7	9	6	6	6	7	9	8	9	9	9	5	5	6	9	8	7	9	7	6	7	6	8	8	6	7	9	7	7	9	9	8	9	8	7	5	8	9	7	7	7	7	7	7	7	9	8	7	5	6	7	9	8	5	6	6	6	5	8	6	7	7	7	7	8	5	9	9	8	8	5	6	
36	34	33	42	38	42	35	0	46	46	34	46	0	0	43	
51	59	55	0	56	47	0	0	47	0	0	0	0	58	49	
69	80	62	0	73	68	0	0	87	70	0	0	68	0	0	
0	0	80	74	61	73	0	0	0	77	63	0	88	0	86	
20	19	0	0	0	18	24	0	0	0	0	21	21	0	0	
64	0	0	0	57	0	0	0	78	0	73	74	0	68	0	
28	0	0	0	21	30	22	28	28	0	0	0	22	21	0	
0	0	0	0	0	35	34	29	0	0	0	27	35	24	29	
68	0	80	75	93	0	0	0	68	85	82	0	94	89	68	
33	0	0	0	0	29	0	0	41	0	0	38	38	30	0	
0	0	18	21	23	23	24	22	25	0	19	25	18	0	0	
50	0	48	49	0	0	0	58	50	0	45	0	0	62	65	
10	0	0	0	10	0	9	8	0	11	0	10	10	11	0	
0	0	18	15	0	14	0	0	0	19	0	0	0	0	0	
0	0	79	0	62	0	79	75	65	64	0	71	65	0	0	
0	0	23	0	25	21	25	22	0	0	0	18	19	21	0	
0	56	0	57	0	0	0	0	41	49	56	0	49	0	0	
80	0	83	96	0	74	75	106	87	0	82	108	84	0	0	
0	30	0	33	0	34	34	0	28	36	0	29	0	34	0	
62	0	60	59	55	0	61	0	78	0	0	76	0	65	75	
0	17	0	0	0	14	14	12	0	17	14	17	13	0	15	
0	0	99	0	0	0	92	84	84	99	82	83	0	0	66	
85	63	77	0	0	0	70	85	77	0	0	74	67	0	90	
54	56	0	0	56	53	0	56	0	49	0	0	41	0	41	
0	64	0	95	87	94	0	67	0	71	88	73	85	79	0	
0	0	0	49	0	0	0	0	45	0	0	39	0	47	0	
0	68	0	0	0	55	0	55	63	57	58	0	0	0	0	
37	0	38	48	0	38	47	46	0	0	37	37	0	0	42	
55	0	0	0	0	0	0	0	0	54	48	61	0	56	51	
