150
5
5	5	5	5	5	
89	87	97	41	27	
87	21	43	19	1	
88	96	75	13	33	
65	30	42	96	99	
91	46	60	59	89	
59	79	43	36	39	
7	48	9	35	70	
48	19	67	65	99	
45	50	45	80	77	
25	5	20	68	77	
23	80	70	1	6	
44	28	38	51	67	
8	78	7	79	94	
40	87	40	43	85	
47	63	76	96	55	
42	2	79	82	65	
54	60	74	59	17	
26	78	8	29	26	
20	80	16	98	91	
66	43	65	85	37	
38	64	77	83	30	
60	5	73	46	63	
43	48	56	86	13	
48	5	48	63	69	
62	79	11	17	65	
66	47	77	5	89	
99	36	94	45	28	
90	83	91	29	56	
21	5	62	66	82	
71	25	30	85	44	
62	95	2	17	74	
58	53	60	18	64	
14	27	68	57	64	
7	54	12	58	23	
64	14	19	8	48	
58	18	45	34	93	
41	17	91	61	28	
4	35	77	70	69	
37	24	73	65	43	
94	36	6	2	76	
18	14	72	63	79	
48	77	94	69	17	
41	9	26	24	23	
97	35	8	30	60	
72	76	41	89	86	
41	40	54	64	53	
22	13	44	58	76	
28	45	29	81	79	
27	41	9	53	29	
29	97	50	42	46	
59	28	75	41	5	
41	72	82	77	39	
9	23	30	16	94	
29	64	67	47	95	
53	7	27	51	34	
31	68	87	61	58	
43	89	13	19	94	
94	37	4	54	35	
56	62	52	42	70	
4	11	92	59	99	
64	31	3	47	93	
53	1	25	7	73	
72	85	22	20	95	
20	11	11	22	1	
92	61	14	12	40	
90	55	84	80	30	
21	76	29	61	93	
13	86	66	26	41	
93	12	96	81	62	
70	40	32	47	50	
92	1	71	59	8	
4	17	90	8	3	
98	17	44	76	53	
96	57	61	26	82	
33	45	85	80	7	
80	64	33	50	69	
51	23	38	31	38	
20	5	70	53	89	
95	95	59	24	43	
77	67	20	28	66	
14	78	6	64	18	
47	15	90	52	28	
39	84	41	38	51	
75	78	14	39	33	
91	86	9	36	87	
38	86	61	38	29	
13	45	5	84	55	
72	17	73	13	90	
5	15	18	25	51	
11	54	21	72	67	
98	54	80	95	74	
27	70	70	77	79	
60	54	53	23	15	
94	80	57	83	79	
59	6	1	49	28	
77	69	83	85	76	
83	66	89	70	31	
59	64	9	11	28	
3	47	95	33	30	
51	62	95	10	57	
30	97	37	93	8	
93	53	32	68	96	
58	86	84	2	96	
94	64	82	92	56	
30	72	47	55	76	
13	10	67	19	76	
16	74	73	29	46	
86	29	95	62	37	
6	33	41	14	70	
16	62	94	37	36	
86	79	3	54	27	
58	50	82	18	95	
84	85	13	91	80	
84	13	56	55	11	
65	69	20	55	51	
97	32	33	85	60	
50	15	31	83	89	
36	71	20	2	87	
36	47	78	67	53	
20	20	49	33	85	
3	7	39	26	70	
18	60	47	3	30	
27	17	96	57	46	
69	55	30	2	45	
13	93	54	68	75	
19	90	53	2	31	
77	82	1	99	57	
43	75	5	13	72	
75	24	18	72	61	
20	50	22	21	84	
65	90	47	88	73	
10	53	71	51	52	
27	8	46	72	52	
44	17	97	99	3	
93	50	17	30	69	
88	76	81	7	55	
68	69	32	18	66	
86	35	12	27	48	
90	5	54	61	45	
68	78	46	21	17	
3	53	22	19	91	
15	74	18	19	84	
34	71	65	95	83	
57	76	28	6	65	
10	5	70	52	12	
89	96	55	84	2	
11	31	61	90	53	
16	47	14	27	51	
13	17	92	42	14	
19	40	58	78	87	
