200
5
3	3	3	3	3	
65	1	7	72	72	
45	74	4	47	28	
41	75	43	24	4	
35	80	97	72	16	
20	77	19	67	5	
30	84	93	39	34	
99	28	7	19	44	
65	82	76	45	6	
13	77	76	56	43	
75	64	23	71	69	
57	73	85	51	21	
88	81	40	67	43	
61	80	64	14	28	
14	68	24	80	38	
52	5	52	67	3	
43	1	63	24	30	
65	62	23	70	76	
27	43	55	98	56	
83	43	9	3	45	
33	13	63	28	30	
7	41	42	33	18	
53	22	18	48	78	
87	19	16	38	78	
98	57	94	37	2	
70	13	26	25	54	
9	95	50	23	70	
31	37	35	94	24	
25	21	89	53	24	
6	25	8	21	68	
65	28	71	25	46	
75	18	27	26	59	
93	16	18	78	9	
57	71	95	77	47	
50	84	21	14	53	
77	68	42	14	96	
46	6	6	56	89	
81	25	26	76	95	
13	11	9	36	31	
10	4	11	44	66	
34	30	31	73	18	
81	7	57	71	68	
7	76	13	30	14	
88	10	61	89	28	
33	46	19	81	35	
40	75	85	83	44	
74	57	97	48	63	
16	75	32	39	9	
75	67	54	9	88	
36	98	79	23	43	
99	43	22	17	34	
87	12	49	38	78	
6	21	74	28	94	
49	79	65	66	97	
13	78	22	80	52	
65	91	11	92	98	
42	95	63	41	44	
32	36	80	15	75	
5	26	94	61	4	
54	93	27	14	40	
57	34	14	25	30	
22	21	41	64	68	
96	1	56	39	37	
10	58	34	83	62	
13	98	51	91	93	
87	83	61	77	98	
72	65	96	53	42	
8	82	38	11	23	
12	95	17	46	79	
4	70	55	24	93	
95	59	43	52	27	
58	83	23	31	42	
38	59	63	66	95	
31	5	3	97	29	
28	20	23	61	51	
18	82	5	12	90	
18	29	37	84	3	
13	22	45	27	83	
25	60	8	68	84	
52	32	51	50	48	
98	67	57	95	65	
75	37	82	1	9	
76	78	11	41	25	
9	22	79	63	83	
10	60	76	15	4	
67	13	54	76	99	
86	32	54	64	91	
50	72	42	19	27	
76	40	44	18	7	
46	50	66	44	76	
30	52	87	67	39	
39	90	43	91	97	
63	82	6	2	23	
45	24	46	49	74	
37	80	60	36	7	
69	16	58	8	57	
18	47	11	1	70	
34	44	87	26	53	
60	29	50	21	64	
93	34	43	95	61	
23	4	17	69	39	
49	92	52	61	69	
23	33	36	34	80	
16	72	6	32	88	
2	37	21	96	15	
9	31	40	71	13	
36	73	62	46	35	
14	30	42	61	21	
42	91	26	57	31	
28	93	16	41	48	
22	28	12	8	60	
85	83	21	54	31	
19	53	80	49	33	
49	70	89	99	67	
86	31	44	11	47	
10	11	64	66	87	
15	15	98	23	90	
8	61	55	85	50	
30	10	87	31	2	
88	12	77	24	81	
57	5	17	73	62	
91	84	1	60	51	
75	20	54	66	16	
5	54	57	58	26	
88	15	4	49	37	
76	43	13	9	58	
98	33	40	85	31	
11	97	26	61	99	
24	61	95	35	75	
10	55	22	15	97	
35	54	20	97	93	
43	1	67	37	85	
48	71	92	2	53	
42	79	69	36	6	
7	29	96	58	3	
28	20	68	74	27	
22	22	98	12	23	
44	13	43	92	87	
10	30	88	75	52	
52	68	93	82	33	
31	85	85	10	90	
7	57	62	95	66	
24	32	92	10	64	
26	73	80	78	9	
29	37	77	48	95	
77	40	22	7	50	
59	26	86	42	96	
36	37	88	21	17	
87	51	48	27	64	
78	37	78	12	26	
79	88	15	74	4	
93	8	37	15	14	
66	36	55	45	7	
97	46	51	14	28	
89	84	59	62	22	
77	89	51	83	17	
40	62	11	81	70	
70	11	13	38	3	
29	99	74	8	50	
51	96	3	20	67	
32	85	64	83	36	
95	29	53	52	27	
5	56	53	97	74	
5	25	74	75	36	
86	34	14	11	99	
90	10	52	12	70	
81	87	32	17	85	
54	97	27	45	75	
42	58	60	12	98	
72	46	77	34	45	
27	22	27	83	80	
98	72	54	84	46	
85	76	41	82	45	
17	25	37	13	20	
8	98	29	99	94	
29	74	3	13	27	
44	32	19	67	44	
60	60	49	36	86	
81	44	43	99	89	
65	17	77	67	81	
48	10	65	14	37	
29	92	28	89	52	
25	69	41	57	2	
53	58	74	39	84	
57	75	1	26	39	
64	56	30	11	29	
12	97	36	32	79	
35	67	6	30	15	
67	33	60	84	62	
13	3	85	97	36	
8	43	38	82	24	
72	10	39	75	73	
73	62	17	60	41	
28	34	10	78	67	
86	53	44	24	17	
25	16	16	64	26	
62	70	32	74	21	
68	59	54	8	7	
25	28	31	57	42	
5	16	99	44	34	
78	93	7	31	49	
