100
10
3	3	3	3	3	3	3	3	3	3	
61	41	41	82	59	28	27	22	5	55	
45	60	99	54	58	77	58	65	32	98	
31	1	1	32	83	78	78	65	41	26	
44	40	18	28	91	5	64	12	2	95	
8	86	12	13	54	43	49	43	59	4	
59	25	56	96	86	60	40	10	98	81	
50	61	81	78	12	5	42	72	62	54	
14	47	64	36	90	44	89	87	78	41	
30	36	7	38	67	20	84	21	41	32	
64	55	13	20	46	46	6	33	2	49	
1	77	81	6	89	12	61	20	7	43	
71	53	31	58	52	14	55	44	11	92	
20	21	31	31	89	58	34	44	90	44	
39	56	86	29	41	52	54	2	48	55	
58	64	15	98	60	12	24	55	68	32	
91	62	23	10	29	80	46	50	16	32	
78	17	30	63	4	15	66	2	17	99	
60	54	96	55	34	55	7	33	70	77	
35	78	75	58	52	77	34	77	1	61	
7	5	85	16	77	42	35	52	94	46	
46	22	38	69	72	38	66	67	76	73	
73	13	79	39	96	99	41	71	11	27	
80	89	2	56	92	55	68	80	78	91	
21	55	38	25	32	13	41	7	86	15	
12	67	2	27	87	94	25	47	19	77	
2	64	41	67	66	56	21	81	77	17	
69	85	88	84	53	19	74	55	8	84	
59	35	84	95	16	13	87	74	69	98	
31	22	61	1	90	56	14	71	58	75	
92	59	29	70	45	26	78	17	74	68	
20	69	40	35	19	66	80	46	51	53	
68	46	13	79	85	48	25	87	93	97	
6	4	96	32	91	99	6	15	50	90	
34	71	1	1	78	61	81	26	82	24	
76	67	20	6	7	46	46	50	84	97	
1	90	23	77	63	16	72	8	43	19	
61	65	95	61	19	97	46	12	1	25	
66	98	6	70	21	38	84	91	26	46	
53	55	31	53	89	43	48	24	38	63	
89	74	82	63	63	11	72	58	86	9	
1	35	50	59	31	2	84	53	56	25	
32	80	82	97	66	6	34	43	71	76	
50	23	74	38	35	92	17	43	7	11	
66	26	6	17	45	19	5	71	23	87	
58	94	67	13	31	9	91	84	97	57	
76	30	87	11	59	77	60	13	25	38	
85	42	47	45	59	7	75	65	52	47	
1	63	20	83	18	56	55	61	7	27	
1	32	46	50	34	37	39	95	58	67	
58	92	47	84	2	17	48	22	54	25	
34	27	33	50	56	14	10	4	93	4	
23	99	6	97	37	54	95	96	12	23	
67	80	7	84	88	9	16	36	81	1	
8	33	7	82	93	74	99	96	93	20	
28	35	3	55	45	59	86	50	47	48	
22	51	11	32	57	54	20	48	61	48	
98	74	22	92	95	89	92	24	5	63	
55	99	4	91	95	33	77	52	40	30	
22	66	88	34	79	56	23	75	25	40	
55	51	35	46	22	53	14	10	60	55	
66	63	45	84	93	23	48	19	37	25	
76	68	8	31	26	32	85	87	14	39	
67	18	98	64	8	4	64	57	70	42	
19	68	92	84	64	58	21	4	41	57	
9	4	38	1	64	87	44	4	20	89	
67	26	96	21	87	48	64	81	76	89	
58	90	49	95	6	8	76	23	67	67	
12	82	47	57	31	64	79	98	1	21	
60	61	38	80	74	93	72	71	97	16	
93	40	27	51	99	18	55	43	94	56	
11	21	37	52	78	85	78	40	90	24	
69	66	80	55	30	96	53	68	22	13	
36	5	26	51	74	71	56	95	58	13	
9	37	4	44	11	40	25	85	2	88	
15	33	80	73	47	28	59	71	22	3	
65	87	22	82	21	7	94	85	78	7	
30	83	82	78	16	33	63	36	45	89	
72	68	66	33	97	4	24	53	5	46	
13	84	73	55	48	22	15	21	24	4	
46	39	7	95	59	32	50	3	58	15	
65	24	26	33	30	96	21	88	85	17	
82	41	81	32	94	45	10	27	30	94	
18	42	12	42	44	33	61	71	73	65	
53	21	95	90	81	88	58	41	26	51	
2	27	36	8	22	5	58	75	1	15	
23	24	73	64	97	23	12	84	88	97	
36	49	16	20	64	61	46	90	50	7	
86	68	2	79	93	90	7	5	20	40	
74	86	71	59	43	29	48	32	93	59	
77	74	52	29	16	52	12	16	43	61	
58	67	25	94	28	54	23	93	71	7	
16	7	65	49	23	49	78	56	77	35	
13	15	97	91	29	13	16	73	63	41	
79	91	61	59	81	8	62	76	32	88	
7	55	61	86	43	70	10	3	6	66	
74	55	38	9	48	44	69	33	65	16	
38	50	31	30	27	25	46	7	68	15	
87	2	25	89	28	58	54	12	48	59	
3	14	67	97	67	25	54	53	11	37	
38	29	12	16	50	57	24	31	60	19	
