50
5
3	3	3	3	3	
53	10	51	97	19	
70	51	18	23	12	
72	13	23	54	83	
24	37	36	53	10	
55	6	8	22	96	
29	45	44	97	97	
57	98	86	30	60	
33	1	37	9	40	
27	86	23	80	50	
3	49	6	13	61	
73	79	69	80	60	
47	2	30	2	89	
25	8	21	26	55	
73	27	92	94	50	
24	1	28	14	82	
68	82	27	72	93	
80	40	32	37	25	
77	29	6	70	13	
31	70	36	19	15	
20	66	97	26	76	
76	57	12	62	37	
73	52	56	97	91	
65	75	57	9	9	
85	75	83	1	78	
45	21	22	81	20	
53	65	9	98	63	
3	85	2	96	17	
24	29	70	99	52	
25	73	8	79	48	
56	14	27	10	30	
45	82	96	47	32	
56	35	30	43	84	
9	43	58	35	89	
80	74	61	91	85	
56	5	84	49	53	
72	13	43	33	63	
39	38	99	68	19	
20	88	54	64	61	
89	98	28	15	44	
82	15	73	89	68	
82	53	36	25	73	
40	98	48	93	60	
43	92	97	79	45	
70	44	89	17	69	
92	20	96	31	95	
58	77	69	6	71	
57	40	53	65	81	
86	2	74	95	79	
22	40	61	5	18	
97	2	49	69	73	
