150
5
5	5	5	5	5	
28	27	67	13	63	
68	39	25	33	27	
51	35	91	17	75	
64	94	31	94	84	
37	77	22	10	47	
31	82	39	38	19	
22	63	86	40	5	
67	79	27	18	56	
64	57	19	56	53	
84	74	42	93	29	
3	13	24	73	52	
50	5	58	65	33	
85	99	87	14	6	
88	48	51	12	8	
85	68	13	38	21	
79	59	65	56	62	
57	41	46	10	17	
9	39	14	88	55	
63	21	61	85	71	
64	70	5	51	65	
36	24	30	85	44	
34	1	85	53	72	
90	40	2	4	75	
45	54	77	97	96	
49	35	62	57	45	
64	8	27	67	56	
10	55	15	91	26	
34	12	61	65	83	
9	53	61	17	64	
23	19	58	11	27	
11	92	8	54	16	
2	61	73	40	79	
26	73	18	96	63	
36	26	11	77	42	
33	92	13	15	87	
95	74	46	92	22	
45	50	17	41	45	
17	48	60	75	25	
73	39	21	85	57	
36	36	64	54	28	
97	9	80	68	93	
18	80	92	66	21	
28	15	80	18	35	
76	56	77	51	46	
88	66	35	53	69	
94	72	27	57	52	
60	10	91	65	25	
37	69	48	48	27	
36	55	93	55	96	
58	58	4	51	80	
79	59	13	8	40	
32	73	28	99	98	
46	54	35	15	60	
18	23	15	93	97	
8	8	29	25	11	
34	72	80	56	12	
36	68	75	77	72	
2	97	84	25	92	
64	41	49	49	80	
82	20	78	94	79	
35	43	10	54	72	
71	30	88	97	7	
59	92	72	88	62	
77	79	58	42	59	
21	39	90	1	34	
67	59	80	44	29	
14	93	85	77	76	
92	59	21	6	1	
72	9	87	19	33	
71	69	60	86	4	
4	62	37	36	58	
95	53	9	21	6	
13	49	45	68	92	
65	8	95	12	69	
19	58	53	41	86	
12	51	71	68	62	
98	98	93	41	26	
52	57	49	19	80	
40	50	1	99	88	
23	64	19	26	67	
63	73	49	18	84	
45	10	95	50	46	
45	82	41	58	8	
14	56	5	43	41	
9	59	76	31	30	
69	57	53	53	64	
48	32	45	1	98	
25	50	76	56	80	
43	61	99	72	36	
57	9	42	92	74	
67	60	76	85	59	
5	97	18	87	15	
88	56	43	86	98	
13	37	41	59	82	
64	80	48	63	98	
47	59	4	94	72	
60	15	60	78	96	
88	56	60	41	94	
27	32	88	42	91	
86	18	14	74	24	
21	68	82	11	10	
87	13	13	87	12	
45	93	23	15	54	
73	96	65	89	10	
56	77	99	65	55	
33	91	7	71	13	
29	46	30	71	52	
92	32	50	68	10	
76	43	72	30	49	
34	9	74	87	19	
89	53	25	64	67	
43	68	18	55	77	
95	7	42	74	82	
99	64	52	62	61	
41	47	96	79	34	
13	5	70	17	22	
24	18	19	53	23	
76	22	65	4	10	
25	15	95	91	14	
69	2	97	47	49	
69	56	12	26	77	
43	57	45	30	54	
38	98	2	33	53	
78	87	89	52	7	
78	98	49	53	37	
27	51	6	66	65	
12	8	23	67	52	
68	7	93	75	80	
19	76	35	49	71	
27	14	62	38	36	
82	12	46	41	71	
70	8	58	88	51	
91	52	78	65	43	
31	76	35	80	85	
72	93	14	72	87	
2	64	99	81	11	
14	89	67	31	82	
99	61	81	95	81	
60	48	6	24	88	
67	98	69	7	41	
51	78	82	53	63	
89	98	74	54	69	
7	9	76	78	38	
3	85	48	83	43	
70	94	39	98	25	
24	88	89	83	20	
4	94	93	41	60	
35	7	14	67	92	
2	86	28	27	75	
52	71	27	86	86	
