50
5
3	3	3	3	3	
15	43	52	47	13	
30	11	96	10	78	
22	5	79	20	95	
18	28	79	42	86	
92	52	48	30	80	
37	29	43	80	1	
75	97	52	31	50	
29	51	36	48	55	
48	46	84	82	69	
83	4	49	61	87	
69	19	70	30	24	
62	95	23	66	75	
2	68	17	10	4	
24	52	48	69	67	
67	91	32	87	39	
46	68	65	60	96	
34	80	81	92	32	
57	28	23	7	88	
33	28	70	73	54	
79	30	74	79	46	
31	56	79	93	21	
77	87	83	91	78	
94	30	62	70	42	
22	86	25	77	47	
96	30	41	81	35	
39	22	58	34	59	
17	93	85	15	65	
77	1	88	71	55	
70	44	32	29	93	
3	66	99	31	32	
93	5	97	33	49	
2	15	97	59	82	
56	29	50	32	61	
1	45	48	5	64	
21	98	53	23	77	
52	97	12	88	32	
73	22	28	2	66	
12	96	53	65	63	
63	4	29	89	99	
41	94	99	68	92	
58	18	95	67	12	
94	52	74	56	96	
4	3	9	28	10	
34	2	48	66	49	
5	91	82	41	2	
17	69	64	24	36	
58	98	44	95	73	
55	27	60	89	71	
60	23	96	69	59	
60	94	2	80	65	
