50
5
5	5	5	5	5	
32	90	3	10	42	
75	57	83	70	37	
16	85	83	21	12	
63	66	85	67	45	
53	50	4	63	62	
1	98	22	5	77	
16	74	40	78	80	
52	76	76	99	84	
29	17	38	90	6	
19	86	65	73	94	
7	39	15	65	52	
81	87	40	47	42	
76	36	79	93	21	
42	45	5	41	60	
86	90	86	83	17	
36	12	13	57	44	
15	34	48	10	71	
77	60	75	27	98	
64	37	29	57	8	
92	38	45	70	64	
74	81	24	14	9	
16	52	31	48	16	
69	75	82	4	28	
43	88	69	22	44	
81	69	78	42	95	
50	61	29	75	24	
98	66	42	93	69	
33	10	34	2	55	
25	29	27	11	29	
88	55	26	30	65	
5	68	24	26	82	
6	4	81	18	58	
55	23	56	25	18	
3	33	89	34	94	
33	54	68	66	20	
53	42	67	14	8	
95	36	99	11	19	
31	43	17	11	64	
30	28	16	43	1	
2	73	3	93	27	
55	65	91	36	32	
51	99	57	7	30	
63	36	68	11	63	
19	24	45	6	87	
60	17	78	69	65	
6	38	25	65	18	
80	39	74	87	52	
30	45	64	79	68	
31	86	11	81	1	
93	59	6	80	82	
