200
5
3	3	3	3	3	
65	61	84	56	23	
97	89	34	92	11	
3	98	27	77	71	
65	60	29	1	35	
84	84	28	96	19	
98	75	63	14	15	
85	93	24	73	41	
61	31	69	84	74	
95	7	79	58	82	
17	42	5	98	81	
1	38	23	56	15	
81	33	87	37	24	
22	27	20	78	25	
10	75	53	36	11	
34	90	45	26	40	
77	5	69	15	3	
57	71	64	32	14	
48	71	67	59	60	
28	43	32	60	53	
68	86	1	34	73	
42	88	69	87	47	
10	93	97	16	37	
76	63	73	35	66	
51	63	88	64	77	
39	8	94	75	83	
90	58	84	73	72	
90	5	36	42	61	
69	2	77	85	5	
54	73	52	23	83	
64	70	97	93	2	
6	98	37	56	35	
34	94	93	5	57	
51	9	25	44	46	
72	28	31	73	97	
49	85	3	60	23	
65	56	71	91	19	
21	61	90	71	66	
91	67	80	8	27	
74	9	73	28	53	
46	49	8	76	12	
37	39	24	96	53	
20	95	77	34	69	
78	23	2	85	36	
90	19	53	77	55	
6	47	24	47	23	
40	13	74	7	77	
17	48	95	80	82	
81	37	94	19	47	
96	89	47	38	48	
52	8	87	92	62	
28	95	30	22	7	
89	15	77	73	13	
7	21	70	56	53	
31	27	22	3	55	
53	24	35	31	58	
16	1	86	99	71	
33	25	82	44	50	
22	18	74	74	93	
66	60	21	7	40	
75	20	90	85	17	
25	86	85	37	10	
4	60	99	63	91	
88	29	77	2	79	
82	39	26	7	32	
13	52	47	10	88	
93	3	28	91	83	
96	11	1	82	46	
47	40	46	35	46	
61	19	12	82	5	
38	82	20	28	58	
36	93	83	54	5	
72	39	75	49	16	
1	33	8	79	95	
78	29	95	56	32	
42	93	90	61	71	
94	41	65	6	51	
11	83	1	34	47	
3	27	47	78	73	
9	65	96	20	46	
29	11	33	87	27	
9	87	64	96	16	
43	3	23	83	10	
32	73	70	98	6	
17	32	74	32	92	
51	81	18	82	23	
77	96	71	16	43	
83	9	77	79	42	
24	20	5	18	5	
1	5	64	68	42	
35	95	98	14	29	
96	36	1	95	75	
28	69	82	73	39	
47	31	8	41	27	
24	96	90	57	82	
97	28	57	28	91	
47	18	50	40	87	
81	98	58	86	46	
48	8	81	4	14	
54	38	31	78	57	
70	96	24	42	18	
39	5	42	32	32	
69	79	73	4	29	
10	20	42	86	57	
48	73	21	94	78	
17	15	87	43	28	
59	96	78	70	22	
50	94	9	22	49	
77	57	26	55	77	
68	34	78	75	5	
35	96	45	22	9	
96	75	29	63	2	
24	17	99	5	72	
72	1	3	81	78	
16	12	20	37	80	
91	47	66	18	11	
82	37	13	38	93	
63	51	57	61	26	
75	65	46	20	25	
60	58	22	83	5	
67	31	96	96	88	
24	76	9	42	18	
49	10	12	52	20	
87	5	61	11	10	
22	44	42	56	4	
50	66	99	13	20	
34	26	82	13	43	
51	40	16	50	70	
86	43	16	44	76	
65	54	93	1	38	
56	96	11	73	83	
23	89	41	93	38	
58	76	96	22	83	
24	27	98	10	68	
48	88	12	41	23	
78	29	97	80	38	
96	72	98	74	64	
37	15	10	30	20	
62	99	23	12	13	
10	47	93	61	52	
39	55	84	33	89	
67	85	70	51	6	
94	92	61	56	42	
85	77	22	58	46	
9	18	69	89	7	
49	66	99	28	13	
31	35	37	28	98	
41	88	66	84	97	
52	45	58	24	26	
69	38	66	69	28	
33	26	36	15	44	
22	86	94	27	41	
1	86	42	38	74	
59	55	33	58	2	
96	12	37	61	94	
64	59	45	64	37	
11	1	31	1	80	
6	99	22	83	77	
55	94	40	44	96	
66	3	21	50	66	
14	6	9	68	31	
21	89	74	21	79	
62	41	31	89	31	
99	55	41	58	69	
59	34	49	80	47	
3	71	93	64	29	
62	39	95	97	23	
6	92	62	70	59	
16	26	2	5	15	
14	63	50	13	96	
11	61	62	81	7	
80	56	28	22	29	
49	96	10	91	18	
24	46	33	66	26	
8	92	71	98	53	
34	32	45	66	33	
39	22	80	68	19	
1	76	15	91	43	
49	64	41	42	10	
20	16	11	87	91	
68	31	84	86	88	
18	90	63	28	73	
49	11	62	88	89	
28	16	42	73	17	
47	32	42	24	76	
44	52	29	89	33	
19	22	58	74	65	
8	37	94	79	1	
10	14	86	19	93	
39	3	53	53	81	
5	73	37	70	45	
36	89	60	10	45	
66	62	74	94	54	
28	53	88	23	81	
91	21	63	73	8	
34	45	24	30	38	
42	98	76	8	29	
45	84	87	29	29	
19	77	84	35	35	
48	39	91	64	66	
85	15	30	71	90	
