100
5
5	5	5	5	5	
99	39	27	76	75	
75	31	74	44	89	
82	59	85	87	62	
73	57	85	50	86	
18	38	54	94	35	
87	98	9	32	77	
5	66	13	76	66	
30	97	62	79	57	
76	75	86	66	3	
76	75	72	92	69	
19	76	98	16	23	
62	85	32	42	88	
76	23	43	66	85	
17	46	9	22	33	
76	94	6	93	11	
43	51	87	92	59	
12	26	16	62	59	
28	68	96	53	5	
44	65	21	91	80	
54	32	21	80	86	
30	67	51	60	93	
25	71	5	5	79	
11	97	40	82	76	
51	7	80	8	58	
48	50	55	18	88	
11	73	15	14	57	
12	31	8	7	30	
45	75	56	69	35	
57	63	91	73	94	
46	25	39	15	29	
47	52	13	22	38	
79	12	34	71	82	
51	57	91	48	68	
79	90	34	52	32	
76	51	11	73	2	
85	58	81	23	43	
85	35	99	84	11	
59	19	85	69	50	
33	41	84	86	83	
1	71	44	6	15	
56	91	86	83	53	
95	41	40	21	52	
22	30	11	29	97	
16	57	8	38	10	
61	5	64	2	98	
35	67	25	89	1	
14	15	76	9	86	
93	48	16	32	16	
19	78	64	17	29	
4	31	55	89	67	
43	64	7	95	54	
51	27	84	85	18	
28	17	51	20	38	
8	53	3	43	4	
68	42	76	22	91	
83	40	48	73	94	
5	12	35	22	58	
50	8	81	54	35	
66	64	30	14	87	
2	28	44	78	21	
50	28	13	86	99	
1	87	84	5	71	
12	79	11	90	13	
16	82	30	62	87	
99	72	48	8	37	
4	12	62	35	89	
55	95	69	52	45	
76	99	48	22	57	
63	24	76	83	24	
87	53	40	1	72	
20	98	82	91	22	
77	80	6	50	96	
89	26	49	15	16	
16	11	59	46	37	
17	34	8	6	25	
75	96	64	83	49	
51	72	61	63	70	
57	14	78	31	67	
96	93	98	26	68	
38	74	61	68	9	
77	94	93	64	55	
86	90	77	66	46	
81	16	22	1	45	
17	64	86	45	58	
2	32	28	78	40	
23	35	82	37	87	
1	35	96	75	72	
57	79	96	8	83	
67	37	12	85	86	
80	72	98	80	52	
73	87	17	10	7	
45	66	16	25	32	
51	9	40	79	45	
47	19	47	28	87	
38	67	79	61	91	
65	21	43	92	59	
51	37	2	85	14	
14	18	87	68	28	
90	63	72	76	33	
59	96	33	40	39	
