50
5
27	91	97	67	11	
69	9	49	72	73	
78	33	17	50	28	
90	97	54	12	12	
23	27	52	54	71	
6	17	74	69	20	
23	97	44	35	65	
28	96	8	26	56	
98	1	75	80	44	
57	30	19	13	79	
96	5	91	17	26	
85	78	94	10	43	
60	58	77	74	44	
34	20	80	63	28	
42	42	20	17	70	
73	97	48	11	64	
31	96	90	15	57	
11	75	30	30	53	
60	89	5	91	84	
57	66	20	89	45	
88	9	46	93	6	
38	59	72	62	77	
43	84	10	16	39	
30	93	97	49	94	
77	83	44	73	72	
85	58	85	58	93	
58	92	40	68	80	
58	82	68	15	35	
45	12	62	92	32	
72	89	76	31	59	
86	81	60	16	31	
83	20	65	56	86	
3	4	91	42	52	
14	93	63	32	7	
91	12	67	85	99	
27	75	26	2	20	
17	35	57	39	95	
13	58	22	39	21	
21	70	67	79	63	
82	9	70	86	73	
91	79	30	35	97	
11	29	57	30	49	
88	45	67	10	77	
99	27	29	42	83	
8	71	63	77	73	
6	89	77	69	94	
71	21	28	47	35	
53	78	73	83	89	
2	4	63	8	9	
2	17	20	27	29	
0	13	35	39	45	11	3	12	14	49	28	48	42	30	17	21	37	15	6	30	29	44	19	21	15	39	42	29	29	22	36	43	41	2	7	46	13	8	7	11	41	45	6	44	49	4	3	36	27	1	
1	0	45	5	16	48	14	9	48	48	1	15	3	39	29	10	21	48	48	38	44	33	5	29	42	46	42	29	46	41	6	44	40	10	2	46	6	37	18	29	35	5	39	14	23	14	36	44	11	39	
2	9	0	48	25	9	27	26	37	22	4	38	10	45	47	38	40	10	24	45	15	3	10	23	36	5	48	22	42	20	34	31	38	30	32	45	32	34	13	28	11	33	35	15	28	33	15	31	39	14	
36	32	10	0	34	36	25	6	27	34	18	13	40	6	9	5	37	31	9	6	8	15	46	44	46	31	8	25	36	29	34	7	46	16	8	28	21	16	42	1	20	20	40	43	17	15	5	21	39	34	
24	41	4	14	0	6	36	14	6	35	10	32	28	22	39	13	22	22	14	35	32	29	27	42	22	3	38	20	47	36	46	40	17	16	30	16	43	26	4	49	10	47	11	31	36	48	25	38	42	37	
47	18	45	5	15	0	40	39	8	26	42	1	45	3	9	5	2	20	10	16	41	15	15	4	17	41	35	26	1	41	13	23	31	35	32	15	2	19	2	16	48	24	7	49	21	28	25	20	40	37	
9	5	17	34	32	26	0	4	44	33	11	49	49	41	29	40	16	32	47	19	10	41	20	10	37	2	27	17	45	14	37	37	30	32	33	35	45	31	1	17	12	30	2	10	38	19	34	16	15	21	
35	37	5	12	7	20	33	0	20	18	14	13	48	17	5	46	44	34	10	9	8	49	12	49	41	18	5	12	5	37	21	23	27	11	48	26	43	44	48	40	33	46	25	38	7	39	17	41	11	39	
30	34	25	33	11	5	20	12	0	13	33	29	34	12	31	28	13	21	21	14	27	48	28	35	37	5	36	18	19	5	14	11	14	12	35	45	9	17	9	29	27	47	40	42	20	30	18	37	18	41	
25	13	22	30	37	36	25	26	10	0	11	17	44	4	2	23	6	2	7	37	36	33	2	38	3	9	37	33	29	9	13	33	24	17	4	7	6	40	14	22	38	17	34	41	31	15	43	36	4	17	
9	11	6	2	39	47	2	40	42	32	0	8	32	32	24	5	45	14	17	21	2	6	27	14	15	5	7	44	28	25	28	14	2	22	46	1	40	39	34	26	14	14	38	21	27	23	24	8	21	33	
21	39	18	28	8	40	41	49	48	6	18	0	42	35	13	19	30	21	29	8	6	17	1	29	47	24	45	39	2	35	49	21	37	14	49	7	29	24	4	46	43	31	22	36	29	31	27	49	19	37	
16	4	43	21	21	11	22	17	40	8	19	47	0	17	10	29	23	31	20	37	47	5	31	43	6	39	23	41	26	7	35	20	30	3	24	40	22	17	1	43	34	14	42	15	17	21	20	42	17	18	
5	48	42	43	18	3	46	37	6	20	47	40	3	0	46	7	41	24	18	19	22	44	47	17	14	20	28	11	13	44	29	20	45	9	17	5	29	46	8	38	15	42	42	49	4	45	22	27	38	9	
30	43	23	44	6	27	19	21	32	49	41	18	31	10	0	18	43	35	27	16	31	46	36	41	11	41	26	43	46	37	36	30	8	43	15	30	39	6	20	31	46	10	4	36	30	40	32	32	49	45	
12	42	15	25	46	32	36	16	25	3	30	18	28	30	44	0	20	18	2	5	38	40	47	29	49	11	3	16	6	8	21	4	41	27	19	26	3	37	4	11	28	43	40	46	12	32	41	48	46	44	
30	3	40	30	47	19	24	35	46	29	24	40	23	1	45	7	0	47	22	3	23	23	26	36	25	16	29	9	18	27	38	4	3	41	10	16	16	2	9	21	21	41	31	14	37	26	29	9	1	30	
33	28	36	8	6	43	10	19	12	14	16	43	10	43	45	38	2	0	42	41	5	26	34	38	23	4	10	13	1	46	41	22	2	2	26	3	19	19	22	33	16	4	39	21	42	46	44	15	32	48	
25	6	8	6	17	3	2	29	14	4	4	27	16	47	13	4	30	25	0	43	18	9	36	4	38	4	3	20	20	12	41	35	41	19	26	43	24	11	28	22	13	42	43	36	29	47	7	25	19	12	
27	29	39	21	49	22	8	7	37	10	41	6	35	3	32	2	2	15	22	0	20	39	44	37	6	6	9	22	1	11	27	23	34	8	28	37	21	20	44	34	34	33	4	7	37	23	2	47	18	23	
33	33	33	16	4	15	46	20	7	39	10	15	13	9	21	43	15	20	14	25	0	49	39	22	45	11	36	42	21	23	36	49	6	7	3	35	1	21	30	26	41	15	31	44	39	22	27	6	8	2	
