50
10
18	97	14	74	75	27	69	65	89	83	
77	49	17	29	43	98	28	21	41	3	
73	33	31	77	70	62	95	60	16	99	
91	48	37	14	11	17	38	72	7	87	
96	68	85	30	64	35	89	4	84	60	
10	36	84	14	88	71	19	85	53	92	
58	66	7	48	94	94	6	47	56	75	
70	6	54	1	9	58	52	80	71	53	
42	54	40	4	29	77	70	71	40	30	
21	16	95	71	58	29	4	26	17	59	
11	7	97	54	90	61	81	73	33	95	
88	35	44	30	78	41	1	36	3	85	
91	64	4	42	63	47	36	38	51	63	
78	18	46	43	34	2	30	13	76	21	
70	8	10	33	71	16	13	66	2	78	
53	61	63	32	49	41	90	82	63	72	
51	41	76	12	69	59	30	2	84	87	
96	65	23	68	97	27	66	76	55	52	
27	71	95	8	10	18	28	29	3	39	
47	34	73	82	43	33	36	90	82	93	
30	35	78	27	22	1	38	36	46	22	
37	92	46	59	16	99	48	32	58	82	
63	70	40	20	31	3	97	84	24	21	
61	65	34	60	22	15	56	78	57	65	
73	76	92	76	62	45	92	94	59	81	
80	71	42	44	14	82	93	45	86	59	
5	81	56	29	11	20	81	14	39	73	
82	32	4	68	46	11	24	72	55	74	
49	27	63	24	85	90	38	3	69	33	
11	95	93	46	59	65	39	18	36	53	
79	49	72	94	73	73	33	58	98	47	
78	51	63	79	22	71	7	87	82	69	
57	65	62	68	70	26	75	30	44	11	
47	17	30	49	52	97	43	73	70	31	
91	91	91	85	70	50	92	71	67	69	
92	23	96	87	45	43	44	5	74	67	
94	17	53	17	45	7	35	77	61	3	
33	19	19	99	37	78	2	60	38	21	
52	28	40	76	2	27	96	6	87	29	
12	70	14	81	90	50	28	61	35	28	
37	67	16	52	2	70	13	23	37	45	
47	40	66	24	40	65	67	29	98	2	
39	81	54	57	70	96	61	2	26	53	
4	54	54	8	93	27	71	67	49	36	
50	52	64	36	44	66	20	69	12	5	
90	38	86	67	71	18	54	38	52	79	
58	6	31	57	83	96	53	37	49	76	
46	8	99	66	13	66	75	80	92	32	
14	31	10	5	3	82	58	51	43	87	
84	98	2	69	99	23	74	34	75	4	
0	18	77	73	91	96	10	58	70	42	21	11	88	91	78	70	53	51	96	27	47	30	37	63	61	73	80	5	82	49	11	79	78	57	47	91	92	94	33	52	12	37	47	39	4	50	90	58	46	14	
84	0	97	49	33	48	68	36	66	6	54	16	7	35	64	18	8	61	41	65	71	34	35	92	70	65	76	71	81	32	27	95	49	51	65	17	91	23	17	19	28	70	67	40	81	54	52	38	6	8	
31	98	0	14	17	31	37	85	84	7	54	40	95	97	44	4	46	10	63	76	23	95	73	78	46	40	34	92	42	56	4	63	93	72	63	62	30	91	96	53	19	40	14	16	66	54	54	64	86	31	
99	10	2	0	74	29	77	14	30	14	48	1	4	71	54	30	42	43	33	32	12	68	8	82	27	59	20	60	76	44	29	68	24	46	94	79	68	49	85	87	17	99	76	81	52	24	57	8	36	67	
57	66	5	69	0	75	43	70	11	64	88	94	9	29	58	90	78	63	34	71	49	69	97	10	43	22	16	31	22	62	14	11	46	85	59	73	22	70	52	70	45	45	37	2	90	2	40	70	93	44	
71	83	13	3	99	0	27	98	62	17	35	71	94	58	77	29	61	41	47	2	16	41	59	27	18	33	1	99	3	15	45	82	20	11	90	65	73	71	26	97	50	43	7	78	27	50	70	65	96	27	
66	18	96	66	82	23	0	69	28	95	38	89	19	6	52	70	4	81	1	36	30	13	90	30	66	28	36	38	48	97	56	92	93	81	24	38	39	33	7	75	43	92	44	35	2	96	28	13	67	61	
71	20	54	53	75	58	74	0	65	21	60	72	4	85	47	80	71	26	73	36	38	13	66	82	2	76	29	90	36	32	84	78	94	45	14	72	3	18	58	87	30	73	71	5	77	60	6	61	23	29	
2	67	69	38	37	80	51	34	0	89	41	16	7	84	53	56	71	40	17	33	3	51	76	2	63	84	55	3	82	46	58	24	57	59	86	39	55	69	36	98	82	44	70	67	74	61	38	87	35	37	
98	26	49	12	52	49	92	43	75	0	83	3	99	87	60	92	75	53	30	59	95	85	63	21	78	72	87	52	39	93	22	82	21	65	81	59	73	74	33	53	47	69	11	31	69	67	3	21	29	28	
45	2	53	36	5	79	76	32	87	4	0	44	8	16	93	93	64	65	1	40	74	59	21	79	9	2	70	88	3	95	77	76	94	90	67	27	18	49	3	79	12	6	72	46	7	56	33	59	86	33	
28	84	59	54	99	30	14	65	34	6	91	0	89	80	34	35	91	44	52	73	93	98	30	20	58	34	14	46	61	73	87	41	9	57	82	17	19	32	47	89	2	94	17	98	13	84	12	66	90	86	
83	75	67	33	40	56	21	43	1	92	4	44	0	52	89	39	71	72	71	68	42	94	83	14	76	90	14	83	3	1	12	51	46	2	92	23	69	65	30	48	70	15	62	48	19	49	5	22	45	15	
29	65	72	45	53	8	11	21	46	95	42	66	23	0	39	86	4	95	8	41	85	66	68	37	51	46	93	59	14	25	71	15	89	94	61	5	45	52	9	70	50	44	79	64	47	4	59	45	91	35	
71	63	94	86	3	77	37	84	50	97	21	42	6	19	0	96	51	53	95	76	95	50	52	27	97	96	88	92	33	23	38	37	11	6	55	40	1	69	96	76	46	66	8	84	62	95	30	20	90	66	
76	46	38	41	83	43	37	93	80	68	92	94	21	68	53	0	76	40	4	89	52	54	87	86	20	15	61	25	85	58	6	40	98	93	78	55	75	97	52	27	32	81	73	29	34	35	78	29	45	25	
54	74	77	85	64	2	27	81	17	31	37	20	69	59	39	13	0	32	78	84	27	32	84	74	72	85	60	55	60	8	34	54	47	60	8	39	42	10	62	52	65	32	61	9	25	15	56	3	13	59	
95	93	49	67	17	39	91	60	90	94	53	25	12	63	75	63	7	0	80	16	39	37	7	1	38	48	38	39	83	27	14	46	46	59	12	20	7	85	74	49	48	6	73	57	44	41	35	68	61	1	
16	37	70	26	76	87	42	26	22	2	81	55	12	47	26	91	37	41	0	11	82	26	57	33	21	37	67	22	33	47	3	55	19	61	38	63	42	20	62	45	78	57	31	33	71	73	87	46	21	52	
95	66	24	27	63	48	43	87	44	87	58	24	50	33	62	56	86	58	42	0	84	35	91	49	52	86	45	62	3	50	83	57	8	88	10	88	50	22	49	44	6	26	34	40	26	49	93	77	38	15	
50	15	22	88	42	63	56	61	64	63	30	4	21	95	20	30	86	95	82	10	0	17	38	27	73	88	31	19	18	50	44	90	11	50	84	97	65	89	75	1	96	57	55	54	59	9	37	91	17	46	
82	53	3	95	60	93	65	28	74	31	18	18	97	49	72	57	37	12	31	43	49	0	74	36	84	75	24	19	8	10	42	34	85	5	89	64	79	71	74	63	76	96	27	20	45	23	31	32	13	55	
11	32	33	56	81	90	64	18	76	65	42	6	9	55	26	65	21	90	56	99	60	60	0	41	84	32	60	16	45	43	28	28	89	93	54	9	13	73	63	96	46	68	73	49	32	41	35	16	22	24	
96	73	40	34	21	38	76	6	71	41	72	8	42	92	13	84	77	61	98	20	99	69	40	0	2	36	88	73	37	78	81	69	56	57	6	8	84	92	85	40	75	61	74	80	22	85	20	24	77	58	
2	41	26	98	71	45	2	19	23	93	79	63	3	11	53	14	39	75	19	84	99	36	67	46	0	61	54	22	51	81	82	74	50	27	35	88	3	93	66	46	2	87	21	98	31	35	19	34	57	58	
62	40	44	8	90	55	28	47	40	65	83	4	10	10	3	19	48	3	38	44	8	52	62	53	36	0	89	68	33	37	94	47	20	10	53	65	83	27	65	40	76	10	36	4	17	52	95	75	96	97	
75	83	30	87	56	4	10	77	1	34	56	15	93	36	65	18	70	62	19	88	48	27	91	75	57	56	0	51	64	52	4	46	64	15	80	80	60	72	80	22	55	5	55	70	71	24	32	46	21	20	
59	44	42	47	43	7	26	62	92	96	63	33	28	11	13	45	30	25	74	17	84	11	39	74	66	53	74	0	94	13	92	28	59	73	72	40	15	56	19	11	57	98	18	38	54	57	60	73	97	95	
54	53	25	53	2	69	91	87	12	14	94	40	65	97	58	29	6	2	14	56	55	67	25	55	15	41	83	79	0	92	73	89	19	10	65	50	74	65	39	16	46	77	74	75	48	28	17	10	9	22	
42	94	40	84	23	31	83	11	19	85	13	25	33	66	69	44	71	13	86	4	61	1	13	69	25	14	89	78	56	0	79	15	93	61	96	1	60	58	82	12	3	28	36	43	66	31	11	46	13	10	
68	46	91	69	35	7	8	47	86	27	97	44	82	62	70	91	51	13	45	55	24	60	49	35	67	33	90	11	5	33	0	39	32	31	30	64	42	19	33	61	4	37	10	47	49	59	46	85	27	56	
2	86	24	25	62	32	51	59	89	16	85	6	39	99	79	31	63	46	55	93	64	34	44	85	94	66	56	77	31	81	33	0	86	87	26	73	17	47	91	13	10	78	25	67	82	93	38	82	9	57	
86	81	88	12	17	56	80	13	96	88	53	42	91	99	76	52	73	1	35	66	75	12	94	86	63	63	2	22	68	49	89	17	0	72	16	66	58	15	48	58	79	58	24	70	36	17	87	98	78	86	
58	88	23	34	81	25	41	22	31	29	75	83	52	74	79	34	79	15	24	50	1	52	16	9	94	36	43	68	50	35	77	98	68	0	34	47	84	16	78	61	12	29	20	9	48	24	36	74	66	57	
54	53	88	63	59	57	60	48	34	52	66	20	26	68	62	32	45	47	62	51	9	24	86	30	9	56	46	95	86	92	22	52	79	60	0	9	36	53	97	90	84	28	28	11	97	78	75	10	63	54	
