20
10
64	43	9	38	2	79	16	85	89	69	
44	97	87	85	74	18	95	77	6	88	
58	49	3	29	16	99	26	74	41	24	
7	2	15	26	21	75	25	17	22	41	
69	54	55	23	10	47	71	38	68	53	
12	12	5	28	98	96	50	42	83	8	
5	31	8	19	74	6	38	20	79	58	
69	52	94	10	84	22	15	68	69	19	
46	29	60	72	55	3	85	93	44	50	
23	98	18	33	19	29	20	15	64	21	
95	46	20	21	20	12	25	28	77	43	
24	83	65	79	37	53	67	91	46	18	
58	78	50	55	90	42	7	32	76	74	
88	52	76	69	76	61	12	56	64	50	
46	63	75	38	10	49	50	70	25	20	
65	66	7	15	81	56	8	51	55	81	
31	45	82	58	27	9	82	9	30	98	
84	49	49	36	52	6	5	94	89	92	
4	21	3	11	21	54	9	63	96	21	
73	13	56	98	1	57	41	33	71	83	
0	32	22	29	4	34	6	3	34	23	11	47	12	29	44	23	32	16	42	2	
36	0	21	48	24	1	27	6	15	26	15	49	23	41	39	26	32	33	23	25	
11	7	0	5	43	2	8	28	3	4	47	30	9	10	32	25	38	37	4	41	
25	2	28	0	19	42	15	13	11	14	10	5	36	16	11	39	27	34	19	8	
29	18	6	49	0	1	37	8	10	5	49	37	42	27	10	10	19	45	38	5	
40	14	26	10	1	0	39	9	49	37	24	48	3	11	2	15	6	27	21	30	
24	28	5	3	27	28	0	8	47	13	12	35	25	19	8	42	10	12	33	4	
6	25	4	41	3	5	21	0	42	38	37	9	19	21	10	34	46	8	14	45	
16	28	35	25	5	47	31	17	0	44	3	21	11	34	41	39	34	22	32	38	
23	38	32	13	28	15	44	48	36	0	34	44	12	20	26	4	29	9	25	11	
22	9	37	25	10	40	49	46	11	41	0	9	7	44	1	23	49	49	15	12	
28	28	1	37	27	48	48	17	39	28	27	0	44	40	46	25	43	33	33	33	
6	17	32	42	26	49	4	26	33	43	19	27	0	33	47	3	1	38	20	34	
46	44	14	22	28	49	27	13	23	10	14	41	31	0	7	28	37	48	38	23	
45	41	17	5	20	3	11	36	26	36	13	11	3	37	0	42	21	3	29	8	
21	34	47	13	46	14	13	18	21	27	41	4	11	35	17	0	42	1	18	48	
13	43	13	46	49	24	24	16	43	45	30	36	7	37	14	4	0	29	23	19	
43	32	11	25	13	3	12	12	37	32	32	21	45	32	1	13	25	0	37	18	
30	36	44	31	35	17	7	11	49	28	34	47	24	7	6	18	36	38	0	7	
8	10	37	22	15	2	7	13	19	40	14	1	42	33	9	7	33	12	24	0	
0	27	34	44	44	21	16	37	15	39	36	7	14	23	31	17	39	21	10	42	
17	0	10	24	1	30	18	21	5	32	28	36	36	28	12	38	28	34	25	41	
38	33	0	29	27	25	20	5	33	44	12	2	35	39	38	42	34	31	15	43	
40	22	16	0	8	23	13	22	44	4	30	49	4	28	18	3	4	19	35	32	
7	18	26	31	0	29	6	35	17	5	45	29	45	28	18	42	16	25	22	19	
6	29	35	46	1	0	36	47	48	39	15	23	30	47	41	47	31	4	25	22	
16	20	14	39	29	21	0	38	32	33	17	24	33	30	49	27	33	29	32	12	
