50
20
4	44	15	24	58	53	80	56	11	64	50	22	50	24	56	59	72	41	18	90	
20	54	80	75	55	26	35	8	64	94	83	1	62	2	43	41	81	80	39	34	
62	7	61	31	34	89	39	1	32	23	82	88	28	51	63	64	8	74	96	66	
71	54	37	34	66	34	85	51	10	88	78	69	4	49	60	30	73	15	18	10	
69	61	72	87	67	29	45	73	37	52	44	50	11	39	3	51	93	89	16	95	
87	18	73	88	70	32	13	4	86	23	23	79	13	62	89	16	38	24	48	51	
96	45	55	62	16	28	81	58	35	26	66	59	46	85	52	64	85	36	22	15	
25	64	19	59	25	46	78	24	41	9	24	18	23	70	42	72	94	86	53	4	
98	81	80	39	34	49	25	69	7	63	56	98	41	86	24	68	88	98	71	66	
41	57	48	4	1	55	81	39	56	24	92	21	74	18	53	31	69	51	24	24	
99	13	10	74	18	8	21	33	10	8	30	35	15	90	77	93	90	32	17	53	
1	45	17	90	2	34	87	16	15	32	31	94	67	36	12	86	26	92	47	87	
94	60	67	29	86	40	40	75	25	97	88	57	39	51	71	91	23	51	44	26	
91	12	21	99	34	48	30	19	15	17	85	71	4	20	14	34	44	98	62	64	
36	89	9	74	82	68	11	1	54	76	50	76	13	23	62	6	97	88	4	13	
71	20	79	4	55	59	76	30	3	45	34	97	43	17	75	27	67	1	85	16	
28	47	89	86	59	87	79	44	43	28	91	7	84	23	97	62	53	13	74	23	
50	81	20	22	21	1	75	8	10	89	55	87	41	47	3	35	75	50	59	61	
11	11	94	10	31	87	77	45	27	75	7	89	33	66	54	57	69	80	41	78	
14	56	47	96	53	91	17	19	10	71	49	53	41	3	41	67	44	56	13	58	
76	30	90	56	25	99	51	53	39	46	38	19	82	59	71	96	13	50	82	13	
20	51	44	28	69	95	29	38	2	40	73	69	99	30	11	69	47	58	26	99	
78	18	49	90	71	21	11	39	24	66	47	66	63	85	12	8	98	75	39	87	
70	91	28	71	85	62	73	68	50	87	95	61	29	16	54	92	41	4	28	70	
43	48	46	12	80	87	50	83	64	91	48	18	86	81	21	1	46	73	59	84	
59	94	82	1	39	84	86	94	44	50	54	86	28	95	14	37	25	90	49	3	
88	32	96	6	71	96	56	34	34	54	94	51	80	81	82	69	56	2	87	48	
68	67	91	41	66	47	93	1	97	60	21	90	7	14	35	57	50	73	32	78	
48	95	28	30	74	60	79	23	93	10	41	80	1	96	21	59	35	75	65	79	
48	75	93	21	57	82	57	32	81	79	30	22	5	23	38	85	59	67	24	20	
39	82	30	64	54	60	85	70	15	43	42	6	64	44	52	86	78	99	48	51	
36	41	64	92	2	53	17	35	42	34	44	52	17	8	82	98	44	93	72	83	
2	7	41	1	27	98	88	78	34	77	28	16	81	15	40	96	57	9	15	51	
51	39	53	85	55	48	89	89	87	92	82	84	48	48	47	55	21	27	5	1	
91	25	86	94	7	30	39	88	53	3	4	12	9	95	91	9	59	61	68	2	
4	49	6	24	94	39	41	92	82	98	64	74	77	62	60	2	60	64	36	73	
32	39	68	83	85	52	8	50	64	40	38	69	92	90	61	71	52	43	7	82	
62	53	25	4	3	22	21	64	96	19	9	22	15	41	21	85	62	32	52	34	
46	66	8	57	46	63	33	61	60	68	37	12	49	70	67	2	14	56	45	26	
55	96	62	8	7	19	36	35	20	85	87	80	41	56	29	96	58	61	87	49	
73	36	17	17	26	49	75	81	78	2	37	45	17	50	46	7	24	55	42	39	
97	41	49	83	95	50	2	69	12	51	26	51	32	29	74	78	8	99	68	24	
71	8	92	47	21	20	65	80	15	35	80	96	25	39	11	55	22	77	9	39	
50	92	20	57	4	85	57	38	63	91	83	80	89	72	72	7	72	66	53	69	
54	92	77	93	98	31	22	44	81	68	50	87	9	94	56	50	37	25	59	1	
73	82	24	54	9	99	41	49	98	3	50	92	29	70	81	5	90	28	65	1	
44	78	53	79	52	61	89	85	97	26	50	20	38	40	80	60	96	87	81	79	
95	19	71	5	48	96	62	26	2	49	42	95	2	33	87	61	26	25	12	27	
53	12	88	30	59	82	43	15	2	37	88	16	91	16	44	68	23	18	39	20	
18	54	88	90	17	75	30	97	44	25	55	64	57	79	41	87	91	61	62	22	
0	1	2	6	7	7	8	9	3	9	4	9	1	9	9	4	7	3	5	1	2	7	2	8	7	4	6	8	7	5	5	4	4	1	5	9	1	3	6	5	5	7	9	7	5	5	7	4	9	5	
2	0	4	5	1	5	6	2	5	6	8	6	2	5	6	2	9	2	5	8	1	6	3	5	2	9	5	9	3	7	9	7	8	4	1	4	3	5	4	5	6	9	4	4	1	9	9	8	8	2	
2	5	0	2	8	6	4	7	7	5	2	8	5	1	2	7	2	1	8	9	2	9	5	9	4	5	3	5	8	9	9	3	9	3	6	4	5	8	1	7	3	1	6	2	5	9	2	7	3	5	
7	8	8	0	3	7	3	4	8	8	6	6	4	1	7	9	3	9	7	1	8	2	1	9	6	3	9	7	2	1	1	4	3	2	6	9	1	8	9	3	8	1	6	1	2	8	5	6	9	5	
8	1	3	9	0	6	5	4	6	7	7	2	3	4	1	2	1	8	4	8	5	6	2	3	5	3	7	7	8	8	4	7	6	7	6	5	1	3	5	1	9	8	1	5	1	3	9	2	1	9	
1	5	5	6	2	0	5	3	9	4	3	3	3	5	5	5	1	4	4	5	7	6	8	1	8	9	9	9	2	6	8	8	9	5	6	8	6	5	9	5	3	4	5	2	6	2	5	5	2	8	
3	9	6	9	8	7	0	8	4	4	8	5	2	8	8	3	8	2	8	4	3	1	7	8	7	7	2	5	3	1	7	5	8	6	9	8	6	8	2	8	9	4	4	1	2	3	4	7	1	6	
6	2	4	9	6	4	3	0	6	1	1	5	7	1	6	3	7	4	3	2	7	2	1	3	4	1	5	2	5	4	4	7	8	9	4	1	3	3	7	4	8	9	8	9	5	6	6	4	8	7	
8	4	4	5	8	3	2	9	0	1	6	3	1	4	8	4	4	1	6	1	2	3	2	5	1	4	1	3	1	4	1	3	5	6	4	4	9	9	8	2	4	4	8	5	8	6	9	6	2	8	
2	2	6	8	9	9	1	1	4	0	6	9	3	8	5	3	3	1	6	3	1	3	9	2	7	5	3	9	7	7	5	4	6	8	9	5	5	6	1	8	4	4	7	9	1	9	4	2	7	8	
1	5	4	9	7	1	3	5	4	3	0	5	8	8	8	4	3	6	3	6	9	3	3	8	8	5	4	9	5	1	5	4	7	5	9	5	5	9	2	4	3	4	4	3	8	1	6	4	1	4	
8	4	3	8	8	5	5	5	4	8	5	0	2	1	8	7	5	8	6	2	9	2	4	9	6	7	7	9	1	8	9	5	2	7	6	6	2	8	5	9	8	2	1	5	2	8	2	7	7	2	
2	8	5	5	9	8	8	9	2	9	2	6	0	5	6	3	1	1	2	5	3	4	7	2	7	4	1	2	4	8	4	3	4	8	9	6	3	8	3	8	1	1	1	6	2	8	5	1	7	9	
2	5	4	2	3	3	9	1	3	4	1	9	6	0	3	1	5	5	4	6	8	7	8	2	9	4	5	2	3	2	3	5	6	1	6	3	8	2	8	9	8	2	9	3	4	1	2	5	9	6	
9	4	7	6	5	3	4	7	9	7	4	3	2	8	0	6	4	6	6	1	9	5	4	3	5	7	2	7	2	6	7	9	1	5	4	7	1	2	5	2	2	8	4	2	4	5	8	4	5	9	
6	6	2	7	3	5	7	1	7	6	8	8	8	4	4	0	6	4	6	3	5	2	6	7	7	3	9	8	9	4	1	3	6	4	6	7	9	7	1	9	1	4	7	6	6	8	8	9	9	5	
1	1	7	8	1	9	1	8	5	1	5	1	6	6	7	8	0	7	8	1	7	9	4	8	9	8	7	9	3	3	4	9	7	5	7	7	4	2	5	9	4	5	3	6	5	4	6	8	4	6	
2	6	6	5	6	2	6	3	1	2	7	4	9	9	3	3	9	0	4	8	7	2	9	3	4	8	9	5	3	9	5	9	8	1	2	5	8	6	5	6	7	1	7	9	1	7	7	7	9	9	
1	3	6	6	4	3	6	6	5	9	7	6	3	3	8	3	2	6	0	2	4	9	2	2	5	2	5	7	3	2	5	4	6	1	8	7	6	4	2	8	3	4	3	6	5	8	3	6	3	5	
7	2	1	7	4	1	5	5	8	4	7	1	5	6	6	8	2	4	6	0	9	4	6	1	9	5	2	1	6	3	5	8	3	6	2	2	3	6	8	6	2	9	8	7	8	1	5	8	8	2	
