15
15
58	93	15	65	96	69	23	82	22	58	84	26	41	4	90	
60	37	66	22	74	55	86	73	63	66	64	71	32	86	51	
26	95	39	46	86	95	33	26	22	26	43	16	56	90	77	
47	96	21	30	18	64	74	78	75	79	63	32	80	91	29	
83	76	47	41	39	91	58	82	4	61	33	70	94	95	16	
41	89	12	89	38	77	49	20	3	69	57	63	12	14	93	
94	63	10	70	91	67	69	64	10	38	10	66	73	78	55	
85	29	66	49	90	49	89	58	94	14	57	36	30	78	38	
56	33	53	92	24	49	74	1	43	81	36	45	84	31	84	
74	14	38	76	76	62	16	48	87	31	63	26	64	85	99	
38	31	28	8	78	9	42	41	47	38	92	96	27	30	35	
89	11	65	19	36	45	36	42	69	50	6	28	74	58	31	
76	72	2	66	64	52	58	81	18	56	11	15	21	37	90	
83	23	43	55	6	43	51	17	43	22	96	72	23	86	61	
36	38	58	84	51	95	28	35	76	80	63	52	72	17	50	
