15
15
90	13	25	9	15	39	55	84	11	71	20	57	82	36	65	
13	47	88	61	46	31	13	77	36	35	54	45	7	85	72	
60	53	27	12	68	89	41	2	16	54	82	87	58	96	20	
46	37	50	97	42	47	32	69	36	61	23	63	70	18	52	
40	23	6	79	54	38	12	22	46	41	5	34	84	29	94	
14	72	32	96	93	4	73	90	80	33	56	14	16	16	87	
1	75	71	51	51	43	15	43	73	17	79	36	23	62	96	
23	20	73	64	37	38	22	50	51	48	11	2	10	14	58	
19	17	1	40	23	79	89	69	75	58	27	93	16	97	70	
3	45	41	34	26	52	83	28	89	82	87	79	90	75	89	
55	99	73	56	29	35	97	24	89	77	76	95	18	37	44	
1	31	37	68	41	67	17	67	29	53	5	67	92	11	34	
23	53	27	92	97	77	7	32	27	66	63	15	76	24	47	
78	94	92	90	56	90	23	63	42	42	53	15	21	88	87	
6	81	15	32	78	22	44	71	96	33	78	79	71	23	9	
