15
15
83	15	91	23	7	83	91	4	65	16	43	89	78	8	62	
1	25	34	93	79	28	82	28	30	70	89	40	44	77	3	
94	27	13	42	12	7	91	18	34	90	13	43	94	89	19	
90	37	38	49	77	75	27	88	13	61	96	81	54	17	33	
38	81	73	6	3	3	61	54	12	49	96	59	32	20	3	
87	34	46	10	15	46	67	57	9	24	32	83	39	22	55	
48	85	92	89	40	81	77	24	43	21	76	47	3	44	73	
34	62	90	41	3	64	12	91	28	12	13	74	75	26	54	
1	42	33	46	57	10	78	21	27	72	33	4	50	47	40	
2	64	37	27	11	88	80	29	86	59	79	7	51	93	29	
84	78	26	74	38	87	25	27	86	61	26	43	81	2	73	
67	87	55	56	97	14	95	73	8	41	82	17	1	84	77	
93	24	19	55	69	50	10	20	72	40	87	61	64	6	1	
48	16	65	40	66	67	49	48	61	48	52	93	49	88	22	
99	49	62	50	13	97	46	92	91	28	38	61	37	90	19	
