15
15
73	92	60	16	47	8	82	64	96	32	85	70	54	23	69	
23	33	52	51	46	56	66	54	35	35	60	14	32	33	26	
64	89	90	1	37	80	40	38	62	67	78	14	98	37	65	
59	65	94	66	18	50	15	34	71	94	6	18	79	92	55	
19	39	18	95	99	53	69	43	65	58	73	91	11	49	56	
67	24	7	75	87	22	47	95	31	77	78	33	5	16	92	
63	63	32	37	41	78	54	14	61	89	9	12	70	92	13	
48	5	70	71	12	80	53	64	23	4	11	74	58	61	25	
98	18	64	88	43	17	69	77	36	26	60	19	85	75	44	
5	64	43	50	89	2	12	90	65	61	72	1	49	50	26	
4	18	18	82	66	58	15	18	64	67	24	63	64	40	10	
56	28	17	19	29	50	91	13	95	40	33	41	95	29	82	
31	23	22	45	86	94	26	69	16	39	19	45	26	1	65	
4	26	37	51	7	57	60	63	92	3	86	34	50	66	8	
9	82	80	3	73	21	28	38	11	19	23	56	20	43	39	
