15
15
41	81	70	53	62	42	96	72	21	92	67	25	83	67	46	
47	76	45	19	43	23	57	94	55	17	32	89	54	34	41	
50	86	77	22	49	3	16	71	14	20	5	73	63	51	53	
75	18	28	40	46	76	14	31	19	89	92	33	26	17	23	
33	96	36	34	43	62	16	39	76	16	29	15	59	25	3	
1	18	33	87	36	66	69	84	12	46	47	16	43	72	97	
72	77	57	49	73	98	12	39	9	62	8	71	80	83	19	
76	32	30	33	3	42	99	88	95	92	18	22	73	81	99	
98	95	78	83	49	46	97	25	24	28	66	29	26	9	54	
47	85	57	5	94	79	82	77	20	90	38	29	15	65	72	
15	14	47	69	58	78	20	32	95	3	35	80	64	59	73	
90	96	61	77	35	51	15	67	76	17	24	80	83	58	20	
98	47	36	46	64	62	67	35	62	42	89	48	77	49	1	
49	42	60	4	14	89	83	24	28	51	5	49	82	77	94	
46	53	86	86	83	3	44	51	49	42	8	34	37	50	60	
