20
20
15	49	12	98	15	10	98	85	47	5	98	49	78	28	9	49	63	4	22	92	
70	27	77	94	91	92	28	76	50	59	69	15	92	94	41	45	67	53	19	4	
6	13	47	21	59	30	92	75	69	27	61	73	46	30	11	64	1	7	13	37	
33	67	28	87	88	54	80	36	9	24	76	47	90	72	10	97	83	72	96	92	
47	83	77	73	8	41	9	97	92	8	86	64	9	49	98	22	58	46	2	64	
19	17	39	26	64	77	17	74	16	77	56	89	14	87	96	82	27	34	91	61	
60	32	14	57	83	21	37	69	85	30	89	29	90	42	62	87	1	72	73	32	
87	27	93	47	91	84	90	10	2	47	77	75	66	13	83	27	21	4	42	18	
55	78	26	91	73	26	55	54	29	24	94	51	1	58	36	79	98	8	56	26	
36	96	52	2	42	54	69	59	33	25	32	36	43	83	74	76	87	54	21	88	
97	65	57	11	80	29	41	89	53	33	57	52	92	39	28	78	80	87	48	24	
49	64	28	35	92	12	19	13	61	72	12	77	23	8	64	13	24	15	19	49	
2	36	21	40	20	82	56	47	2	83	25	99	7	46	5	59	96	55	91	41	
10	84	72	6	65	81	7	77	72	27	82	21	92	74	96	19	61	16	33	71	
72	82	80	89	65	84	40	11	60	10	12	8	85	19	2	68	7	87	22	10	
7	17	85	48	5	72	45	26	65	30	63	81	51	26	72	18	28	31	61	94	
83	7	63	38	8	33	90	50	73	5	29	63	81	95	53	39	23	85	79	51	
72	96	17	26	29	49	53	18	2	69	80	69	42	67	31	99	62	38	25	75	
61	89	44	93	60	34	46	97	67	86	13	59	77	40	88	17	17	78	18	96	
88	21	86	25	19	65	12	20	61	92	53	87	13	40	71	43	43	44	26	57	
