15
15
28	98	10	53	16	21	16	47	78	19	85	8	22	46	78	
6	80	83	73	25	77	72	23	40	18	57	51	36	23	71	
16	47	81	68	85	32	85	86	9	58	78	65	56	38	81	
29	65	58	70	72	39	42	22	99	82	54	70	47	78	97	
93	24	78	5	43	43	27	35	33	58	60	38	88	79	70	
19	36	48	82	11	48	16	63	42	75	55	42	72	15	67	
40	61	56	62	56	94	6	3	72	29	10	40	51	43	33	
10	18	34	90	65	60	39	86	74	80	22	1	4	82	23	
41	18	76	19	2	27	33	55	60	51	56	82	25	80	47	
55	33	6	82	24	59	69	44	66	36	82	53	96	44	25	
73	55	36	8	78	8	50	82	9	84	35	60	98	35	59	
44	66	77	51	59	28	48	17	44	86	26	38	23	20	39	
65	70	7	75	63	58	67	3	68	84	64	80	23	89	98	
5	58	14	84	20	16	40	78	51	86	79	5	32	57	83	
21	94	41	79	65	88	40	13	72	91	4	26	23	86	17	
