30	
20
75	100	198	93	122	33	70	173	158	93	22	15	15	93	72	142	15	7	96	159
50	168	78	55	57	102	62	16	176	44	79	65	5	162	155	148	130	171	42	183
177	75	121	48	71	41	200	196	4	197	192	60	43	173	117	56	159	194	168	193
20	30	58	72	170	62	36	187	120	132	174	59	167	94	89	58	135	176	72	41
14	42	47	17	62	41	47	38	19	125	70	42	154	137	83	3	19	143	24	174
59	39	132	69	157	185	72	106	34	145	15	59	129	25	20	31	98	168	162	126
180	140	174	165	162	75	77	11	164	189	114	98	181	81	149	122	177	121	96	71
62	16	125	175	141	32	30	141	128	199	157	100	199	181	145	199	15	39	160	111
7	1	136	22	43	77	33	115	178	24	36	116	100	115	81	149	72	186	129	121
183	146	150	97	95	93	60	134	73	68	147	174	178	43	93	60	196	175	161	115
102	134	20	137	39	22	36	42	48	68	167	5	36	58	140	27	10	90	73	166
142	50	34	22	39	37	61	9	79	197	85	15	19	77	123	161	54	165	101	18
122	9	163	45	157	196	30	103	85	161	8	28	89	7	37	41	81	163	90	161
190	181	66	69	30	168	88	68	62	119	167	20	118	156	1	160	177	111	25	12
136	139	149	148	102	180	60	83	94	27	165	16	57	77	47	57	189	181	19	29
163	8	199	172	100	96	166	86	156	40	130	109	7	65	162	5	84	87	90	7
164	119	153	146	23	92	4	163	175	82	56	70	193	2	80	144	169	34	125	136
140	193	103	88	45	152	144	14	108	50	149	157	1	193	60	97	74	9	82	157
27	180	61	153	89	16	84	122	6	23	34	116	122	32	196	111	83	21	81	59
183	116	141	102	95	176	77	89	81	5	183	176	168	92	123	156	77	3	64	127
167	103	135	169	114	104	63	126	88	55	107	86	172	58	23	129	89	199	80	187
193	111	86	180	157	34	22	99	117	11	131	16	30	72	178	52	131	37	157	51
6	98	200	175	94	118	115	188	31	9	47	158	59	9	45	89	89	126	27	57
190	61	160	26	131	26	39	45	20	50	32	56	60	113	3	2	138	12	41	83
181	28	124	200	34	63	15	91	133	132	189	113	34	82	63	118	9	54	181	137
188	19	19	200	200	150	172	141	132	46	119	67	33	191	93	101	190	43	195	191
4	47	126	81	63	56	78	188	118	131	144	102	169	198	32	62	77	34	131	185
48	56	63	22	162	1	185	91	114	1	54	30	126	86	84	64	193	70	129	91
116	12	95	134	78	123	151	189	63	175	93	45	181	60	174	60	153	162	98	70
117	111	182	124	100	188	163	82	40	42	29	179	85	63	194	164	116	180	164	163
9	6	8	4	2	3	1	7	5	10	15	16	19	12	11	14	20	18	17	13
7	2	6	4	1	3	9	10	8	5	20	13	19	14	11	17	12	16	18	15
4	10	7	2	9	6	1	3	5	8	15	14	20	13	11	18	19	16	12	17
4	1	7	6	9	3	2	8	10	5	18	19	11	17	12	13	16	15	20	14
3	7	2	4	10	1	9	6	5	8	15	17	14	16	18	19	20	12	13	11
10	2	4	9	3	8	7	5	6	1	14	15	19	13	12	17	20	16	11	18
5	1	9	10	8	3	7	4	6	2	16	20	18	17	11	15	12	13	14	19
1	8	4	10	7	2	5	3	9	6	15	19	17	14	16	20	11	18	13	12
3	2	9	4	8	10	5	7	1	6	13	11	15	16	19	20	12	17	14	18
1	8	7	4	10	3	9	5	2	6	20	14	16	12	19	18	15	17	13	11
9	7	3	1	10	2	6	8	5	4	14	18	13	12	20	11	15	16	17	19
10	4	8	9	1	5	2	6	7	3	19	18	17	20	13	15	12	11	16	14
7	1	5	2	6	3	8	10	9	4	17	20	12	19	18	13	16	14	11	15
6	10	1	5	3	9	8	2	4	7	13	12	14	20	18	16	11	15	19	17
3	5	1	9	2	10	4	6	8	7	11	15	14	13	18	19	12	20	16	17
8	5	3	6	9	10	7	4	1	2	16	19	18	14	12	20	11	13	17	15
2	8	9	7	1	4	10	6	5	3	14	11	17	12	16	18	19	20	13	15
5	3	9	2	7	8	10	4	6	1	11	17	16	20	14	13	18	15	19	12
7	8	6	5	1	2	3	9	4	10	12	15	11	20	14	16	19	13	17	18
7	2	3	8	6	1	4	5	10	9	20	17	11	18	15	14	12	19	16	13
10	9	3	1	5	7	8	6	2	4	16	20	17	12	19	11	14	18	13	15
9	8	1	5	7	2	10	6	3	4	20	19	16	17	15	18	13	14	12	11
4	2	7	6	1	3	5	10	9	8	20	19	11	14	13	15	16	18	12	17
5	9	4	3	2	7	10	1	8	6	14	20	17	12	11	18	16	13	19	15
8	3	4	6	1	7	9	2	5	10	14	18	15	19	13	17	12	20	11	16
10	7	8	9	2	5	4	3	1	6	14	17	20	19	13	15	12	18	16	11
3	10	8	9	4	6	7	1	5	2	18	20	19	14	16	11	15	13	17	12
2	7	6	5	4	8	9	10	1	3	11	12	16	20	15	14	18	13	19	17
6	2	3	4	9	8	1	10	5	7	11	20	18	13	15	19	16	17	12	14
7	5	8	1	10	9	6	3	4	2	15	19	11	13	17	12	18	20	16	14
