30	
20
80	87	140	15	200	113	143	160	191	59	150	35	90	86	160	120	63	35	115	47
137	158	129	70	197	104	88	22	3	38	13	138	120	198	42	149	34	37	32	169
69	19	172	6	19	42	79	163	30	110	11	166	6	71	39	71	66	45	186	149
104	132	118	128	100	1	51	196	54	140	48	199	96	56	49	37	142	85	167	61
190	70	157	6	68	123	55	90	166	131	172	153	113	22	29	182	33	172	177	52
137	32	9	87	17	174	73	75	28	154	173	82	89	121	121	9	3	157	105	200
141	146	126	4	99	113	81	46	20	192	134	22	65	178	11	150	48	178	46	156
128	123	139	75	28	181	16	58	180	12	15	124	145	194	115	191	25	64	55	153
44	118	127	195	155	193	163	18	172	61	126	59	105	123	16	155	197	182	8	101
103	156	7	123	92	137	170	130	110	87	72	117	33	1	6	189	128	53	17	13
116	40	145	76	68	126	115	10	98	129	156	6	153	199	41	76	32	46	73	113
88	37	83	46	85	9	25	130	23	2	77	57	139	152	52	146	138	68	157	116
4	176	115	108	122	120	128	52	100	121	130	191	192	113	97	74	163	16	89	41
115	168	146	155	34	187	72	181	153	64	174	197	91	20	15	13	21	132	37	61
97	156	43	25	53	113	156	184	127	34	184	46	157	54	125	132	54	190	179	77
169	45	38	109	71	3	95	83	62	113	5	192	109	146	113	150	185	110	53	151
100	82	168	159	119	61	184	167	77	163	52	120	122	123	117	31	74	13	154	50
191	25	150	109	148	179	19	165	53	56	176	177	31	101	181	126	44	60	21	87
24	185	200	9	138	95	172	169	157	110	13	118	192	56	2	131	84	132	54	162
73	51	102	138	54	59	71	31	121	30	186	122	25	83	145	70	27	34	52	1
14	95	136	30	49	114	198	126	99	167	75	41	131	113	156	111	143	36	131	14
62	198	141	91	14	149	161	94	200	146	95	61	40	145	130	14	14	142	188	162
184	17	118	70	177	200	30	165	173	37	115	176	167	124	184	178	92	144	28	76
37	146	192	197	162	23	104	30	24	84	125	54	73	130	133	51	139	26	191	88
199	149	28	164	154	108	78	175	90	78	192	134	113	44	51	79	60	171	55	108
132	163	61	58	58	194	36	135	143	38	45	196	102	192	49	62	129	175	67	126
186	138	23	119	32	90	70	178	152	137	152	163	49	61	21	104	180	9	127	9
160	188	39	22	57	123	96	174	20	28	18	8	43	137	49	24	33	117	157	36
137	166	162	200	37	129	198	166	181	121	26	132	66	71	73	169	38	185	143	146
62	172	10	163	92	116	177	161	63	143	124	159	23	89	24	195	131	106	86	46
4	14	6	7	9	2	19	11	13	20	1	8	12	3	17	15	18	10	16	5
17	4	19	5	15	8	3	20	7	2	10	1	14	16	6	13	18	11	9	12
19	2	7	6	1	9	17	8	13	3	14	16	11	4	10	20	15	12	18	5
14	16	18	10	15	13	17	12	3	6	4	5	19	7	1	11	9	8	2	20
5	4	6	1	11	3	18	17	9	10	19	8	14	20	2	16	12	13	15	7
6	13	10	1	19	11	4	15	16	7	9	5	3	14	17	2	20	18	12	8
7	11	12	18	19	10	2	9	5	16	15	20	6	3	17	4	1	8	14	13
19	9	6	4	3	7	12	20	1	18	8	15	11	16	10	17	14	2	13	5
8	7	5	10	14	4	20	12	1	3	9	2	11	18	6	13	17	16	15	19
18	19	6	17	12	5	1	4	20	14	16	2	7	15	11	13	8	10	9	3
11	1	12	18	17	3	6	5	2	15	10	4	8	20	9	13	7	14	16	19
13	1	5	18	10	16	20	15	19	2	12	4	9	8	3	17	7	14	11	6
20	9	5	6	18	10	14	11	16	19	4	13	8	12	7	2	15	3	17	1
14	3	16	9	12	19	18	5	8	4	20	15	1	2	11	6	13	17	7	10
4	16	17	8	19	12	13	2	1	3	10	11	20	9	5	18	15	14	7	6
8	4	3	7	10	15	6	18	5	19	17	11	12	2	14	13	16	1	9	20
14	11	12	20	10	15	9	3	7	18	6	19	5	8	16	1	17	13	2	4
7	1	12	6	17	18	9	8	5	16	10	2	15	20	4	14	11	13	3	19
2	9	10	4	5	8	11	17	20	18	16	14	7	1	12	13	15	3	19	6
15	9	2	7	13	17	8	6	4	20	14	16	11	3	19	18	5	1	10	12
6	8	3	15	5	4	9	19	1	16	20	7	18	17	10	12	13	14	11	2
1	19	17	7	20	18	16	6	13	4	5	11	2	14	8	10	15	3	12	9
12	16	15	6	14	9	1	4	2	7	19	3	17	5	20	8	18	11	10	13
19	3	5	8	14	2	4	16	9	7	6	11	18	10	13	17	15	1	20	12
8	2	9	1	11	17	6	7	5	16	13	19	12	14	3	15	4	20	10	18
11	12	19	1	10	17	3	2	16	7	4	13	18	14	8	9	15	20	5	6
8	17	9	7	14	19	12	15	2	18	6	5	10	3	16	1	13	20	11	4
6	5	15	16	17	9	10	11	14	3	13	12	18	2	19	20	7	8	4	1
1	18	3	14	13	8	15	9	12	2	19	17	16	5	10	11	20	6	7	4
9	12	20	3	13	19	18	8	6	16	15	14	1	2	10	4	11	17	7	5
