800
40
79	44	4	51	95	60	18	54	13	78	99	68	76	68	87	8	31	67	34	42	15	13	87	88	3	69	47	3	12	33	3	51	52	16	70	92	98	36	78	7	
90	79	79	33	3	3	78	19	54	79	8	85	14	37	97	68	56	13	9	79	58	36	35	5	36	19	86	34	81	97	18	81	22	76	65	52	36	54	85	62	
90	31	36	2	72	42	28	21	44	51	40	72	41	2	79	18	86	21	22	20	98	6	72	50	8	57	31	86	18	22	44	95	71	67	84	7	8	5	97	32	
18	26	84	89	41	21	29	33	60	95	87	87	80	4	94	55	98	67	40	41	17	39	50	98	31	41	58	12	16	84	40	52	80	36	75	85	66	18	37	15	
18	25	34	71	34	16	47	12	98	8	46	69	28	69	68	71	4	15	2	23	66	23	2	5	85	39	35	60	49	47	24	49	18	1	47	2	45	51	12	1	
62	41	90	66	75	12	24	33	26	57	96	43	6	44	45	85	37	49	74	56	50	99	73	39	24	19	57	3	73	1	79	78	95	86	4	75	6	95	8	24	
35	44	65	70	60	56	43	56	94	39	94	65	57	97	33	11	99	86	28	93	57	39	59	67	57	19	7	83	95	85	74	5	70	61	68	94	29	49	87	52	
65	39	85	22	83	94	14	11	9	17	66	89	10	22	72	61	54	74	9	24	46	77	42	55	74	1	7	7	90	96	80	76	9	37	26	7	68	78	92	3	
20	32	18	3	20	88	53	27	50	43	7	75	85	99	93	76	87	63	19	87	96	54	40	7	37	79	81	45	78	69	8	74	1	59	64	38	57	62	51	97	
56	76	88	60	68	14	76	90	55	57	83	17	78	61	97	85	15	71	11	9	8	22	63	32	20	38	30	95	64	48	32	78	36	81	30	47	77	16	1	38	
23	97	19	69	43	39	97	29	55	72	60	14	75	21	28	2	51	13	75	74	60	35	70	47	7	24	96	51	19	33	41	82	38	9	78	12	73	92	2	23	
25	3	62	23	28	86	33	31	65	34	3	64	43	92	60	47	34	27	44	32	28	25	37	5	49	23	60	12	30	8	82	25	43	40	43	41	38	69	74	87	
39	65	50	53	85	74	7	96	38	72	14	92	66	85	92	9	7	77	97	26	49	56	27	59	77	19	14	23	5	54	13	59	47	72	98	23	37	17	29	80	
87	98	40	84	21	39	72	16	63	22	64	12	43	89	39	23	50	32	77	64	54	58	71	53	67	32	65	52	25	40	62	57	5	4	43	3	7	46	10	69	
70	10	72	18	3	43	32	84	34	32	26	10	40	31	38	99	79	30	7	14	51	46	52	53	63	40	34	87	64	97	98	34	85	5	74	91	93	38	38	79	
53	25	38	47	39	57	67	45	64	55	20	75	95	19	63	65	89	22	13	26	61	18	98	93	64	76	61	73	58	72	1	17	82	78	82	9	59	51	72	59	
4	9	40	2	14	27	70	62	58	19	67	47	90	63	34	51	64	5	61	99	17	32	77	73	50	16	20	75	31	62	36	31	82	98	41	51	39	21	63	82	
97	59	76	30	73	26	90	32	45	74	44	2	64	83	41	99	35	21	95	70	15	71	2	71	85	38	36	78	80	34	47	33	87	28	7	95	56	26	20	79	
70	80	19	7	73	77	77	11	67	31	47	64	94	92	78	10	99	51	78	32	23	81	39	94	60	70	14	11	14	21	39	60	1	25	30	37	93	45	86	98	
29	46	99	70	83	73	38	95	15	69	59	59	30	63	72	14	97	86	42	88	46	97	26	59	1	17	65	11	50	2	83	22	53	20	67	49	19	93	17	99	
21	31	9	97	40	61	92	13	34	37	28	86	79	79	26	82	37	74	49	40	45	47	96	9	26	65	53	8	65	65	17	14	8	81	96	85	67	39	61	78	
