300
20
84	44	95	87	15	18	73	79	20	68	78	1	27	58	72	60	28	53	76	73	
85	81	80	48	47	57	88	55	36	66	82	77	1	64	84	3	30	6	77	19	
83	25	83	90	82	38	21	62	55	20	97	2	50	2	8	72	42	61	25	10	
7	30	29	33	39	24	2	29	27	69	71	68	25	2	7	59	77	30	77	46	
82	9	31	99	14	71	66	64	19	95	93	52	81	16	5	13	99	9	17	2	
27	96	36	30	84	75	65	81	16	32	67	20	74	23	28	15	47	34	9	71	
54	26	66	42	86	51	77	45	59	87	16	28	3	35	45	47	25	53	41	49	
99	48	52	81	68	46	55	62	72	90	76	86	51	52	83	56	53	68	54	51	
69	14	93	84	75	89	57	11	38	76	78	75	35	91	35	28	81	50	91	30	
65	98	99	49	37	8	46	94	12	10	80	51	61	23	64	20	22	22	23	58	
40	22	86	95	28	83	54	49	7	83	31	76	50	75	96	42	69	59	21	75	
94	25	42	57	41	30	54	50	67	53	81	69	75	94	39	63	86	52	91	33	
13	81	82	29	5	95	76	93	29	4	38	39	35	71	63	79	89	38	2	65	
91	60	60	71	15	35	72	52	22	34	65	60	47	60	68	86	57	89	36	79	
25	73	92	43	69	14	7	22	67	29	62	22	23	79	75	36	55	16	89	58	
43	72	34	9	30	21	24	17	90	48	62	19	93	33	42	69	35	26	76	84	
9	70	3	51	42	5	34	81	20	43	55	95	64	19	93	49	62	44	99	59	
34	19	30	75	95	78	10	18	69	88	13	61	28	10	8	49	83	87	31	68	
59	54	99	99	99	34	79	51	19	97	60	22	72	7	5	61	20	40	81	8	
13	89	96	43	13	78	72	87	31	38	49	7	50	22	15	27	66	85	68	76	
51	28	83	86	40	75	39	30	80	79	9	80	9	26	47	17	29	93	7	6	
20	22	63	48	95	49	60	52	79	48	74	82	88	66	63	1	25	46	75	83	
21	94	6	98	98	1	24	61	18	50	35	13	38	64	35	90	26	73	57	72	
60	6	49	25	37	27	5	86	64	97	47	68	9	12	52	42	29	28	24	53	
98	29	96	89	25	48	15	80	96	64	91	5	29	48	86	50	76	6	28	33	
48	65	74	74	38	91	89	13	44	27	83	64	65	93	45	86	69	15	44	4	
92	24	13	86	8	75	17	5	67	82	69	2	19	46	65	40	30	30	25	34	
94	24	79	62	91	89	45	25	17	62	51	96	22	87	34	72	20	92	11	27	
44	20	77	23	68	89	22	47	33	52	31	46	29	56	27	8	24	45	78	95	
57	46	55	39	20	24	35	43	91	15	77	51	17	63	13	98	41	8	29	22	
22	18	41	14	97	65	79	59	87	72	40	60	39	80	63	55	51	33	57	94	
49	65	66	9	75	39	55	2	33	67	65	37	95	19	54	20	53	5	30	69	
84	65	38	51	57	37	72	16	5	48	7	46	21	72	64	24	82	59	93	71	
92	94	97	12	84	81	35	66	52	31	11	86	91	2	95	70	61	47	68	37	
94	38	53	35	37	75	98	19	81	17	34	23	19	73	79	10	40	63	10	78	
48	12	92	53	64	40	51	89	51	95	26	78	65	1	32	21	30	19	34	8	
89	87	94	37	62	45	55	38	45	55	69	99	99	22	85	8	34	24	54	52	
77	30	8	47	84	67	40	83	33	57	76	4	99	31	9	67	26	8	59	51	
6	79	70	93	64	43	40	86	7	78	69	71	43	51	67	95	47	5	41	21	
79	50	68	12	83	89	24	37	62	19	14	48	55	94	31	45	5	66	44	16	
67	13	77	31	5	22	47	19	77	10	60	53	7	68	93	35	89	87	1	39	
77	94	30	74	55	87	35	59	81	89	25	23	76	18	70	83	66	60	77	61	
22	13	89	21	52	87	74	70	40	33	16	39	29	6	8	20	91	82	31	61	
59	18	48	26	72	66	57	54	87	43	78	9	56	77	82	85	55	93	70	12	
37	16	56	69	25	83	36	19	78	33	29	97	2	64	21	42	68	17	57	37	
76	4	58	94	83	1	58	25	58	78	83	45	57	9	28	36	25	16	95	51	
55	26	6	33	77	52	86	79	54	8	7	96	94	34	17	96	30	11	99	43	
2	42	51	54	54	68	47	14	42	48	53	45	88	83	1	53	53	10	30	45	
96	61	56	68	54	85	40	39	52	70	52	59	31	92	53	18	57	34	45	46	
38	85	64	69	72	58	18	66	1	73	72	41	41	83	67	56	19	65	5	90	
30	72	29	16	91	47	6	11	75	26	67	50	30	89	76	42	26	36	25	97	
89	89	77	63	6	62	19	38	6	39	76	64	73	46	3	74	30	28	65	1	
89	50	74	11	81	79	24	24	94	36	53	95	93	10	44	3	88	68	3	57	
80	29	9	22	15	50	13	18	96	67	28	52	61	92	39	84	12	32	30	22	
53	10	99	26	87	94	13	48	61	55	24	33	62	18	45	65	17	79	63	49	
41	6	27	27	27	24	50	97	90	81	9	89	99	42	24	78	48	12	64	80	
75	60	3	49	22	44	19	46	67	59	20	89	15	88	36	77	99	96	9	47	
39	24	61	23	60	49	50	59	52	39	14	78	56	1	73	63	80	5	51	59	
79	48	15	83	71	71	69	56	68	46	31	99	30	7	78	66	86	82	66	97	
78	59	21	15	8	80	82	4	12	53	52	46	94	37	43	94	66	17	77	8	
98	92	46	92	86	40	41	9	60	24	24	42	9	64	80	58	8	83	93	67	
41	4	22	91	79	51	64	6	56	96	50	74	36	35	99	34	85	89	19	81	
84	90	41	62	26	53	28	71	14	77	82	21	45	25	50	28	29	47	1	22	
98	87	19	90	96	59	48	1	54	80	69	65	91	30	96	46	13	34	37	15	
57	14	38	4	51	46	13	31	63	16	40	67	54	77	51	89	78	32	65	42	
70	93	40	83	42	24	36	5	55	22	23	42	48	26	65	25	39	52	78	23	
30	79	34	86	84	60	55	97	53	2	36	77	65	69	67	7	21	85	67	66	
41	40	36	2	72	28	82	61	40	87	2	71	1	92	98	44	51	37	79	37	
70	3	61	93	22	6	76	49	38	64	63	82	58	19	69	41	91	22	22	63	
37	53	29	87	77	46	13	27	19	17	8	26	54	49	55	51	71	57	82	70	
34	37	59	24	96	96	52	98	44	86	30	49	64	9	92	31	87	58	20	40	
54	20	66	77	9	40	46	79	2	37	88	76	73	19	58	80	49	20	55	11	
47	88	67	11	9	71	18	4	82	85	28	9	25	68	19	98	11	55	76	78	
47	17	87	19	47	53	23	63	9	43	86	9	91	74	9	6	7	17	15	55	
42	14	10	79	99	97	68	94	17	59	3	18	97	25	61	92	74	20	82	5	
69	29	94	17	46	74	41	65	47	75	85	78	74	62	99	20	49	48	58	62	
58	99	95	38	92	49	80	40	98	30	30	56	28	46	65	59	55	2	69	89	
72	40	21	13	12	83	97	17	45	67	69	97	44	4	40	50	23	32	6	48	
91	26	23	90	83	73	24	50	41	52	8	50	72	59	1	42	14	64	69	76	
63	14	22	89	58	85	35	36	32	77	84	48	51	85	82	98	35	95	37	4	
3	5	89	88	91	37	91	96	66	21	40	27	76	50	74	22	63	40	91	46	
14	45	55	17	3	18	92	93	83	6	9	27	13	20	57	16	26	39	52	51	
81	6	5	16	63	50	27	76	96	44	39	2	15	52	45	78	95	65	3	10	
31	6	80	22	25	43	71	14	22	86	29	27	99	1	17	13	2	92	17	27	
72	58	17	95	33	75	70	99	9	4	26	99	83	4	35	86	66	1	5	35	
77	59	57	88	86	24	98	4	71	66	20	46	83	27	79	89	18	48	36	95	
45	40	40	36	45	17	93	16	41	4	43	2	44	94	62	48	34	25	33	99	
55	66	53	97	95	76	97	18	68	61	37	23	36	16	85	14	24	69	17	97	
31	42	88	7	21	87	57	60	60	84	69	30	35	95	69	45	54	16	52	81	
39	63	55	86	38	4	68	48	30	94	4	15	92	94	56	13	63	92	45	28	
13	19	20	42	96	66	64	43	80	36	43	54	33	63	64	35	36	11	58	72	
71	31	92	48	60	18	75	54	75	19	18	97	62	74	60	7	26	97	69	46	
71	13	79	80	5	24	25	64	40	76	87	41	63	29	60	72	45	53	88	34	
12	35	57	61	7	33	32	15	11	15	58	98	1	4	86	72	62	69	87	13	
85	72	55	31	17	42	25	56	35	25	53	26	82	69	32	57	73	8	39	75	
40	55	40	46	20	48	5	17	63	78	92	66	38	4	22	36	48	34	41	65	
92	39	41	75	46	5	2	67	12	44	49	20	6	59	66	24	54	70	86	66	
20	90	67	55	85	7	14	73	74	78	3	61	59	86	38	96	13	83	15	20	
2	23	97	99	99	78	26	67	10	76	1	46	91	2	30	56	47	53	20	78	
13	52	44	99	51	39	42	75	46	6	8	88	47	54	78	85	17	69	46	4	
65	54	28	51	92	65	88	89	63	46	94	9	84	43	38	30	62	51	68	65	
59	29	7	93	80	83	54	68	52	99	94	56	78	75	63	48	87	93	36	21	
6	22	55	39	11	47	96	2	63	61	44	92	19	69	29	96	59	88	49	62	
3	43	78	46	81	95	17	71	93	55	60	64	69	49	84	68	14	65	70	54	
99	90	10	54	41	99	76	9	67	78	52	96	68	79	43	86	85	51	13	28	
77	77	33	74	78	29	28	13	19	9	50	25	95	43	23	15	94	52	43	83	
17	97	17	27	48	99	72	87	75	62	88	93	59	46	19	55	81	96	95	12	
52	95	63	48	50	4	52	13	1	14	13	22	45	21	59	24	45	2	89	54	
