600
60
80	72	39	95	87	33	85	75	35	88	17	38	88	31	19	33	99	44	76	3	2	47	65	58	90	16	2	77	54	9	68	96	14	84	59	50	87	90	89	92	84	43	72	8	90	45	64	79	12	99	13	80	78	20	74	13	30	51	89	3	
32	46	15	24	93	50	55	16	93	19	70	11	24	40	6	96	18	52	5	61	16	79	96	21	81	16	49	4	93	46	59	54	42	59	95	86	33	23	28	76	64	6	5	1	33	62	68	39	90	37	11	19	44	34	17	48	79	60	41	76	
54	56	23	84	88	47	34	77	34	99	2	51	25	58	70	36	29	87	84	56	43	59	4	47	18	59	85	23	3	95	4	86	27	30	71	29	85	74	2	48	87	24	30	88	63	7	46	3	68	88	58	50	21	43	56	3	49	94	45	35	
47	85	91	98	61	15	68	8	64	80	24	6	74	82	90	72	31	98	14	92	48	33	68	5	88	88	93	95	37	27	63	10	70	13	62	80	48	52	59	21	67	72	75	18	62	11	90	18	45	4	54	3	4	86	72	87	20	61	93	97	
69	86	32	4	97	82	72	13	19	76	62	52	54	28	83	9	12	87	62	74	84	10	53	43	9	7	1	50	8	2	82	37	25	51	73	8	16	19	83	80	40	22	72	70	95	94	27	59	68	36	63	23	96	28	95	28	76	48	64	25	
53	16	42	99	69	42	34	44	75	66	57	77	21	13	64	23	79	92	37	10	68	27	80	76	86	87	68	79	60	60	49	29	77	84	2	29	60	27	87	69	92	90	54	7	9	73	84	43	5	10	95	57	39	74	24	84	29	39	59	30	
51	89	16	61	11	55	45	26	42	17	34	69	48	77	40	78	88	21	60	47	85	5	36	58	93	38	33	25	60	52	60	17	80	74	4	3	1	49	7	50	48	72	1	68	83	31	81	8	86	67	93	33	51	9	43	26	36	25	73	10	
80	19	61	86	16	51	30	18	7	54	72	19	3	93	40	18	8	78	45	23	66	23	62	81	44	21	54	31	58	84	35	86	55	49	57	94	67	50	84	55	4	31	78	7	18	31	33	7	91	65	99	54	30	88	23	55	21	11	57	1	
43	14	38	33	12	75	42	2	83	98	36	44	80	10	16	47	93	78	84	54	72	59	18	45	22	65	6	3	52	19	91	25	61	54	26	59	44	49	14	77	49	17	31	97	39	90	24	30	21	74	29	11	49	47	69	42	22	46	20	52	
22	56	49	45	71	91	69	10	9	43	68	2	91	23	89	13	97	46	95	5	79	3	25	64	85	35	30	4	51	21	51	17	29	5	73	65	24	59	68	61	28	48	6	57	75	29	11	66	84	16	73	75	38	93	60	32	11	52	74	93	
68	74	60	90	85	15	57	45	56	34	45	23	84	78	29	39	4	41	69	20	47	13	54	9	53	23	45	64	15	45	78	83	72	87	84	52	21	9	49	2	94	38	51	38	29	67	38	48	21	63	17	20	42	17	83	25	72	10	21	46	
