300
60
85	29	87	98	42	49	61	56	83	55	41	42	35	67	4	39	74	76	92	82	81	57	36	90	76	34	31	85	19	39	61	4	57	12	58	18	34	39	33	26	20	40	37	70	3	29	32	92	63	20	65	47	24	68	91	17	31	37	85	11	
29	55	39	35	28	94	26	72	69	84	84	4	38	45	67	54	93	4	26	63	3	29	51	95	97	88	92	49	97	28	8	23	63	15	24	60	78	9	23	68	70	38	68	87	16	91	36	56	96	82	25	96	5	9	61	30	96	36	9	66	
63	78	54	54	61	46	48	81	7	84	92	53	56	29	19	89	99	57	5	24	50	82	6	2	4	66	18	90	13	2	89	62	87	17	41	23	6	5	77	66	31	53	83	12	40	65	55	36	10	66	94	98	34	49	74	52	54	9	48	56	
33	56	70	47	95	20	44	37	26	73	10	45	91	50	53	68	31	28	75	66	32	97	84	6	74	50	70	84	30	46	88	46	37	45	67	40	87	16	94	94	95	60	78	11	47	10	66	85	34	76	64	35	26	80	9	63	44	85	67	2	
27	90	84	20	4	89	80	79	31	84	81	82	36	2	46	22	78	69	97	66	48	46	88	11	21	97	61	77	61	76	70	67	58	54	86	72	5	90	92	16	66	59	53	75	10	58	11	3	85	68	26	53	68	50	95	75	14	79	94	43	
86	74	19	12	61	51	54	40	8	23	69	12	1	24	16	37	29	20	2	39	88	47	41	25	85	76	19	26	75	13	17	44	28	55	83	30	90	98	56	98	75	39	57	46	15	13	31	23	48	1	80	80	29	46	39	2	84	91	71	71	
46	32	95	53	40	24	67	77	23	14	66	62	66	66	89	13	59	13	21	74	68	42	44	43	67	9	24	43	46	36	52	38	34	25	56	33	21	9	9	77	54	15	69	83	34	11	79	17	53	61	63	24	35	13	21	5	85	81	8	46	
47	30	40	63	21	31	81	35	14	67	76	16	1	23	55	55	27	55	22	79	86	50	96	91	41	7	71	10	85	10	11	47	59	67	98	99	57	40	11	99	8	81	73	41	99	61	23	9	89	57	98	35	21	19	13	87	22	46	88	63	
88	41	60	23	48	20	73	15	63	94	44	55	37	61	34	69	9	52	78	14	62	51	70	33	87	61	67	12	61	78	1	37	38	26	91	88	77	37	93	89	31	89	36	21	81	42	28	76	5	22	37	80	77	50	82	35	87	22	67	50	
84	78	66	67	96	16	49	96	4	42	71	17	22	68	3	5	67	88	54	6	85	97	21	57	67	40	63	19	91	96	82	80	65	46	78	51	46	62	82	42	79	37	98	8	67	29	14	3	63	88	48	63	70	7	60	32	57	87	23	74	
44	33	37	69	21	10	61	52	91	21	52	55	53	99	54	83	69	19	99	99	86	57	75	19	97	80	91	30	67	32	55	9	55	31	17	72	16	23	74	98	55	46	23	8	68	84	97	82	1	40	47	72	96	38	36	7	25	50	62	18	
13	92	36	38	9	40	61	33	58	67	6	80	82	96	71	11	64	23	71	54	5	41	4	82	1	1	61	25	33	49	25	1	7	63	25	97	57	63	69	84	3	49	81	54	36	30	78	13	73	22	2	65	94	28	69	83	49	39	17	37	
20	11	40	23	55	15	64	33	25	55	99	49	47	3	57	39	2	8	35	3	26	66	96	94	53	54	8	18	41	75	1	69	6	73	77	65	60	95	77	7	4	20	65	39	36	87	22	19	83	92	39	7	47	16	47	35	34	25	36	16	
17	59	43	11	31	73	15	51	18	28	73	93	58	15	40	54	61	91	98	40	8	47	95	93	56	9	27	93	61	99	31	98	64	64	7	17	56	51	36	42	23	13	42	82	23	49	54	83	56	28	40	15	19	36	20	66	69	59	92	92	
30	86	26	73	17	94	88	8	61	48	33	37	61	28	56	77	3	82	95	7	2	36	35	19	83	28	31	71	95	56	84	66	5	48	15	40	53	76	18	63	47	5	7	75	17	27	72	96	71	27	11	90	24	83	5	91	87	89	60	91	
41	68	25	65	20	94	47	84	94	65	56	32	36	67	66	36	69	40	29	69	74	46	2	92	93	62	2	37	38	91	44	50	9	37	19	52	80	91	30	83	13	43	98	25	69	79	26	36	91	74	47	43	28	53	33	58	28	93	11	24	
60	5	27	8	93	84	54	6	63	55	29	3	19	17	71	16	10	90	11	31	52	13	33	77	17	17	22	23	87	23	53	82	4	4	61	67	87	7	2	17	14	50	68	95	74	22	37	44	37	48	51	17	17	15	72	45	98	53	47	9	
