300
60
52	98	34	63	72	25	44	1	99	86	51	59	49	77	40	26	18	39	32	99	84	91	54	77	88	20	50	8	28	25	52	88	7	31	78	54	5	98	30	79	54	93	85	99	55	7	45	8	55	30	50	2	65	26	79	75	18	52	17	77	
61	32	28	93	51	63	81	17	99	31	27	4	67	56	1	57	32	85	8	52	59	25	39	15	53	53	82	23	70	79	52	68	28	29	61	27	33	67	85	2	6	98	4	48	97	3	22	1	5	89	98	43	37	96	48	10	91	39	73	1	
38	5	59	44	29	56	38	53	67	65	90	50	15	4	60	49	23	60	83	36	97	72	69	78	66	68	79	48	72	73	92	54	36	32	51	6	59	29	26	53	43	32	55	93	67	74	28	11	42	62	27	12	30	62	54	70	93	14	97	79	
32	73	17	93	97	68	49	93	11	41	77	22	17	92	96	50	45	68	74	98	74	39	2	12	14	65	71	45	37	61	22	42	50	83	50	90	76	23	81	88	70	60	27	65	18	24	88	28	77	66	96	43	59	26	66	59	58	65	22	41	
84	87	30	63	55	74	35	83	47	4	84	9	18	33	89	7	43	55	63	25	38	76	27	38	56	57	84	20	69	20	87	15	95	23	58	61	19	42	43	73	6	24	3	13	32	82	66	82	61	68	10	28	48	36	30	42	44	72	31	94	
44	66	36	34	97	48	1	41	57	12	80	26	65	95	86	96	83	7	40	43	13	93	75	12	71	6	2	78	25	7	84	25	80	16	17	79	90	96	8	97	33	32	84	71	62	33	97	97	41	81	74	51	5	15	67	41	18	74	72	34	
18	4	34	91	66	58	59	49	43	53	90	16	54	80	28	2	52	52	2	88	67	60	20	87	19	67	47	69	43	57	5	58	64	3	77	15	88	57	80	53	95	53	14	67	75	60	14	76	12	70	75	86	21	69	7	43	3	38	37	39	
49	94	93	66	26	48	18	53	28	57	76	15	57	82	5	17	92	2	79	17	36	8	2	42	55	16	47	25	78	66	15	82	80	56	68	38	83	85	67	3	59	74	27	74	10	83	45	13	52	60	93	8	42	83	70	49	19	81	40	53	
35	40	18	20	30	36	89	15	38	60	46	3	56	5	96	83	2	44	74	97	41	20	60	1	67	22	81	39	56	24	63	63	35	1	40	62	33	55	50	4	14	20	82	28	84	21	30	10	56	7	93	99	94	88	13	8	68	45	41	80	
7	78	79	4	7	43	35	7	73	62	78	77	51	16	10	92	6	70	56	33	63	66	56	37	92	5	21	8	24	78	64	85	5	56	34	37	54	10	11	43	76	30	33	68	14	97	73	51	78	77	86	48	84	68	78	19	60	29	85	44	
31	50	72	1	80	46	55	39	48	97	36	46	16	62	6	78	85	19	24	97	55	44	16	64	52	8	30	40	67	52	40	21	8	87	94	14	60	12	52	3	31	55	38	84	11	83	23	68	67	34	20	63	83	47	21	4	67	35	42	86	
30	89	50	9	92	22	71	52	63	95	20	32	14	79	97	12	22	50	42	66	85	97	28	19	8	43	61	5	5	49	2	33	9	82	16	43	45	83	46	81	8	14	34	45	80	24	58	72	60	41	53	64	82	68	23	75	65	61	79	18	
5	2	54	44	11	2	69	22	44	6	72	6	4	62	54	76	83	88	19	1	78	64	81	17	24	5	87	82	90	10	2	8	82	95	2	72	86	41	76	6	87	24	13	69	57	11	21	73	46	28	35	17	76	54	81	43	92	67	12	27	
