50
30
2232	2492	2669	2188	2473	2407	2632	2447	2417	2117	2402	2511	2724	2518	2136	2051	2312	2381	2106	2510	2270	2585	2743	2719	2199	2662	2022	2655	2221	2661	2731	2585	2654	2062	2647	2574	2283	2006	2028	2727	2709	2162	2620	2374	2630	2069	2008	2154	2643	2672	
63	26	4	56	50	93	22	67	99	82	65	22	30	76	87	44	88	54	53	29	95	71	5	7	35	100	18	12	99	95	
29	80	81	48	93	34	79	67	9	16	69	3	88	77	33	83	86	43	79	49	18	97	71	98	10	72	55	65	72	27	
61	19	95	55	6	39	99	46	41	1	97	3	94	95	35	93	26	49	35	60	95	26	57	52	84	29	34	31	52	28	
71	74	4	82	1	68	100	44	30	75	37	46	35	13	79	17	80	77	23	83	67	96	21	42	44	8	97	17	30	88	
27	32	31	64	79	69	60	14	19	83	79	19	41	6	32	19	72	51	31	96	59	97	23	89	36	32	39	95	43	67	
8	35	28	51	98	74	55	65	89	26	15	54	20	88	96	37	50	81	69	8	26	85	88	1	49	16	15	6	81	57	
27	34	38	53	47	83	54	45	22	59	17	75	35	31	11	9	17	46	14	49	10	24	37	42	86	10	2	93	28	52	
96	49	21	27	46	11	21	53	12	81	91	40	77	73	22	64	92	20	87	91	3	64	79	64	69	27	49	40	46	77	
40	33	89	45	71	5	17	68	33	14	18	51	92	100	13	70	14	81	86	75	61	82	56	55	6	17	60	68	91	5	
52	62	11	90	51	29	91	78	92	74	11	42	52	87	76	30	74	54	45	86	99	41	64	82	68	37	69	100	80	52	
50	26	99	81	98	39	54	100	66	10	71	64	29	44	24	86	15	25	19	54	42	57	21	99	91	3	94	20	87	56	
32	35	82	22	74	7	52	76	53	73	52	15	12	65	5	50	81	10	100	80	14	37	29	54	23	46	7	10	46	97	
28	55	52	34	64	15	72	52	19	68	87	75	74	57	31	93	4	18	98	82	43	94	32	10	26	8	58	91	49	20	
92	55	3	93	10	30	92	27	96	67	40	64	75	47	28	55	2	52	35	34	87	93	76	63	55	18	48	29	65	58	
22	1	59	67	69	92	7	71	85	83	57	42	55	86	22	46	80	77	54	35	52	8	91	94	53	90	73	45	3	5	
64	84	3	72	34	95	28	3	77	65	80	9	72	6	93	35	13	41	67	42	78	26	57	78	86	3	46	76	82	16	
98	98	57	22	38	4	59	93	29	1	89	88	34	34	67	27	85	86	19	16	96	24	20	94	93	8	79	2	47	24	
88	92	32	48	30	37	45	20	35	1	64	89	41	76	27	85	77	11	51	92	92	69	43	46	84	2	52	89	14	35	
72	40	3	75	2	72	52	9	11	94	19	49	72	96	67	34	57	95	43	6	12	83	66	11	57	82	34	98	70	38	
63	11	52	30	49	6	98	61	73	32	93	51	30	56	36	77	32	26	43	95	16	96	80	66	59	70	55	59	89	22	
28	99	36	4	44	2	53	65	6	85	28	15	20	70	40	32	85	14	36	83	24	20	51	6	65	22	72	85	26	55	
27	1	52	44	70	52	20	67	52	70	9	90	35	79	90	79	81	72	94	18	10	100	60	5	15	99	71	10	87	11	
27	100	85	53	15	68	39	55	76	34	89	79	84	99	91	61	71	59	45	64	81	22	17	34	30	87	80	78	98	67	
72	15	88	75	56	82	34	95	50	80	27	18	18	90	2	11	81	11	2	41	77	83	12	88	56	10	36	4	27	83	
40	5	74	80	7	13	92	85	71	77	39	56	9	33	97	39	31	100	70	93	92	9	84	94	98	6	55	12	97	98	
46	97	88	13	26	2	55	99	1	45	34	88	79	76	76	94	94	100	35	20	5	86	22	99	28	50	92	91	77	93	
55	10	31	37	27	55	43	92	70	67	51	35	76	33	73	98	5	20	84	87	71	99	19	82	40	96	31	93	98	82	
18	66	71	82	88	63	39	75	22	74	62	6	68	18	96	42	58	45	93	29	51	54	93	42	23	88	68	40	72	56	
59	50	6	10	25	61	28	73	99	90	42	87	13	55	32	45	38	71	4	1	55	42	86	94	50	31	16	24	95	20	
87	60	69	89	2	69	20	92	72	3	80	96	68	84	72	4	87	56	91	3	14	17	29	81	86	37	86	25	76	26	
82	77	70	14	63	19	99	48	79	24	47	29	47	64	44	30	61	96	28	81	88	47	23	6	73	71	59	54	41	58	
67	41	60	5	75	16	24	89	26	20	42	6	88	67	63	43	100	8	70	24	14	37	10	40	98	48	63	36	20	54	
49	42	32	32	32	47	10	56	80	74	41	19	74	89	39	70	86	57	47	11	62	33	57	33	82	44	41	83	98	4	
90	86	40	65	99	77	67	1	45	11	2	73	36	45	57	27	51	31	68	8	79	48	67	21	30	65	75	49	85	17	
96	3	99	37	41	91	81	66	9	13	4	45	9	16	37	60	95	72	83	82	58	73	74	43	90	36	62	18	3	70	
98	22	95	62	86	34	71	62	69	4	70	83	72	15	64	55	1	91	11	82	1	95	98	8	90	33	1	77	41	68	
28	50	77	32	54	15	95	43	47	96	40	11	33	62	89	64	76	71	20	31	49	13	81	80	28	42	72	68	43	97	
12	78	56	58	56	44	52	93	81	69	79	87	54	19	50	52	55	26	98	72	16	34	73	25	4	86	81	85	44	13	
31	99	78	1	38	89	100	21	90	32	5	55	76	5	52	75	44	7	26	24	31	91	47	20	69	78	60	1	87	19	
15	49	47	36	99	79	73	65	6	89	85	68	35	85	38	99	60	41	10	32	18	68	18	89	2	72	40	35	49	53	
71	6	76	67	44	16	95	43	1	35	5	40	80	38	48	79	64	92	83	92	11	84	3	59	50	53	1	38	13	58	
75	8	52	84	1	76	48	96	43	12	10	74	60	27	33	83	30	100	44	84	14	18	82	72	12	87	61	96	1	29	
33	13	51	73	45	64	46	97	52	86	75	97	34	84	68	70	26	44	73	47	69	54	25	21	27	57	32	30	32	58	
89	22	65	67	1	91	62	39	52	65	21	46	85	94	50	92	57	50	59	62	77	60	20	54	72	19	20	49	10	57	
90	6	86	55	96	88	52	46	8	76	40	30	91	89	23	92	82	55	89	15	55	81	50	17	77	16	94	44	7	12	
50	22	4	32	44	33	32	46	42	61	85	17	17	55	65	79	96	66	99	54	60	76	54	49	9	34	13	45	12	42	
4	61	13	74	92	57	50	23	1	13	15	98	88	83	69	18	21	32	69	81	14	95	96	7	19	12	76	69	97	25	
32	71	96	62	18	46	15	27	22	58	48	62	25	58	10	70	68	10	4	14	67	93	87	15	58	48	32	18	84	16	
95	16	39	6	39	34	44	61	81	15	13	33	42	66	31	80	38	52	67	38	30	45	70	44	24	74	39	1	95	18	
72	11	65	54	5	35	60	45	25	35	41	20	6	9	71	3	3	44	54	79	4	21	85	95	17	68	73	59	65	33	
