250
10
5127	14773	4920	10589	13959	16182	4697	10633	8497	9266	10982	7176	13657	17206	14069	10127	9669	15784	10653	4865	9215	16437	7027	17138	16269	8891	10009	10487	9883	15220	4563	9005	6593	6390	13259	5776	6400	6094	4381	16628	15299	6905	15773	5391	9009	16923	15809	7115	10977	14518	7892	9620	10013	16555	12607	6054	16658	4551	16050	10994	16810	13666	15962	8356	8946	16183	8740	14987	9483	17151	15799	9323	7019	13762	12260	8482	8654	17229	8996	10008	6586	7622	11709	8667	14828	13816	8584	10145	10847	9901	8686	6623	4953	12563	10661	15166	12539	11100	10179	4614	12706	15085	11878	4262	6655	17155	14959	14402	13955	16656	11175	5383	7318	14383	10758	16591	15336	11368	9035	11892	15721	8216	8753	13668	14332	4744	4238	6167	5497	16338	9237	4272	16553	7290	14673	10564	5080	16212	4597	11360	4099	8973	16056	6556	11765	6207	6341	5073	14197	14223	10827	13886	16038	7850	16568	12152	9730	4810	14963	11359	16781	9210	10221	13932	5963	16296	15768	4390	14100	8613	7712	4355	15689	9710	6775	13785	6292	12749	12403	9010	11791	15993	6893	12291	4222	15706	11926	12152	13342	9324	10739	7889	10055	12011	16814	17192	16656	13430	16075	8538	13394	17120	17052	15175	10084	16365	8963	14269	4828	15777	15733	7130	6219	12154	12758	10109	6902	10705	7164	14003	11921	10085	15227	12908	16353	12419	5547	7807	15746	11684	12568	12852	16841	9976	4848	16069	6062	8404	11146	8679	9078	15511	15767	14847	6568	13314	13476	17187	5310	10114	
8	58	79	74	48	49	60	71	38	37	
83	98	87	32	61	41	77	7	78	40	
97	1	67	57	8	55	5	15	88	68	
91	50	46	74	93	42	100	45	97	97	
49	92	82	6	5	20	1	9	49	47	
48	23	30	98	47	26	24	35	85	8	
19	90	69	16	96	99	92	60	20	62	
32	77	60	80	21	38	6	38	52	57	
46	30	20	56	27	64	4	65	12	71	
50	80	96	22	3	2	68	17	89	30	
2	4	72	87	33	48	9	89	54	43	
90	97	18	48	41	17	60	96	18	12	
47	89	22	75	37	89	15	60	3	77	
18	55	47	14	20	78	12	54	29	6	
71	80	34	71	51	57	81	84	9	32	
66	82	92	30	94	92	16	9	73	68	
77	93	31	38	64	74	75	77	24	71	
32	88	37	87	50	42	59	77	27	38	
63	49	16	65	89	48	26	80	69	87	
91	28	98	41	3	86	69	5	29	90	
79	86	43	85	89	88	49	3	93	92	
88	59	17	63	37	31	65	13	53	39	
85	17	26	73	7	63	26	5	87	68	
71	97	70	100	52	98	22	96	88	74	
35	52	93	33	73	28	88	22	30	8	
77	23	14	82	84	60	76	65	17	6	
51	62	86	56	71	28	24	80	90	14	
68	99	99	67	93	42	45	38	26	61	
74	30	71	34	64	54	13	71	13	16	
8	98	100	24	52	1	42	100	92	37	
4	34	35	52	34	14	56	73	50	26	
4	43	73	90	79	28	99	96	8	17	
57	49	56	94	83	34	44	43	24	58	
59	23	31	37	83	30	20	35	72	15	
15	65	70	44	85	13	14	12	41	56	
9	36	79	61	35	7	56	7	33	69	
41	60	100	48	98	94	49	59	71	33	
53	56	76	64	64	14	49	40	62	45	
71	76	1	91	85	16	40	53	81	98	
84	43	99	77	58	70	91	62	15	90	
