350
50
8977	11392	17480	7540	15173	11183	14107	7164	14361	12520	11221	8645	13190	16488	10623	12159	14635	8329	9353	8567	10608	9192	10955	7247	15498	11771	11278	10550	17858	12419	10247	7158	14256	10027	17828	10352	8686	17730	13111	9964	12038	13244	15922	18184	17546	15740	14037	10162	17527	11533	10243	7423	6507	9010	12500	12520	17550	12910	15600	12106	7360	7199	13418	9706	13187	14171	9980	15514	8560	16831	12959	10008	10398	15710	8623	12203	6369	13325	6715	16501	14511	6267	12443	9134	10523	6301	7881	6978	16222	16289	15814	15245	16739	13155	13803	13326	18455	17883	12034	7125	7753	14904	7199	16664	17745	16722	8816	6455	7549	17635	16749	15926	14133	15209	16801	10228	16095	9893	15025	10878	12590	7247	11080	8066	9610	13341	11457	10573	15963	16959	13754	12644	6356	17019	7302	17911	9427	8657	13834	16886	12936	17215	9985	14964	10481	13437	8170	13596	11460	14930	8112	10754	11779	16029	15400	15861	12226	7958	18187	15780	14156	8928	13580	16558	11587	14563	17994	17336	14175	16456	11176	10300	15343	17760	13359	17251	7862	14765	17075	16152	16653	15208	16248	8746	10625	6775	8277	14779	14797	14362	8222	15719	7030	17721	6288	9709	13127	9905	12589	9470	15433	11296	15519	15361	8549	17451	16229	11199	8459	10074	8711	8836	9505	15507	12455	10275	10012	13197	8724	18165	8499	17724	16882	6607	11127	7335	7663	13971	7791	16404	6989	16786	13025	9254	7041	11591	11960	6950	7374	6995	12338	16646	6281	13618	11977	6924	12350	11701	14870	15239	13587	14888	10139	8033	17240	6438	16201	17505	17492	8240	11855	9063	10355	15700	10821	9643	17762	15708	8949	6407	11995	11937	17443	16498	16993	9489	16161	16210	12466	12662	9510	13080	9889	6344	12821	17099	6456	17980	9886	15695	7232	14771	11724	10876	12765	10570	16738	7342	8203	7619	8517	16123	17715	18099	7265	18046	7390	6470	8944	7095	14930	16070	6956	14801	11822	6454	10610	7545	18118	16443	14699	8108	6351	12848	13270	6483	9887	9031	18076	17465	15395	16761	8296	16547	11579	14663	12511	6776	14358	8605	9012	15967	15119	15781	11947	11715	11416	17001	10871	8481	
4	89	73	33	69	92	92	22	93	7	87	44	54	62	65	32	88	65	77	71	69	16	75	68	8	40	76	14	14	90	55	52	57	87	59	76	21	3	6	31	48	10	13	98	7	32	78	76	40	95	
86	91	61	46	36	4	21	94	8	86	61	94	98	98	14	68	9	79	26	50	69	34	16	82	9	87	91	14	39	18	72	65	85	16	23	71	79	21	73	14	30	20	64	4	4	31	92	68	88	87	
1	64	29	5	50	26	66	9	75	98	95	25	7	29	35	79	16	28	87	67	95	95	8	77	10	93	29	71	71	11	1	74	100	43	52	18	11	81	70	37	16	91	60	17	28	32	39	42	33	21	
63	94	27	72	1	92	69	49	98	86	84	10	1	39	7	45	27	49	66	26	5	20	47	13	23	64	73	5	49	93	99	17	30	52	15	18	63	78	94	73	9	98	25	66	85	8	38	96	61	77	
93	79	49	85	90	98	39	88	38	70	60	46	73	47	30	96	16	45	47	26	20	82	28	80	45	71	97	33	44	82	84	79	74	97	73	35	45	92	37	61	79	38	11	42	47	6	28	81	91	6	
96	1	66	6	93	55	51	5	25	94	8	57	43	38	1	77	48	49	98	59	13	10	8	9	90	48	46	54	6	63	12	91	52	46	34	89	12	99	10	37	2	96	45	37	7	36	75	53	36	84	
17	75	35	10	95	70	26	58	25	14	70	100	56	30	52	80	7	88	63	41	47	26	8	72	5	2	67	56	2	100	97	71	51	29	41	90	68	1	98	93	76	73	43	52	11	92	28	1	52	76	
94	57	44	18	67	80	69	96	31	84	98	31	84	20	36	26	41	30	14	67	27	99	21	82	71	81	69	84	5	79	20	40	22	80	40	51	48	6	50	28	29	7	86	99	48	17	85	84	12	60	
75	26	80	50	16	58	18	49	34	53	7	63	42	78	39	91	32	49	67	61	96	71	12	14	95	95	33	24	100	36	4	63	53	21	69	47	49	80	70	21	14	87	52	81	34	7	2	24	77	28	
82	84	87	61	50	95	66	50	80	80	60	27	36	75	8	87	53	16	41	91	33	62	28	9	51	32	95	54	41	64	87	90	1	41	35	98	35	42	45	33	25	1	31	18	98	80	57	47	35	10	
