150
50
5436	4548	6161	8055	7348	4637	6227	4251	3930	3927	7558	5754	3915	3910	6751	4970	3059	8347	3823	7248	5586	7151	4186	3369	7690	7625	8570	6189	5615	4835	6726	5452	3386	3607	4073	4355	8624	4645	5273	6686	6358	5063	4638	8492	8879	5811	5135	8284	8588	8140	6262	3815	5970	6415	3289	4232	7772	3849	6306	4928	4571	8104	6003	4240	3555	6666	4260	6367	4197	6349	3873	3729	7481	3498	7344	4621	8587	7757	5005	7526	7371	6733	5347	8683	7315	3293	7828	6515	4678	3944	3633	3552	6662	4106	8352	8001	6278	5756	7616	2999	3068	3645	6313	7174	6266	8139	6130	7892	5859	8297	4278	6363	5157	5462	7016	6367	8484	6170	5652	5019	7235	6862	6422	4004	3085	4398	5627	7855	7903	8555	4385	6960	8774	4592	4746	3721	6585	5021	7467	5479	6943	5327	3560	4113	3713	3533	6562	5176	8802	7966	
61	9	82	41	4	4	63	36	91	54	48	32	60	37	84	93	26	97	26	35	88	6	40	35	13	78	85	87	64	39	51	73	84	78	77	26	68	5	96	2	73	31	59	100	45	20	52	82	73	81	
100	87	94	12	15	44	12	99	60	22	95	43	97	86	75	59	64	24	64	82	8	86	46	62	42	36	36	39	23	14	86	28	64	66	91	56	24	60	41	34	45	40	93	49	24	53	81	14	39	56	
78	11	75	3	76	12	11	49	61	68	59	38	88	94	89	54	81	96	52	49	17	16	2	85	75	89	80	48	54	44	95	19	82	84	44	22	84	35	24	74	79	46	42	1	12	76	38	11	53	7	
56	30	19	70	38	32	94	60	31	45	54	89	18	84	29	8	30	60	54	76	87	71	85	77	75	54	96	7	72	75	76	77	62	71	81	8	6	80	33	20	66	21	49	28	92	3	56	1	20	88	
23	66	49	29	3	27	80	49	88	61	45	58	3	6	66	94	97	33	3	55	10	95	93	52	16	78	93	1	83	99	71	28	89	27	7	61	92	27	1	41	42	51	8	50	70	12	36	72	17	36	
72	8	76	73	39	20	39	98	95	81	10	48	10	53	6	69	100	9	45	74	1	82	22	28	7	17	95	24	9	29	50	96	1	20	13	5	54	3	9	83	67	24	24	11	35	88	87	93	14	39	
85	25	64	31	97	83	83	2	79	85	93	40	62	84	25	96	36	9	7	85	26	69	71	84	91	64	12	10	2	87	82	46	70	4	94	46	48	46	72	24	8	55	65	33	77	57	21	68	95	64	
87	50	97	29	68	95	63	97	82	47	78	29	79	51	90	99	17	86	59	86	5	79	47	5	74	87	78	62	15	95	71	15	3	84	38	78	11	65	72	14	51	79	3	85	28	100	67	61	75	12	
25	10	11	40	46	22	39	32	3	37	76	62	79	70	86	72	71	67	50	81	36	34	99	36	19	13	95	66	56	6	35	88	48	65	10	55	39	6	48	51	51	7	18	81	64	2	85	5	27	88	
30	5	52	88	74	2	28	56	93	51	48	12	82	78	38	38	21	50	39	70	60	76	77	85	2	91	7	48	72	72	45	72	91	75	2	24	97	11	90	49	80	80	61	25	22	48	11	53	57	27	
47	45	6	93	94	77	34	56	21	8	37	64	71	88	69	8	52	1	57	49	21	15	60	8	52	52	80	65	94	75	26	66	41	71	85	39	73	73	64	69	50	47	91	77	60	45	95	94	48	94	
13	53	96	66	80	14	6	63	3	99	20	7	31	20	87	6	67	2	44	57	88	47	74	93	65	3	73	91	94	3	22	91	96	12	49	3	35	4	43	96	58	20	29	92	71	23	31	20	92	21	
92	99	49	36	4	40	12	40	80	12	89	79	84	96	7	68	69	18	63	11	16	50	31	1	70	9	41	82	3	98	72	89	62	58	32	5	82	45	4	86	60	35	97	45	33	25	17	12	6	88	
49	96	10	88	30	15	100	81	29	82	14	39	87	48	57	85	69	54	87	28	33	40	97	24	29	98	46	9	66	87	65	83	23	43	43	40	82	38	83	66	22	85	59	55	90	92	37	16	39	7	
26	75	11	4	85	83	93	14	84	92	67	90	10	60	59	67	66	97	36	47	92	63	98	29	17	73	100	69	18	78	63	14	44	34	73	80	25	55	91	43	93	33	2	67	63	65	79	5	63	15	
59	19	6	10	34	28	49	34	12	74	79	89	10	53	14	19	70	73	26	23	22	14	98	6	21	17	4	35	47	24	50	15	40	36	13	82	100	75	97	93	86	58	51	52	93	29	46	7	78	88	
4	8	79	30	11	96	49	89	70	94	75	17	76	80	88	79	9	97	61	36	88	19	56	22	25	63	70	71	79	39	89	32	84	69	52	74	23	7	78	85	57	55	19	1	24	59	32	31	98	8	
81	55	31	95	25	17	53	4	47	37	87	22	19	16	99	7	23	3	11	52	70	59	17	22	81	24	9	65	21	77	90	10	14	55	18	19	65	48	39	48	71	12	76	23	1	49	89	59	72	51	
32	60	60	14	62	86	7	56	79	73	25	3	5	35	14	31	24	1	21	70	50	56	38	4	86	77	90	43	1	3	74	28	28	75	51	7	59	29	90	96	14	25	35	97	69	55	26	59	6	67	
7	90	7	79	87	52	89	81	63	12	92	55	99	22	22	55	17	46	36	20	67	70	27	24	60	48	18	81	95	88	5	56	5	66	91	56	3	18	90	96	14	71	25	71	12	97	22	70	3	91	
78	19	21	29	65	41	32	48	93	64	58	47	44	22	72	9	40	16	18	92	26	50	59	38	71	46	74	93	17	7	23	51	25	73	80	51	7	6	1	89	46	93	48	38	29	32	32	81	51	77	
6	92	67	30	35	30	11	14	40	27	80	63	62	91	78	20	19	42	64	18	38	65	34	96	94	42	49	67	80	95	76	44	89	60	18	91	98	67	30	46	62	93	65	54	76	23	94	86	54	33	
82	37	36	72	23	39	20	15	75	24	82	15	29	15	34	67	13	51	24	71	23	55	87	61	11	7	90	13	91	86	52	82	38	87	6	7	87	30	44	92	61	11	73	58	77	74	52	7	22	92	
12	65	94	92	55	77	38	63	100	79	39	25	20	73	41	58	81	69	8	13	82	82	46	53	59	92	49	95	100	5	47	60	77	73	53	47	5	65	51	78	72	89	72	96	14	18	36	3	12	58	
75	74	42	71	49	87	17	36	30	40	81	9	22	64	59	22	18	48	68	24	35	23	43	64	77	82	34	53	99	38	74	76	85	36	31	23	72	66	94	62	62	62	42	96	14	80	14	39	15	64	
73	31	60	80	20	75	2	54	25	45	37	46	58	28	43	61	49	77	3	54	6	92	47	2	77	68	24	44	22	54	78	2	43	39	78	48	80	46	51	73	78	82	92	71	80	17	62	51	91	49	
8	32	41	1	42	91	23	53	84	60	81	97	49	8	95	78	24	38	71	52	87	88	29	84	39	22	72	50	63	47	48	33	40	95	57	14	65	46	64	9	61	93	10	1	77	67	45	52	16	78	
10	19	30	39	59	93	85	73	88	36	74	28	7	97	32	50	81	8	88	77	29	17	52	74	49	100	20	3	100	46	54	6	85	25	58	53	94	80	70	61	4	85	32	14	49	88	2	19	12	12	
45	81	93	85	89	97	56	29	44	80	65	17	21	78	55	1	7	47	7	42	67	88	14	7	80	62	52	27	48	38	19	8	25	45	76	50	37	22	12	26	20	1	39	2	84	61	48	27	71	27	
15	2	81	18	32	16	70	69	88	14	55	59	40	26	76	43	40	73	92	69	18	28	30	7	19	14	91	38	64	37	100	88	80	12	50	83	95	26	62	71	24	25	87	44	84	51	2	41	99	42	
85	27	93	77	62	77	93	40	75	5	73	14	5	14	11	48	47	75	58	52	24	44	24	11	92	73	32	17	68	91	5	73	77	45	78	14	13	33	48	47	49	72	12	94	53	78	60	12	74	51	
97	14	31	1	45	2	1	38	32	12	94	38	61	6	65	39	35	83	87	33	64	76	13	65	94	65	68	42	25	35	70	35	8	29	66	95	41	2	29	46	6	73	59	11	13	11	76	87	45	28	
96	74	18	46	44	21	98	67	33	58	51	74	2	11	8	19	19	20	61	94	71	17	43	90	1	33	52	82	71	32	10	96	60	93	80	51	7	93	74	89	89	66	27	11	75	30	34	5	91	6	
49	35	7	85	4	6	12	13	14	40	46	81	53	34	6	66	19	65	48	48	43	74	34	96	87	55	23	5	44	11	87	23	45	61	100	100	20	12	46	50	82	34	25	5	14	94	71	8	96	34	
95	67	98	15	25	65	11	44	15	15	14	64	22	82	83	83	94	25	94	53	12	32	84	37	69	39	58	24	97	74	69	84	59	44	99	59	75	82	24	39	50	1	43	89	18	30	94	89	18	35	
96	26	79	35	91	50	71	83	67	79	36	55	90	17	35	89	78	1	56	42	96	30	64	70	49	16	4	55	2	45	81	23	68	77	72	27	22	1	54	98	45	13	46	84	7	9	100	24	38	90	
98	32	43	33	22	92	70	74	20	85	30	90	78	93	24	7	75	62	41	44	78	13	15	81	94	33	64	15	14	86	50	26	88	26	26	90	24	1	65	95	10	84	92	44	85	63	45	66	30	84	
