350
30
3280	10225	5122	20864	2898	21669	12034	14104	17937	6298	12092	7611	14737	3638	12800	21697	3742	13368	9949	17246	20351	15588	16300	2119	2724	6418	3638	10531	13850	20541	4025	21391	15622	15405	9011	9135	19689	6986	4456	19597	16671	15554	14366	5366	8617	17530	11889	17111	5367	2552	9583	5813	13849	15597	13651	5846	13601	7817	21631	4839	18959	18653	3294	15206	6950	13012	13623	10367	5188	8257	20562	5881	6577	8667	14689	19933	15322	4625	14105	19972	3277	13273	11389	8208	9712	20043	16627	16118	10514	12021	8716	7618	4118	13560	20349	22175	11623	19260	15877	16808	20095	10178	22081	13703	5198	19787	18032	2193	11147	17286	13458	7979	5848	13445	15633	13011	9503	3578	18361	6251	20727	20184	8916	22195	3807	22076	14291	8680	22236	4779	9185	3169	17035	7964	2945	20364	18916	6869	15654	18116	17342	6174	5552	7613	20500	7014	19074	11670	8725	12585	3378	8542	19541	18473	11738	3753	15842	20528	7025	10288	10024	17027	3857	8243	3787	7350	9686	21338	2150	14901	5511	3919	18491	3886	7989	12513	12889	13542	14966	18908	17230	22356	8807	12249	11905	18882	13384	2164	21778	5962	22051	9320	6478	17068	6695	12480	2475	4191	19020	9869	20582	12678	12656	10908	3323	2528	19561	3889	8925	7006	13459	11511	18407	18700	22362	4398	12012	18420	16750	19159	7317	16556	2847	16475	21726	22394	20994	19604	8763	4859	19457	17775	6312	15222	7626	21843	5521	14930	20249	11724	13160	17808	21194	9937	9992	18352	2743	10590	2497	19515	11023	8328	3112	9186	16909	9613	3731	4907	5733	15804	12258	5845	11303	13431	2708	2165	8463	12155	22103	13432	12035	12765	8783	10359	20903	17116	4068	7760	2064	13389	16043	9612	12492	17950	3152	2262	10904	15372	21920	13344	18407	10542	16911	14161	6659	3790	21571	19773	19497	11152	13424	11503	18895	12128	18835	5498	12217	18437	6658	4297	2620	13528	12967	22381	3329	7352	5573	14512	14707	7148	22344	10041	10982	16150	20619	6531	9022	13974	2336	17711	10947	20405	5197	2523	5192	2499	4191	19285	11659	2163	17732	15453	18902	9512	3637	15300	13213	10148	12652	3770	
56	73	96	90	82	93	92	14	77	97	81	24	18	5	25	52	2	96	66	95	46	64	37	4	5	12	71	45	3	16	
88	50	31	33	56	50	60	29	70	78	4	31	91	76	85	62	25	38	17	95	62	88	3	29	82	56	2	87	1	18	
29	78	32	3	76	86	53	88	83	65	36	26	79	53	68	90	90	48	59	23	81	96	34	20	58	81	40	90	81	38	
29	73	36	6	87	10	79	98	16	87	56	67	11	7	38	76	63	53	58	20	89	55	15	41	89	70	90	48	50	38	
87	27	58	67	96	93	5	73	46	41	84	71	80	80	2	86	86	65	82	42	56	56	9	44	62	77	45	56	72	39	
34	44	36	71	50	45	26	60	74	60	4	85	99	1	53	23	96	39	99	33	92	22	99	67	47	65	83	51	25	33	
74	37	96	70	15	35	25	43	87	52	12	3	99	3	16	77	65	93	64	58	22	50	16	48	46	87	63	57	60	11	
59	97	59	1	24	88	78	37	59	85	87	42	70	98	100	71	95	40	5	63	60	50	72	33	36	62	2	75	50	24	
97	8	89	82	88	68	88	86	52	47	88	83	78	29	34	5	93	65	3	69	53	83	20	33	36	53	89	97	17	21	
35	31	15	95	61	62	17	51	40	66	34	85	6	39	57	40	20	49	88	61	18	82	89	79	64	42	69	32	73	75	
86	39	76	11	58	24	30	50	94	39	16	44	92	26	61	45	67	28	79	17	12	39	22	35	86	55	93	25	100	42	
43	7	51	69	64	59	91	50	59	97	67	100	35	50	61	91	64	81	98	70	93	62	14	81	9	26	10	90	93	43	
26	10	11	92	96	78	24	33	95	31	18	93	76	76	98	28	51	58	81	16	82	73	78	100	63	69	76	89	28	39	
31	73	15	11	48	19	54	61	12	57	76	24	86	70	57	85	89	36	39	54	35	8	98	69	84	11	48	86	32	99	
97	36	57	5	5	75	80	66	1	38	20	19	58	90	49	95	42	25	75	46	73	58	8	4	71	17	90	40	79	18	
92	69	71	90	6	43	3	79	95	99	58	57	70	70	86	88	2	76	59	67	6	45	72	99	41	42	70	2	12	95	
86	52	78	51	1	85	93	6	90	57	36	76	94	90	17	26	25	84	46	60	29	60	14	32	25	61	31	46	11	36	
97	49	18	77	23	38	31	86	17	25	14	89	4	39	20	38	50	65	60	39	90	34	70	30	15	22	90	77	33	31	
52	58	24	38	48	83	63	59	2	29	60	47	95	12	59	25	94	27	89	33	98	22	54	22	95	79	7	44	99	31	
61	100	1	32	6	63	65	63	46	84	49	32	86	32	21	10	18	55	20	12	90	35	63	99	61	89	13	87	70	40	
49	61	85	47	7	51	88	89	80	8	26	21	3	85	43	55	54	22	56	42	46	71	39	45	2	40	44	38	26	7	
70	66	12	54	35	53	67	31	49	45	26	14	64	20	91	58	62	5	23	36	5	88	66	12	55	98	83	14	46	11	
34	72	51	93	28	52	97	89	22	19	99	23	54	79	32	65	33	96	55	84	29	92	57	82	18	68	92	94	91	96	
14	89	30	90	45	6	8	44	16	14	59	84	83	81	35	98	6	84	47	19	17	9	44	84	59	4	88	97	33	97	
34	57	6	93	5	46	62	4	33	74	93	78	10	26	78	39	63	73	71	41	45	27	29	10	7	55	17	22	6	86	
98	34	41	74	85	82	44	3	98	98	54	37	89	19	53	69	92	82	50	5	22	40	34	94	50	33	31	100	96	95	
45	47	38	99	58	24	23	55	25	97	31	17	92	79	22	63	9	63	68	60	30	95	59	25	17	72	26	36	98	65	
18	68	26	21	35	46	53	84	2	50	25	43	22	100	41	97	68	27	48	86	82	85	54	49	92	76	93	88	83	92	
60	50	62	77	16	72	8	97	16	36	8	42	14	33	14	4	62	40	60	15	82	41	40	36	98	72	36	17	53	47	
32	88	40	5	65	46	25	94	4	35	55	60	38	48	59	35	33	96	89	9	90	23	70	61	85	52	56	72	17	5	
88	30	65	26	29	30	24	91	9	4	6	10	100	41	94	23	21	92	89	61	23	57	6	33	16	2	89	41	41	58	
