250
30
11124	15396	12768	17092	11930	5273	17689	5156	5397	5833	12307	11548	10244	13393	10546	9950	4566	11537	11245	14465	13760	11113	6688	12006	11603	17018	6214	12385	14494	15061	4962	7635	4280	5172	14898	16837	10290	11894	10536	15032	7152	6666	12376	14241	8433	4592	12256	17562	5622	9029	13032	8450	12498	17285	6780	13806	12633	7804	15720	14765	6548	16257	12989	4956	5669	16219	9799	5430	7276	15355	6125	4277	16390	5167	13816	18345	14680	12875	11612	12150	5870	13468	5669	5502	16550	14037	5667	13179	5404	4901	12463	14054	4441	11983	17941	9470	14689	8472	7139	8278	15219	12015	12719	5385	10287	5444	7161	10058	14679	14364	14507	14350	7906	14897	8200	7316	4389	11955	12163	17141	9112	10763	6938	11559	12950	17290	8615	12806	15961	9145	14163	10419	14022	5511	4392	6952	14764	15353	15812	12855	11110	13633	13816	7962	13667	14171	9009	17571	6763	14788	15011	17046	6999	17473	14274	17631	11484	5103	17261	12109	7559	13905	7451	12998	7635	6761	5729	10148	5675	18265	11333	16905	9520	15479	17639	10533	10308	8833	8169	13697	7877	5328	11114	16822	16936	6751	11880	9316	10551	5030	6650	10038	15131	15115	17630	5025	9932	5726	7128	14599	7618	15420	12271	7304	18324	10800	6942	16892	12558	7236	17445	17460	15981	15999	5536	4735	6724	6413	10034	15052	9414	4554	11236	14767	7195	15942	16428	5729	16477	13765	7145	4270	9240	11807	13572	6425	6454	4834	6145	13266	6251	14424	17943	10262	6900	15918	11504	9858	7028	5679	
70	40	22	11	17	46	5	21	76	93	53	13	54	38	37	8	51	49	89	87	95	39	15	96	49	71	81	85	8	29	
98	36	36	54	52	53	100	89	70	10	99	92	24	75	4	97	100	75	47	49	81	57	36	28	45	55	78	39	53	80	
34	56	81	91	43	7	40	4	86	73	62	53	81	23	64	24	27	3	13	99	37	74	51	96	30	28	56	99	67	71	
47	1	67	19	63	9	16	58	64	81	62	73	45	4	80	25	56	22	15	56	68	69	57	31	28	93	13	55	1	41	
63	32	76	53	23	33	100	11	48	15	58	96	63	90	15	83	79	39	94	67	56	32	37	89	9	81	2	28	65	48	
68	55	31	88	63	80	11	88	31	31	6	39	13	45	65	53	1	72	78	8	76	100	33	86	76	76	70	35	17	67	
13	74	78	82	57	8	35	67	37	52	79	20	22	43	81	17	92	17	64	17	98	75	13	98	25	48	25	61	84	58	
79	68	27	25	85	26	47	63	30	35	3	66	50	42	3	91	68	87	13	64	100	29	81	88	19	80	5	24	5	91	
67	63	48	76	25	21	73	54	29	23	94	46	6	53	31	73	25	98	40	20	42	100	36	84	90	91	19	100	43	98	
21	25	5	18	45	27	67	10	62	99	50	61	78	3	36	8	93	5	33	33	20	72	39	62	32	20	5	36	43	55	
4	30	58	36	53	39	45	43	60	63	4	55	76	52	43	43	82	5	90	45	44	12	91	85	8	9	82	41	30	72	
32	79	46	57	89	12	38	98	86	39	58	80	83	84	97	73	58	48	26	93	58	12	43	7	89	92	100	30	11	12	
88	50	32	46	26	91	65	56	57	13	58	16	57	87	17	10	19	1	98	33	45	98	16	40	89	40	14	14	9	39	
77	67	22	25	99	68	93	22	22	83	77	60	14	65	2	36	55	20	71	15	48	57	12	25	67	76	8	84	19	63	
76	77	73	99	95	51	96	97	94	17	79	23	35	61	61	66	79	7	81	67	2	96	99	16	97	52	96	83	98	64	
16	37	87	11	24	68	92	86	92	23	69	18	37	20	39	92	66	89	23	5	10	67	81	26	51	45	62	34	70	38	
26	56	76	26	75	34	85	97	16	86	67	77	55	44	80	32	67	80	54	92	13	63	91	100	96	90	11	19	67	6	
40	29	31	89	27	8	14	69	47	74	92	13	6	26	83	92	76	32	66	6	5	22	73	39	6	12	59	73	94	50	
66	76	39	62	21	43	54	49	27	60	33	50	64	27	5	80	81	33	73	5	57	98	61	16	72	18	68	9	98	63	
