50
30
1526	1392	1384	1254	1767	1568	1456	1633	1824	1392	1318	1541	1823	1685	1265	1586	1795	1190	1515	1504	1878	1531	1693	1167	1543	1220	1449	1897	1156	1291	1765	1289	1685	1674	1346	1717	1628	1326	1812	1604	1172	1529	1154	1502	1536	1227	1803	1336	1465	1838	
20	56	89	14	82	21	44	49	4	34	74	74	23	24	80	27	95	2	52	51	78	37	66	47	37	44	12	66	58	52	
8	81	30	45	14	86	13	2	38	28	9	95	98	59	5	3	92	73	54	47	75	55	10	74	61	60	36	30	90	11	
51	1	24	63	86	19	76	86	62	59	69	67	6	63	89	20	85	91	85	60	2	65	15	96	98	50	46	21	53	21	
67	18	71	80	65	22	7	20	64	83	56	75	43	34	18	89	80	67	12	78	82	42	1	2	92	18	49	42	99	59	
26	50	89	50	22	47	1	51	47	51	82	45	34	75	60	73	50	34	78	65	93	39	52	2	44	71	49	67	81	67	
95	81	79	61	72	21	65	46	49	70	92	79	58	44	40	19	17	2	90	78	57	30	95	39	9	45	60	45	47	89	
15	83	2	70	14	14	100	99	21	14	71	25	60	37	39	55	27	8	6	20	8	12	64	28	40	33	13	9	9	64	
68	34	85	84	86	87	20	82	31	1	67	73	73	90	3	20	93	50	56	83	15	99	59	41	16	79	10	65	67	53	
84	30	16	52	30	5	5	68	66	55	90	96	37	38	8	63	7	89	7	6	94	21	25	88	79	86	97	52	44	66	
23	64	11	11	13	94	96	19	16	26	5	33	74	6	25	9	74	71	87	68	88	2	17	42	15	15	87	79	66	70	
39	58	76	59	48	37	3	16	39	39	68	51	73	32	50	4	81	78	14	65	95	44	67	16	10	3	57	82	85	70	
50	7	49	53	65	76	88	5	48	71	21	17	8	8	89	83	56	13	14	26	15	26	13	71	90	29	65	99	20	69	
59	20	46	86	87	49	78	85	54	73	33	16	13	43	76	42	53	29	99	10	89	21	13	58	57	64	28	23	81	65	
67	32	75	5	21	85	22	35	45	77	4	64	62	9	95	47	8	70	49	29	58	21	33	21	85	94	76	4	70	84	
65	77	58	3	85	15	15	31	84	90	43	75	27	67	59	10	51	98	37	89	46	54	80	26	25	75	55	93	50	35	
24	95	32	47	47	91	21	55	35	5	58	79	95	25	47	31	68	81	76	4	89	71	92	91	83	55	7	18	94	41	
95	65	21	44	6	29	84	83	1	43	61	37	87	60	66	100	19	74	56	84	72	11	87	66	20	40	58	89	75	76	
17	48	57	68	12	20	17	12	13	40	22	10	40	11	73	77	70	2	31	75	8	84	48	7	48	99	46	16	63	64	
85	63	83	53	16	80	66	13	4	29	75	2	67	4	94	61	76	64	65	56	6	76	28	46	23	15	86	71	67	47	
28	63	50	83	98	22	84	1	75	15	13	48	5	83	100	85	10	72	13	44	53	16	95	86	44	39	21	100	7	63	
64	75	52	24	42	30	13	46	8	97	50	19	99	78	35	77	68	27	50	83	58	30	84	62	88	77	2	31	76	66	
17	28	2	57	6	35	89	83	23	44	65	95	22	20	23	68	90	50	3	20	44	82	44	22	51	100	2	85	67	94	
28	54	14	99	27	63	30	35	77	15	71	59	66	90	43	15	56	3	92	49	16	64	92	9	62	11	93	63	92	8	
27	98	26	46	91	85	68	78	35	16	52	85	44	63	56	37	86	1	75	9	58	95	4	78	65	58	60	77	94	11	
41	12	90	19	28	62	39	69	38	2	2	21	16	42	72	55	10	58	41	79	66	53	100	87	46	93	5	71	44	88	
85	30	69	25	83	32	96	61	43	14	32	46	83	45	28	24	34	57	39	38	24	48	21	37	26	98	2	51	22	44	
79	1	39	33	26	38	54	12	4	43	82	58	27	37	99	33	7	58	53	23	85	26	65	13	43	4	37	81	17	14	
100	25	86	63	79	58	95	7	70	40	32	45	31	16	85	17	41	83	28	60	95	28	23	34	20	77	39	38	33	64	
18	53	89	10	45	10	69	72	94	53	22	95	67	43	63	77	48	40	74	45	24	35	76	77	60	42	61	47	27	58	
7	50	16	56	13	51	93	65	20	67	71	60	16	59	5	54	42	12	44	76	28	18	88	78	52	1	39	89	82	29	
31	25	47	21	2	23	65	49	26	44	88	63	9	76	83	15	49	31	30	62	80	7	8	57	69	72	29	57	31	81	
98	32	84	39	38	35	53	70	6	57	96	49	76	3	23	14	72	47	11	69	83	51	50	31	86	63	72	89	55	28	
44	87	43	68	25	38	58	26	26	26	72	80	15	71	30	61	61	50	53	42	10	1	55	74	27	58	6	94	64	90	
25	26	17	41	72	48	4	99	83	4	63	35	66	73	51	93	42	35	3	25	16	88	72	99	91	7	70	15	82	55	
66	26	79	86	22	41	61	85	74	39	82	56	88	53	61	45	30	82	50	51	62	43	70	74	33	73	35	99	19	40	
99	6	59	37	2	73	63	48	5	96	1	13	21	47	7	52	3	55	37	100	37	59	85	73	48	92	34	74	24	77	
97	87	10	57	82	52	25	76	79	87	20	97	56	16	60	18	10	17	5	15	15	93	30	39	51	48	99	33	27	90	
93	46	10	24	40	68	30	87	23	12	39	49	41	6	17	82	55	84	70	48	53	85	62	100	4	96	72	64	96	93	
69	51	68	86	46	31	85	55	57	49	18	24	47	88	27	43	72	83	58	40	42	58	2	82	38	45	77	59	93	82	
29	66	27	23	75	53	78	5	10	80	75	35	75	82	39	20	52	29	16	31	14	55	63	76	78	69	56	46	13	89	
90	28	12	50	73	13	32	82	60	54	51	62	53	29	8	83	85	29	15	88	51	77	66	76	55	42	76	65	91	5	
21	69	74	89	75	44	91	66	54	81	28	4	14	67	19	6	72	48	85	59	33	45	88	11	51	27	21	13	63	37	
75	17	57	10	89	19	72	47	68	67	50	37	4	92	76	16	57	27	70	27	73	22	43	25	46	62	1	8	48	58	
76	8	95	64	20	50	9	36	76	63	2	39	27	14	90	68	82	79	11	46	51	97	19	91	4	56	49	98	44	94	
5	61	21	47	98	18	56	53	45	20	79	95	99	44	83	50	71	1	51	78	82	2	6	60	21	4	93	67	33	26	
4	39	44	20	76	79	91	38	56	11	37	16	96	47	71	85	16	63	17	68	69	89	27	27	74	45	13	64	11	90	
39	93	98	71	99	48	88	79	34	76	55	40	60	34	59	26	38	2	15	45	78	65	95	37	63	40	39	7	59	36	
75	56	16	83	40	98	90	69	74	72	47	69	34	84	21	47	24	41	30	74	68	66	89	99	55	100	65	49	30	29	
60	52	25	100	22	21	39	2	16	25	24	39	11	46	21	14	60	92	65	1	82	21	56	70	66	94	49	5	64	51	
21	20	46	6	20	57	22	70	1	41	60	70	95	7	59	23	86	27	50	72	75	17	39	1	56	82	9	83	45	34	
