500
20
2
29	99	26	94	16	63	77	22	72	81	38	17	61	50	16	91	89	75	30	80	
36	18	94	48	70	90	84	76	22	18	75	4	86	74	26	86	48	52	86	6	
99	97	95	11	21	21	43	39	72	66	89	5	78	37	32	89	18	71	75	69	
2	28	22	47	25	36	26	90	87	44	90	31	99	77	93	78	93	97	4	6	
99	91	66	39	57	55	63	92	73	77	58	20	54	30	26	12	74	29	58	95	
92	61	33	1	86	45	48	46	9	61	33	41	68	97	82	74	39	69	50	50	
88	83	32	35	56	25	1	32	90	50	47	78	45	18	29	64	87	85	58	11	
9	12	8	31	28	31	70	28	90	36	66	75	82	69	58	70	75	86	93	48	
45	52	44	66	23	57	7	92	52	91	45	70	22	90	52	87	67	28	46	30	
12	55	69	61	22	58	72	87	45	41	94	53	60	83	95	62	39	32	73	40	
95	47	69	81	52	14	54	66	82	67	32	78	69	95	38	91	46	9	28	7	
26	71	8	48	77	28	16	95	16	81	12	48	82	79	77	72	9	81	72	65	
78	23	57	78	47	93	93	45	70	66	77	92	25	1	64	72	11	85	65	35	
36	79	21	39	94	97	43	30	80	33	51	41	91	14	96	41	86	80	39	63	
63	86	24	31	93	33	70	51	31	26	78	85	27	74	86	46	62	92	56	31	
68	73	89	60	63	87	62	14	57	59	94	98	23	93	21	88	35	45	3	59	
49	59	65	97	40	24	40	91	52	34	25	23	52	23	90	74	61	89	18	31	
52	59	66	45	26	19	10	74	83	11	67	38	96	61	30	88	1	9	31	69	
24	40	47	84	10	10	74	45	71	97	31	29	79	13	36	3	38	81	29	44	
47	13	32	55	44	63	78	45	19	56	54	9	3	26	7	75	39	57	10	90	
49	83	52	58	48	45	47	21	20	49	47	33	91	63	78	16	53	86	80	61	
85	94	76	98	53	33	6	60	53	82	67	74	14	80	91	69	70	80	53	68	
85	69	1	95	98	58	26	57	78	91	86	91	94	84	68	58	72	45	28	70	
31	42	92	89	45	11	69	20	86	76	22	16	9	35	68	13	15	66	89	39	
86	39	42	42	59	8	99	63	21	66	69	62	87	81	74	66	30	16	50	59	
76	88	21	1	39	16	94	13	86	29	32	82	7	23	34	16	77	12	8	51	
58	62	59	69	75	23	70	44	65	74	8	60	33	11	24	2	11	46	49	41	
48	16	80	67	81	44	61	61	9	15	65	27	21	28	78	44	3	30	41	11	
84	86	12	5	6	43	95	51	37	95	70	24	11	63	63	57	93	78	1	38	
71	85	15	79	55	18	38	29	75	92	77	37	88	45	47	1	98	8	34	7	
69	33	4	51	95	43	92	76	40	41	36	18	89	43	48	59	51	8	53	23	
3	11	99	97	37	7	10	19	17	69	66	60	47	39	79	58	2	36	48	12	
57	68	9	25	54	89	79	68	55	82	47	90	14	35	18	28	72	1	3	55	
94	45	49	9	10	59	76	3	28	69	45	60	40	65	40	67	39	29	75	7	
81	22	52	30	85	52	3	85	61	48	68	18	50	9	19	45	10	19	39	41	
27	63	90	99	95	58	18	31	51	15	48	20	11	7	92	29	6	31	22	21	
96	15	68	97	97	90	51	85	2	54	17	83	29	21	81	96	74	78	81	58	
77	74	79	43	27	41	8	60	39	81	51	4	86	38	21	32	69	11	19	49	
35	80	30	19	62	60	97	80	58	33	54	60	26	32	11	11	99	9	19	98	
41	84	42	14	79	92	17	52	39	1	76	69	40	21	85	95	23	72	23	41	
27	8	65	84	83	70	62	49	50	92	59	78	36	62	77	57	66	96	20	34	
79	52	38	33	8	2	48	46	7	63	60	80	93	40	64	76	16	33	65	91	
96	74	53	26	64	48	61	75	1	13	22	50	6	28	90	55	99	20	80	61	
61	53	84	55	64	21	76	91	92	22	19	36	2	8	30	68	4	20	39	28	
56	13	28	43	72	33	64	43	65	53	81	46	66	36	29	63	3	40	35	90	
17	40	19	71	78	73	29	11	26	85	81	39	99	38	53	87	79	69	8	7	
42	13	42	10	38	24	14	47	30	65	13	85	34	19	11	82	79	12	5	58	
58	5	51	30	24	56	43	1	20	60	67	6	41	22	7	35	47	67	32	28	
45	48	48	73	43	34	62	18	36	43	37	60	11	65	96	43	93	1	61	56	
28	2	61	30	48	86	37	78	14	3	34	9	80	14	77	55	21	87	85	1	
79	14	10	16	44	27	37	76	76	97	22	21	31	79	39	72	15	6	99	2	
99	44	81	44	93	30	45	97	96	17	13	18	41	68	28	54	75	37	62	38	
99	85	68	20	77	1	11	39	17	63	76	38	24	59	75	76	5	63	26	52	
14	34	34	97	7	70	55	95	37	40	14	49	65	65	58	55	96	19	1	17	
29	30	22	37	88	53	12	16	33	16	86	92	37	85	82	21	98	22	29	69	
59	77	47	4	24	78	36	6	17	18	82	16	4	34	66	9	21	69	13	34	
13	31	46	5	94	36	39	48	45	52	41	42	46	28	19	91	52	94	3	55	
12	91	89	43	13	58	79	23	69	23	75	64	75	64	89	28	45	92	69	85	
82	65	92	67	3	56	11	40	95	9	43	51	15	40	86	84	93	94	61	67	
94	90	62	66	19	73	80	4	18	61	54	1	53	58	14	39	10	90	47	64	
19	60	88	61	46	76	27	90	19	7	51	69	59	69	78	52	79	9	13	48	
25	30	27	81	17	25	90	21	13	72	42	17	61	86	14	87	31	81	81	50	
59	80	26	12	67	80	21	17	6	6	4	24	30	5	51	17	29	24	10	5	
58	11	47	37	53	80	15	54	10	12	26	73	8	16	28	27	11	11	46	48	
80	52	63	81	51	7	5	93	36	65	79	32	7	91	23	77	83	1	70	1	
40	62	63	20	62	88	7	35	68	70	47	54	88	29	76	53	48	70	49	40	
45	25	93	66	50	96	56	48	33	38	65	18	39	10	10	48	44	64	70	43	
91	87	76	9	73	25	4	96	90	12	62	14	48	73	12	90	50	70	93	59	
4	14	66	65	31	78	10	58	86	51	95	67	68	53	67	32	13	53	13	52	
58	75	10	79	73	6	7	80	33	1	63	87	9	38	30	82	91	60	51	62	
94	38	10	35	26	45	89	67	64	7	68	97	94	14	4	15	66	41	94	85	
82	61	58	78	52	76	43	68	55	27	86	73	96	80	82	70	85	84	14	97	
74	30	79	14	8	42	34	74	12	63	5	64	87	43	23	44	70	41	43	40	
28	8	34	47	60	26	79	93	14	67	91	95	89	60	84	1	94	95	88	72	
41	99	13	12	50	28	65	50	9	64	36	80	29	29	1	47	46	6	68	16	
42	79	8	1	60	15	87	49	12	64	89	4	39	15	47	24	56	81	37	78	
86	98	56	25	82	24	7	62	48	51	46	14	54	12	68	13	52	62	32	54	
71	81	80	77	10	48	49	52	15	73	15	52	29	40	78	15	67	53	37	35	
9	55	73	18	23	71	55	48	76	64	50	33	65	38	35	80	99	2	92	20	
87	19	27	34	4	83	62	76	3	28	43	59	13	3	84	18	21	58	6	94	
97	70	50	91	14	32	6	13	10	58	38	60	5	53	57	62	68	23	86	91	
81	66	16	10	94	36	65	21	86	47	15	15	9	6	17	24	5	1	91	89	
54	16	30	16	71	62	69	36	60	50	75	88	22	15	60	30	64	62	37	14	
12	62	66	70	58	89	58	76	1	2	31	15	71	21	19	28	80	46	29	76	
58	25	83	50	93	56	15	51	12	75	93	49	78	73	42	95	31	60	47	95	
89	32	36	69	86	72	97	39	29	13	91	19	74	16	34	56	80	34	29	59	
7	98	14	83	73	96	97	33	17	46	14	51	87	24	7	40	29	46	46	86	
