500
20
6
37	41	89	99	55	46	33	38	99	87	26	86	67	26	96	44	76	99	60	44	
1	5	63	58	96	24	30	36	60	95	9	34	10	78	5	20	84	59	48	99	
35	39	22	44	36	56	37	80	29	90	72	74	34	93	74	56	31	43	41	25	
78	8	88	43	74	81	41	71	5	9	35	45	61	93	5	59	98	66	78	20	
18	28	46	43	71	58	94	99	39	13	45	62	15	46	25	60	34	90	38	46	
86	50	25	70	75	57	44	66	59	54	33	35	45	19	55	38	67	24	20	27	
55	8	95	73	87	40	18	80	5	88	49	10	91	19	64	84	13	81	30	45	
7	62	65	22	27	54	7	88	74	72	77	31	85	30	39	55	32	68	79	93	
22	96	56	1	61	24	9	26	1	78	13	85	82	48	63	52	85	16	57	5	
11	73	3	26	15	99	37	61	85	88	18	14	55	97	89	91	85	42	15	76	
88	4	35	25	93	35	17	62	26	34	19	96	51	67	28	2	68	98	33	14	
84	8	55	42	22	45	15	40	23	69	21	76	63	69	45	45	6	15	50	33	
75	20	71	50	86	77	22	5	49	69	22	60	59	96	25	49	14	5	57	24	
61	55	82	22	44	49	93	19	54	54	39	18	60	75	24	37	74	99	36	57	
67	97	56	64	35	51	64	26	62	43	98	90	29	20	46	73	40	70	84	8	
50	60	43	45	47	21	1	96	93	39	26	88	5	37	32	52	33	20	15	79	
53	50	73	66	58	86	88	41	89	12	71	34	92	8	83	22	4	18	55	97	
84	79	45	33	58	61	51	85	92	26	72	58	68	76	98	75	41	57	81	64	
78	31	68	75	50	44	5	13	21	49	57	96	91	5	86	93	63	40	59	27	
87	53	96	9	72	5	88	84	13	25	70	97	21	24	92	65	38	89	55	65	
40	16	69	30	1	52	37	21	37	51	41	99	64	26	40	45	40	26	58	67	
79	80	31	25	3	12	57	53	89	19	2	87	28	31	57	52	28	72	90	46	
51	95	27	66	14	83	87	12	94	33	45	80	55	63	61	92	43	60	26	58	
61	80	89	67	7	27	81	31	26	1	44	9	21	78	38	71	50	45	45	97	
75	66	96	94	40	13	59	78	78	63	86	1	79	98	5	4	93	26	80	84	
25	21	78	95	75	1	20	64	54	96	77	4	77	63	71	60	91	42	35	12	
46	1	33	89	36	33	13	6	62	13	94	81	77	24	2	97	25	49	88	69	
38	39	6	87	45	11	31	45	45	57	34	8	3	4	55	52	33	65	3	54	
57	60	44	91	86	47	43	29	41	59	26	15	6	79	65	69	9	18	41	29	
