100
5
3
31	28	55	71	32	
37	1	91	85	28	
48	98	82	53	73	
7	12	92	10	30	
22	29	84	54	72	
18	18	54	61	56	
95	31	60	86	83	
98	93	21	11	21	
21	13	32	79	33	
79	84	11	15	40	
99	26	26	47	51	
81	27	60	54	73	
65	94	71	78	15	
55	60	94	54	87	
46	91	85	44	12	
56	23	25	69	69	
93	35	10	40	7	
88	52	16	95	2	
43	28	23	35	91	
52	87	21	78	70	
68	8	14	62	26	
11	95	65	93	16	
69	8	75	70	82	
27	47	24	8	16	
65	75	46	84	97	
85	99	54	43	99	
55	85	69	59	28	
49	50	28	44	56	
3	15	93	30	29	
53	75	76	77	67	
25	64	82	77	69	
29	41	71	34	68	
33	49	63	80	78	
35	16	85	37	87	
56	40	16	88	73	
89	64	22	9	87	
36	65	81	73	98	
50	64	43	98	28	
30	26	96	13	60	
9	87	8	19	54	
53	89	50	53	99	
29	55	78	88	52	
26	43	71	39	7	
55	11	46	23	68	
62	83	81	11	40	
93	75	95	17	27	
31	14	6	6	12	
13	52	36	3	49	
62	86	17	1	60	
76	14	46	74	61	
41	10	54	87	48	
82	45	10	77	49	
1	90	82	25	31	
1	46	91	26	58	
65	49	30	13	92	
65	55	93	3	16	
23	27	15	78	57	
33	70	17	45	42	
7	71	34	29	82	
14	69	19	7	46	
74	62	14	60	35	
81	90	45	62	94	
60	30	4	61	33	
35	91	64	95	85	
73	76	14	39	71	
83	55	3	53	70	
24	68	65	78	87	
42	77	69	6	43	
61	77	48	25	23	
9	1	2	10	28	
67	48	51	71	79	
55	34	7	7	13	
58	48	13	28	89	
48	59	70	96	45	
38	5	76	42	75	
55	74	91	63	85	
30	77	87	98	86	
76	4	96	35	34	
47	93	14	93	20	
4	87	31	60	47	
3	74	78	89	11	
57	81	22	84	14	
32	29	50	80	30	
62	6	36	8	81	
61	18	86	59	29	
72	16	83	53	64	
67	84	32	58	73	
59	75	54	64	94	
57	80	98	88	29	
80	38	21	66	8	
97	34	94	72	84	
73	11	72	72	33	
75	13	66	81	18	
58	84	96	11	95	
74	17	2	75	70	
32	53	26	90	85	
87	19	4	90	15	
6	93	54	42	93	
47	71	25	96	62	
65	66	27	7	74	
