50
5
2
38	5	26	66	93	
23	13	40	41	95	
13	36	84	74	48	
1	54	84	62	71	
10	76	74	70	30	
76	40	39	30	22	
49	67	65	66	3	
2	31	15	11	22	
81	35	71	51	82	
43	48	92	43	35	
51	85	44	32	56	
71	41	27	23	14	
29	82	93	20	88	
44	95	2	1	41	
26	15	55	54	4	
27	24	44	55	52	
27	77	55	65	17	
56	6	23	22	95	
21	79	25	99	15	
76	36	1	97	85	
88	18	51	21	12	
9	21	12	63	11	
33	34	47	45	24	
6	42	98	70	71	
40	74	41	41	46	
64	46	18	6	59	
5	1	44	70	16	
5	88	72	33	33	
7	29	88	97	53	
5	95	60	32	22	
76	67	29	28	49	
63	41	99	54	44	
35	98	2	63	76	
94	31	17	16	88	
65	25	79	12	45	
25	70	6	2	52	
6	62	29	50	31	
87	45	89	48	66	
60	59	4	34	17	
33	68	70	75	68	
67	22	10	45	99	
81	81	79	2	78	
93	44	64	39	87	
98	80	92	4	45	
9	88	42	46	78	
94	25	79	11	51	
49	93	56	66	87	
27	61	94	59	4	
62	1	26	28	45	
90	97	93	74	9	
