100
5
4
7	62	29	10	30	
41	67	39	54	10	
6	30	31	89	54	
14	5	3	9	3	
62	26	50	52	63	
1	57	37	47	63	
40	28	85	5	90	
16	5	70	39	60	
76	41	22	31	88	
75	81	35	93	36	
80	44	59	56	92	
73	93	61	44	1	
73	45	65	60	90	
38	20	88	79	23	
66	50	28	91	49	
64	55	35	17	96	
5	87	69	23	95	
47	90	22	76	46	
26	36	89	46	23	
54	15	21	30	91	
48	14	25	43	50	
54	24	66	54	82	
76	42	88	44	13	
1	53	90	84	77	
57	92	55	56	51	
89	39	65	9	4	
39	55	58	25	32	
20	77	55	56	90	
16	40	2	15	4	
40	66	92	27	73	
5	42	72	98	21	
94	19	22	81	10	
53	54	6	99	58	
12	79	26	77	54	
64	64	65	72	76	
83	66	36	5	12	
22	71	14	21	89	
78	89	97	8	23	
20	72	75	11	7	
93	13	13	73	89	
89	67	81	34	97	
41	72	27	17	70	
77	46	85	80	67	
81	69	16	1	81	
57	82	12	42	91	
95	94	29	3	51	
12	26	21	59	47	
83	50	63	32	73	
31	11	23	49	76	
19	58	74	12	74	
66	11	25	26	13	
73	89	92	61	11	
79	23	73	15	5	
21	29	5	20	28	
91	53	73	24	56	
48	42	1	77	37	
17	37	36	40	3	
76	96	7	75	15	
59	58	11	83	95	
79	41	95	50	94	
12	6	24	82	25	
88	49	59	91	56	
91	34	71	78	79	
60	86	71	88	5	
8	77	69	16	33	
95	92	67	60	45	
59	98	28	23	42	
41	65	55	18	74	
56	1	66	29	9	
20	18	48	45	31	
70	70	46	26	42	
16	27	39	66	45	
4	46	6	73	72	
13	95	20	90	87	
40	70	72	91	37	
64	12	70	68	19	
88	41	61	15	10	
92	4	83	26	25	
95	44	79	11	38	
14	32	82	22	59	
16	70	62	62	58	
2	27	91	96	96	
21	22	8	52	36	
97	57	88	72	86	
59	31	25	17	93	
87	20	9	48	38	
70	86	34	49	47	
11	30	20	99	73	
98	27	93	80	18	
75	47	7	30	10	
28	90	13	6	71	
51	47	11	33	30	
27	41	57	89	99	
58	47	27	12	82	
19	29	7	80	11	
64	12	44	94	45	
5	14	99	52	79	
82	1	51	41	67	
12	42	88	49	35	
55	67	17	93	23	
