100
5
4
14	21	3	9	6	
28	16	24	18	52	
71	40	75	42	73	
57	45	31	29	71	
82	1	52	30	48	
68	97	53	60	53	
58	17	73	56	68	
61	65	3	30	72	
84	51	60	73	91	
7	35	26	44	74	
31	22	43	42	35	
12	27	69	10	34	
75	78	65	48	41	
91	23	58	96	86	
47	46	40	95	86	
53	6	46	65	19	
35	85	54	3	49	
89	29	40	31	11	
64	63	72	39	60	
67	7	71	92	25	
1	5	91	71	73	
70	9	74	24	25	
52	99	44	75	44	
31	31	25	11	45	
74	83	18	63	51	
37	74	83	40	68	
83	31	99	40	25	
21	76	9	74	12	
28	66	52	37	53	
46	73	75	8	73	
79	79	88	88	24	
95	48	58	90	39	
27	69	21	30	47	
71	81	72	62	45	
24	89	95	60	35	
99	75	73	3	69	
7	74	72	40	32	
68	8	64	79	94	
35	62	82	38	4	
83	36	91	97	6	
36	24	13	13	99	
89	86	98	23	93	
79	94	38	99	30	
64	67	44	43	24	
51	85	94	99	72	
97	39	47	92	9	
3	43	49	74	72	
9	92	32	97	78	
94	87	81	42	37	
45	23	54	21	18	
17	1	21	73	79	
56	19	52	90	20	
58	49	99	16	40	
49	32	83	45	89	
32	75	3	97	81	
49	74	30	7	86	
26	19	57	47	28	
53	25	54	33	21	
67	5	74	77	94	
31	75	29	91	53	
72	71	45	10	53	
71	80	97	22	46	
93	72	3	22	31	
23	60	55	3	84	
42	64	81	82	79	
79	36	47	4	91	
19	23	71	57	87	
43	7	37	21	45	
26	52	98	97	23	
71	8	48	58	59	
17	87	96	27	75	
37	5	11	25	52	
93	44	48	38	45	
11	37	5	49	21	
21	66	65	13	59	
79	74	2	68	21	
51	6	40	43	9	
26	44	29	60	61	
85	30	23	25	6	
41	78	96	63	58	
76	99	11	48	71	
28	34	55	13	69	
76	77	33	36	2	
40	51	44	71	50	
83	57	67	27	55	
18	68	22	14	92	
74	27	33	11	29	
8	36	96	87	2	
75	36	90	27	94	
66	70	69	6	57	
50	66	11	63	36	
16	79	23	61	74	
14	74	37	55	87	
12	63	30	62	32	
98	47	6	34	76	
71	40	66	17	86	
47	28	94	11	22	
22	44	19	28	29	
71	30	18	46	90	
44	48	57	63	44	
