50
5
2
24	51	8	59	67	
1	57	54	85	99	
57	82	15	73	57	
86	47	47	87	47	
35	82	73	87	93	
9	14	33	89	35	
55	79	73	48	32	
8	57	35	57	77	
93	88	45	59	28	
11	79	75	73	75	
39	22	83	66	95	
10	72	12	95	15	
84	58	59	61	18	
80	78	95	13	97	
59	18	96	79	37	
37	48	75	88	53	
80	72	62	19	97	
69	38	44	18	73	
13	71	43	21	60	
19	82	30	33	39	
25	61	47	11	48	
92	73	36	8	9	
45	50	65	8	17	
14	56	85	83	83	
73	95	1	13	10	
85	16	71	89	2	
75	6	13	63	66	
96	7	54	64	50	
33	86	2	53	36	
17	21	82	28	45	
76	27	16	17	86	
96	44	15	2	8	
4	64	14	77	47	
16	32	49	61	52	
9	46	68	73	98	
66	37	28	69	22	
46	39	87	23	55	
64	96	85	56	62	
3	44	90	78	23	
93	70	17	65	82	
74	41	54	85	32	
29	56	59	99	20	
68	44	25	52	38	
38	27	23	78	23	
86	41	60	8	40	
90	66	60	58	55	
50	87	68	51	79	
11	42	70	43	66	
64	7	80	52	97	
4	54	4	41	29	
