50
5
5
75	26	48	26	77	
87	37	4	67	94	
13	25	92	4	9	
11	95	92	14	57	
41	49	72	93	29	
43	12	45	54	79	
93	59	5	21	55	
69	17	98	20	73	
80	46	93	6	65	
13	20	17	18	86	
24	52	79	75	25	
72	44	11	25	39	
38	92	16	16	76	
81	75	89	77	24	
83	95	81	28	38	
88	33	92	24	5	
26	10	45	15	91	
6	45	61	77	29	
89	2	39	36	22	
67	62	28	16	27	
70	62	94	32	39	
30	82	87	46	31	
89	29	23	21	46	
30	29	1	81	18	
68	94	55	28	93	
21	20	91	70	58	
78	42	67	89	85	
46	80	91	54	58	
99	94	4	96	97	
10	35	60	62	10	
17	8	38	46	79	
23	41	25	60	93	
83	65	90	19	2	
47	4	93	97	87	
86	71	13	13	17	
18	30	65	7	18	
67	14	25	44	10	
46	32	34	7	50	
4	50	47	73	8	
14	30	98	15	26	
4	27	91	66	14	
20	98	11	70	21	
88	39	46	97	15	
50	84	50	33	10	
84	65	77	97	85	
58	12	5	64	46	
93	58	14	73	42	
76	45	47	28	18	
50	49	80	4	36	
30	15	45	87	2	
