100
5
5
26	51	23	59	22	
23	52	10	60	34	
92	40	85	61	10	
67	67	83	68	54	
41	87	27	72	6	
58	4	42	12	8	
3	78	87	46	29	
3	50	84	27	6	
37	87	1	45	60	
69	81	45	60	97	
91	29	65	31	97	
20	25	2	99	82	
40	64	86	34	59	
14	79	26	25	39	
31	73	14	43	4	
36	91	43	96	16	
51	5	58	58	46	
87	32	40	40	84	
47	78	43	63	27	
74	14	82	62	60	
49	12	25	17	86	
21	74	21	74	9	
47	21	66	99	91	
39	79	93	16	75	
80	30	32	13	26	
2	3	63	64	37	
7	73	65	47	17	
98	90	77	47	21	
23	4	40	36	41	
17	1	78	39	31	
26	60	76	57	47	
19	37	65	82	49	
94	86	74	22	20	
33	96	59	17	47	
18	85	48	17	32	
94	54	7	9	4	
68	75	89	11	77	
68	77	82	96	44	
18	88	89	14	90	
16	73	44	2	1	
94	1	70	25	3	
24	1	7	8	34	
67	7	92	68	35	
14	27	87	89	69	
39	86	44	10	46	
29	65	34	18	85	
73	11	25	64	85	
64	36	49	79	51	
9	38	68	71	62	
82	99	21	16	98	
36	17	86	95	72	
44	23	61	24	62	
33	44	4	30	18	
65	32	32	59	97	
10	84	9	93	36	
1	12	64	8	31	
26	60	47	97	94	
53	74	28	98	68	
65	16	55	45	79	
22	90	47	82	85	
64	68	54	81	14	
74	44	8	75	91	
76	99	89	31	73	
13	95	8	59	26	
68	65	36	25	53	
93	63	88	23	1	
15	78	14	71	43	
74	61	2	64	85	
32	67	17	88	77	
74	10	51	21	79	
50	91	25	78	78	
25	81	39	67	26	
30	38	73	8	75	
9	35	45	37	52	
41	65	70	24	25	
35	14	50	96	21	
19	80	87	26	95	
89	42	95	62	23	
42	58	7	88	80	
2	52	21	68	77	
59	95	57	63	84	
27	30	46	41	4	
7	45	5	82	76	
53	6	98	86	30	
43	31	62	9	91	
40	11	39	40	41	
53	5	30	12	51	
67	47	35	93	68	
98	35	87	13	67	
33	56	7	37	8	
16	4	49	70	66	
5	85	60	95	53	
53	40	72	76	60	
39	99	86	30	76	
60	61	4	1	13	
52	9	54	60	90	
28	9	24	89	5	
20	13	31	48	1	
84	15	86	39	47	
93	67	9	8	78	
