200
60
26	1	2	70	14	48	34	20	1	19	84	4	76	73	30	54	43	49	5	12	6	22	61	10	46	48	16	82	36	74	67	92	43	95	39	92	13	6	63	66	37	7	3	15	53	27	93	78	24	76	43	12	92	66	27	63	25	39	55	6	
55	87	17	35	32	81	8	34	15	22	15	53	53	71	6	81	76	54	41	76	61	22	19	1	53	17	11	88	59	86	55	8	54	33	14	21	41	91	3	58	79	84	60	37	65	88	17	11	20	8	68	16	33	46	70	66	59	24	18	4	
69	72	59	92	93	6	63	52	21	64	59	26	43	63	88	44	44	93	49	54	80	71	34	85	13	20	78	90	62	27	70	92	25	36	98	11	61	31	31	53	24	47	51	90	19	11	2	71	10	79	5	12	86	63	64	92	78	17	60	51	
86	44	1	14	48	72	96	58	72	68	48	65	2	95	89	5	96	62	15	84	36	96	75	24	90	34	46	66	12	21	72	21	37	76	57	94	12	38	62	74	66	8	11	52	12	70	28	14	43	37	57	22	47	54	40	80	69	65	32	54	
90	26	11	68	92	10	2	31	41	45	96	45	11	74	77	98	10	45	55	57	99	37	75	90	17	18	68	15	31	72	38	26	98	30	13	58	8	12	10	92	13	62	86	3	99	27	71	9	53	95	2	72	86	45	25	69	74	13	19	6	
7	6	45	71	21	40	50	48	18	34	72	17	54	20	13	24	54	52	80	7	2	10	37	91	98	29	79	7	98	20	39	77	55	46	96	98	41	72	38	92	30	8	93	12	46	2	39	30	21	75	55	37	19	81	68	41	10	38	25	20	
20	79	65	99	61	7	2	38	47	49	28	43	31	50	91	56	19	53	24	87	73	51	12	65	64	12	43	43	68	5	61	99	19	88	22	87	38	36	34	41	28	2	12	42	81	60	97	99	56	75	11	11	13	69	31	75	5	12	47	15	
1	44	3	3	30	3	25	1	24	13	28	77	72	68	20	31	23	20	60	62	91	26	34	56	64	49	54	75	6	97	5	70	8	56	78	61	39	36	77	45	82	49	85	37	74	95	22	45	68	93	38	32	12	25	17	27	81	45	90	89	
35	94	81	17	68	19	30	72	82	58	72	71	7	92	71	33	26	37	27	16	12	29	6	69	54	44	71	72	45	45	11	64	61	37	79	59	38	98	15	9	48	99	90	75	15	19	15	95	23	56	82	69	20	55	53	5	7	19	99	86	
61	67	52	67	55	65	42	94	49	41	3	10	76	46	4	98	50	41	7	76	60	22	74	27	38	86	81	39	11	39	91	7	62	65	14	85	88	29	49	19	10	76	78	86	58	41	71	28	84	3	7	48	37	12	30	5	89	19	8	43	
58	52	25	19	9	25	59	25	36	82	22	20	4	16	42	19	36	89	43	96	17	79	33	3	52	11	14	17	71	30	63	58	93	64	71	53	85	62	17	14	73	92	21	83	94	54	4	60	6	48	55	79	71	81	73	53	8	14	29	68	
58	80	91	96	12	41	85	82	7	30	79	99	76	29	42	89	19	70	92	31	12	38	36	2	97	51	74	33	6	22	20	63	2	17	54	38	59	3	15	29	11	12	2	52	24	74	25	14	91	24	49	23	53	33	2	30	73	64	51	94	
51	42	67	99	30	65	21	37	35	30	95	58	63	23	5	58	96	15	46	27	5	59	27	99	78	66	57	77	5	27	80	13	49	92	93	70	47	36	80	15	88	59	52	80	58	14	73	27	75	47	20	94	24	3	96	92	88	31	95	4	
20	82	3	80	8	97	58	65	34	20	34	64	21	86	97	51	12	66	54	87	43	73	3	77	96	63	40	6	36	75	2	12	77	2	24	13	35	88	60	67	49	94	95	49	86	64	35	74	71	95	61	89	85	6	87	34	41	33	56	11	
24	6	48	51	60	92	14	43	42	8	39	56	26	18	95	3	89	5	57	95	10	48	70	4	89	63	8	15	55	85	54	53	9	87	94	18	79	94	6	28	42	2	71	7	75	31	76	28	86	74	45	7	23	7	22	19	41	73	35	67	
15	79	60	46	97	43	92	49	72	78	96	41	46	26	74	88	84	57	96	99	84	2	67	46	38	83	21	45	31	69	79	35	68	55	14	73	48	54	82	32	2	50	48	79	71	45	3	66	17	4	26	62	43	70	83	95	7	25	35	14	
49	94	93	55	43	36	68	89	70	56	90	96	57	47	86	57	35	30	51	3	14	60	50	30	73	22	42	84	7	10	98	76	89	99	63	61	44	27	91	21	28	48	37	19	55	39	2	13	53	60	53	51	92	98	69	87	38	57	80	85	
43	51	7	4	45	42	20	81	51	18	63	60	31	81	27	19	41	30	47	1	48	22	82	64	45	75	97	91	50	33	24	18	47	91	21	87	12	88	29	40	21	79	81	74	47	69	56	64	81	55	40	98	40	11	51	88	43	27	60	66	
77	66	89	45	77	10	66	39	87	12	96	55	86	67	54	99	91	81	11	66	75	84	63	3	52	30	8	65	32	75	2	8	34	29	79	76	18	17	32	91	70	93	68	43	58	18	6	41	32	43	64	82	43	20	62	32	10	88	45	32	
36	24	76	83	91	52	88	68	79	54	70	97	61	24	30	13	22	51	74	75	89	42	78	15	36	94	47	23	37	6	89	21	54	58	54	29	68	27	99	19	1	98	98	29	61	1	4	68	42	70	11	49	33	19	7	11	30	76	92	35	
64	8	12	60	63	48	20	51	38	97	83	74	45	58	98	80	75	27	53	12	56	60	81	80	86	75	88	64	26	65	36	44	19	28	17	72	16	47	69	28	22	70	1	26	4	75	15	63	8	17	78	38	82	90	66	55	24	70	56	13	
55	95	79	51	33	9	51	76	42	87	16	6	96	7	1	8	94	25	56	14	64	91	22	39	13	13	60	31	70	20	28	40	71	31	90	74	38	98	1	85	47	89	86	4	88	28	24	3	60	13	96	85	54	78	62	99	17	59	70	37	
4	97	12	74	57	71	98	52	68	56	89	9	14	51	20	8	74	12	95	37	72	79	73	51	87	13	19	3	40	49	18	71	54	36	5	91	23	47	97	46	60	46	81	51	3	58	70	78	85	93	35	82	28	96	88	8	74	41	49	24	
6	80	41	2	99	25	94	11	2	24	47	35	49	41	77	11	47	75	6	44	3	67	47	56	49	72	7	69	28	14	50	37	11	36	89	67	74	12	55	95	57	97	69	18	74	23	21	84	61	52	11	4	58	84	27	21	87	43	57	71	
63	91	58	10	34	82	27	77	60	3	53	57	76	98	51	18	77	78	91	62	33	20	78	26	37	54	58	84	20	80	35	68	96	41	49	4	25	66	32	13	93	59	40	51	75	89	42	73	98	6	8	28	28	93	22	51	74	44	14	99	
49	88	96	39	45	37	35	78	13	19	97	21	60	4	59	78	95	65	58	47	81	8	30	64	88	70	64	88	58	78	57	65	6	5	64	77	27	64	71	85	4	55	30	24	99	15	42	85	5	54	77	20	71	97	56	47	33	31	45	20	
