400
20
90	4	41	26	10	75	94	59	72	94	75	92	20	48	3	87	86	33	48	2	
27	78	6	74	33	25	86	36	18	48	72	31	66	94	99	70	72	71	42	14	
17	15	30	70	48	3	8	67	80	26	23	16	14	6	12	88	49	25	98	63	
41	20	48	29	15	44	28	32	53	99	65	22	13	5	17	25	30	35	77	46	
34	59	97	84	69	59	87	17	89	7	26	72	99	31	8	12	27	96	84	86	
61	98	94	26	10	8	87	4	28	52	80	55	47	13	4	61	96	52	26	19	
87	25	70	62	28	33	58	5	59	17	27	16	47	2	37	51	73	37	47	8	
95	6	14	60	81	87	76	6	41	89	97	36	90	2	86	87	48	27	33	62	
31	90	18	10	98	39	78	8	83	75	48	99	73	91	98	59	64	1	53	89	
84	73	51	93	59	31	78	65	70	56	92	75	25	21	18	66	44	35	79	84	
33	77	98	97	93	53	83	81	84	94	70	86	50	3	11	99	69	76	4	67	
96	12	24	64	88	33	90	91	48	10	75	56	29	66	55	77	76	76	43	92	
97	29	68	84	97	67	76	43	10	73	72	24	16	28	41	85	34	74	2	99	
18	78	82	80	92	37	28	73	30	95	80	86	23	83	88	73	28	58	25	97	
84	25	42	24	6	84	83	26	37	9	19	11	96	52	89	96	60	54	76	78	
52	88	23	93	42	60	71	55	80	56	10	21	11	7	27	13	36	10	18	6	
37	24	9	56	69	36	63	26	81	52	15	43	31	78	26	74	2	80	63	38	
32	41	62	49	20	63	87	94	61	72	37	78	38	25	42	70	58	31	49	75	
18	37	7	73	43	34	70	26	14	85	10	36	2	86	89	6	57	11	42	31	
29	90	62	30	8	40	89	99	25	35	66	31	49	84	67	35	53	70	64	73	
52	37	56	75	44	62	73	94	83	35	54	40	72	25	37	79	77	15	26	96	
71	38	10	64	66	40	63	53	15	45	42	78	56	18	53	86	56	31	74	3	
71	91	43	2	17	82	37	78	45	18	24	22	36	29	55	30	75	20	15	8	
72	64	66	33	29	30	50	9	71	54	30	1	9	8	77	49	75	17	59	11	
68	36	61	43	98	88	52	64	95	11	91	37	59	78	23	64	38	97	99	88	
64	86	51	41	97	78	79	76	48	24	31	95	73	78	15	37	76	96	25	85	
60	69	15	39	95	81	26	30	14	62	55	82	46	78	30	59	54	72	21	33	
28	48	6	81	46	72	63	87	28	25	78	95	19	24	59	68	92	14	18	23	
51	88	71	53	68	75	31	73	9	27	26	29	94	77	60	52	41	67	88	85	
48	41	91	80	33	70	48	37	49	63	65	65	10	60	5	69	24	19	97	86	
4	48	71	29	18	45	2	23	73	32	73	32	73	11	20	8	77	77	59	16	
55	60	62	17	14	80	14	12	40	45	49	81	98	16	83	58	54	31	62	42	
23	55	1	33	76	91	96	28	44	82	20	32	88	81	29	65	49	75	58	66	
