400
60
78	79	31	81	55	85	34	94	36	5	1	81	58	43	49	54	61	63	10	92	44	18	85	26	29	1	62	2	89	50	11	68	39	6	13	17	74	95	96	27	24	14	68	47	57	15	74	79	43	32	34	58	61	93	29	54	8	3	23	12	
62	94	68	38	89	96	19	80	90	44	38	59	50	38	98	54	26	42	92	53	73	56	7	17	16	11	27	12	98	74	86	15	81	70	61	9	65	30	75	95	49	50	84	13	67	20	39	36	68	26	48	79	3	79	85	51	55	90	28	19	
40	99	11	79	26	56	28	55	83	66	23	53	48	89	51	57	53	33	5	46	88	75	23	55	60	30	44	14	78	13	66	43	98	95	15	94	76	39	44	49	34	49	17	16	36	94	45	4	11	87	71	59	91	8	37	74	49	17	69	26	
36	15	66	93	66	10	82	69	13	16	25	56	85	5	27	16	15	58	59	13	71	24	80	67	85	46	51	26	52	33	62	80	27	91	44	27	61	26	63	31	19	90	26	39	81	41	35	57	36	28	77	87	91	14	38	86	79	24	65	93	
25	54	38	42	8	97	99	45	31	58	68	31	80	72	41	52	43	52	39	13	4	13	72	76	56	66	13	50	82	81	18	56	3	39	26	43	80	42	26	95	45	55	74	38	82	82	3	48	68	12	50	26	73	75	5	76	74	18	39	14	
9	65	85	89	95	28	70	87	2	93	5	69	5	96	23	43	14	46	83	75	30	76	93	10	52	39	25	25	83	43	14	53	71	34	85	62	92	45	26	49	80	80	5	6	33	95	18	55	64	99	93	76	79	88	9	50	98	84	72	9	
47	45	98	62	84	48	72	40	55	97	66	72	75	85	86	85	83	1	27	6	23	83	84	87	44	69	49	1	23	50	77	57	56	61	20	58	65	80	41	84	25	75	76	72	96	51	96	37	32	87	84	46	84	50	43	44	27	27	81	86	
86	32	55	47	25	64	66	76	33	11	26	50	19	49	55	33	9	78	72	36	85	71	86	48	41	56	99	72	9	48	87	3	3	83	15	98	98	54	91	74	7	26	98	88	31	76	16	11	24	23	41	98	75	93	93	2	90	68	21	98	
46	6	64	15	36	17	50	79	47	70	15	27	9	19	72	47	30	93	87	31	8	2	18	90	58	35	31	20	29	60	13	40	72	53	19	58	4	1	47	1	64	79	17	34	61	95	97	66	64	22	11	89	79	87	7	21	20	3	87	34	
54	14	21	13	97	28	77	39	73	62	79	19	75	83	44	11	88	63	63	84	55	64	42	53	5	13	1	43	71	42	17	98	68	18	30	25	8	51	76	34	64	87	10	37	29	17	7	95	18	43	98	33	5	9	50	57	7	64	83	59	
49	29	35	84	73	69	62	82	67	25	68	89	47	19	90	3	2	48	79	47	76	59	72	41	87	24	20	9	55	91	26	14	19	70	23	86	71	74	82	86	15	35	19	23	46	57	62	9	94	76	98	43	93	46	91	30	56	62	48	86	
75	96	88	96	70	9	27	17	67	44	90	32	67	50	7	21	34	61	55	93	37	35	67	82	99	45	3	20	42	57	48	36	41	43	21	45	22	19	56	10	70	1	28	10	16	21	28	43	37	47	89	41	86	89	53	83	28	7	89	23	
50	28	46	76	78	52	62	39	17	8	83	20	85	72	74	7	31	82	89	15	32	88	73	80	23	38	84	86	12	88	78	49	63	74	80	95	66	1	40	7	26	15	46	21	25	95	48	4	59	51	15	36	48	18	3	84	56	13	56	50	
86	54	31	3	39	80	7	51	35	24	71	19	46	14	46	9	98	13	9	79	22	26	38	74	66	25	65	74	22	77	28	56	90	77	50	83	16	11	93	73	64	18	61	93	1	10	48	97	20	77	51	4	18	90	11	69	19	57	36	14	
81	30	22	2	61	39	77	85	5	17	22	59	88	31	7	91	40	41	82	22	3	49	12	47	24	10	96	30	88	21	79	14	23	98	24	11	39	28	93	99	93	28	88	80	90	75	90	23	41	78	42	39	63	94	66	69	91	32	75	37	
11	78	49	30	62	47	84	21	65	40	19	12	49	59	5	74	7	17	85	39	8	27	86	25	21	90	29	32	49	88	38	38	71	50	88	62	41	70	19	95	84	80	11	3	13	10	93	53	26	80	54	40	68	23	35	74	91	19	53	85	
2	92	91	54	11	17	29	58	27	96	7	16	42	60	67	48	4	58	95	95	85	48	49	68	80	36	74	6	98	70	30	81	32	41	57	76	17	13	89	8	14	87	89	83	81	99	26	20	17	67	61	53	76	62	8	14	27	68	56	55	
62	45	91	61	97	14	68	65	32	34	83	48	25	36	75	20	54	26	62	84	23	83	58	47	41	20	62	11	17	56	91	80	8	48	9	67	35	72	75	51	48	33	7	61	7	70	34	67	8	75	90	5	70	36	68	67	73	77	30	38	
86	67	60	57	60	95	90	32	53	62	39	36	11	19	48	75	34	48	2	89	93	90	65	38	85	36	84	75	19	49	18	22	99	2	4	86	47	8	84	86	42	11	38	92	16	60	84	62	7	63	76	69	65	23	79	36	68	76	17	5	
73	7	24	32	44	93	29	83	95	16	80	56	66	29	62	61	11	82	83	40	54	41	22	11	76	32	65	48	96	36	87	57	86	80	32	84	36	11	5	89	36	57	3	62	66	11	18	55	94	68	98	72	30	37	65	36	82	83	93	18	
25	74	34	4	57	56	18	39	18	51	66	60	1	78	18	20	60	32	22	56	19	61	74	67	14	45	97	89	42	52	75	82	85	34	8	88	38	80	45	5	59	47	13	77	23	32	32	41	42	51	9	19	84	58	45	80	14	86	75	35	
13	21	59	77	84	40	73	25	31	56	67	30	54	63	5	40	36	78	86	32	82	12	26	64	47	18	32	9	63	18	17	59	56	79	34	31	7	1	10	94	91	43	25	13	26	98	69	67	77	88	66	95	30	37	33	88	11	54	46	98	
23	30	6	65	34	26	27	68	14	9	11	53	26	62	50	96	23	82	97	98	85	39	92	28	8	35	7	53	33	39	89	38	79	43	89	78	11	66	5	9	41	36	82	24	91	87	61	68	21	79	43	95	99	13	26	22	17	96	36	94	
23	5	50	64	46	13	80	45	50	14	72	69	4	40	48	2	98	55	69	59	20	85	26	39	59	5	66	65	34	94	25	15	40	38	8	57	63	27	53	30	19	90	75	58	91	61	42	51	7	56	71	50	50	29	28	29	8	14	54	43	
13	84	89	91	95	84	29	41	97	6	48	20	86	25	95	83	72	21	14	6	29	41	55	62	65	71	95	86	90	48	67	32	83	7	62	67	54	50	72	89	42	3	69	22	23	54	58	45	88	25	28	72	30	17	96	65	46	10	40	54	
51	24	23	6	54	80	89	59	29	94	81	17	16	4	84	62	98	23	24	40	61	61	60	27	25	50	60	73	3	68	36	94	39	65	76	35	7	12	29	53	88	38	92	86	66	27	25	88	87	84	92	59	87	1	4	14	80	64	3	46	
68	10	23	88	1	3	24	82	1	88	55	4	48	57	29	5	65	25	86	66	64	99	6	91	38	96	63	51	16	39	64	88	5	26	4	39	88	77	99	10	74	78	57	39	79	88	4	23	13	82	31	85	5	35	41	18	65	85	60	24	
2	15	80	49	98	44	44	69	53	35	77	70	40	36	35	54	4	24	19	41	35	16	80	53	85	69	18	17	94	86	27	89	59	87	71	25	64	22	77	22	49	31	70	16	87	97	6	18	91	14	65	99	83	75	24	98	87	83	92	60	
30	3	12	75	62	13	48	55	43	50	97	61	31	28	29	91	82	80	98	66	68	68	25	88	38	45	14	68	90	71	61	19	48	18	76	78	36	3	9	27	3	55	64	71	55	97	45	39	67	85	58	7	11	51	64	42	5	40	65	34	
78	33	59	54	8	1	98	67	56	27	45	71	37	92	1	55	79	17	47	93	62	97	42	19	44	89	43	37	15	8	61	82	33	73	61	27	41	1	66	79	51	14	32	64	66	52	93	37	64	73	5	87	63	84	23	49	49	62	9	99	
27	32	43	26	42	9	79	89	56	51	84	24	2	50	38	29	37	58	95	63	71	60	26	47	42	94	86	17	55	12	97	97	28	25	22	91	90	63	68	93	39	69	71	78	37	77	19	31	23	66	21	97	63	79	57	96	48	61	33	12	
45	35	35	48	28	34	68	31	69	66	17	82	52	53	60	93	42	99	19	83	25	63	51	26	4	41	85	51	8	98	77	91	51	86	35	9	67	39	20	15	66	56	58	97	35	85	95	87	50	74	73	45	69	70	28	54	59	63	35	26	
21	7	48	87	60	79	2	87	9	54	76	34	75	81	60	73	3	30	40	49	46	20	5	19	10	44	59	8	97	70	69	28	68	65	87	97	8	86	28	33	46	23	4	99	88	94	32	42	47	34	66	41	70	11	24	52	26	68	18	33	
87	94	93	60	5	38	51	93	82	35	94	43	95	24	30	43	2	57	22	29	36	28	63	91	9	78	35	40	24	64	38	97	99	79	48	23	61	72	11	14	24	12	74	59	4	68	49	16	10	41	16	56	16	26	34	2	4	16	26	21	
37	84	22	87	8	71	16	9	47	97	50	71	24	61	25	66	40	1	16	89	13	22	39	40	8	22	95	42	47	69	76	78	25	14	31	10	83	29	16	9	47	25	69	47	25	86	96	97	4	97	53	58	9	86	59	92	9	95	78	55	
83	47	56	44	73	70	95	92	3	15	9	7	22	51	79	90	22	47	26	31	19	67	45	34	98	27	77	22	95	9	26	51	6	11	21	91	95	6	6	84	43	2	91	83	12	52	9	25	60	60	42	88	35	54	42	48	87	46	38	31	
19	5	99	13	63	83	19	41	31	3	20	52	82	69	4	14	28	90	96	43	39	4	59	38	32	31	55	57	76	51	23	17	6	11	70	91	53	45	84	59	44	78	55	84	3	7	20	69	65	9	99	5	6	9	82	93	13	8	63	32	
74	60	53	72	62	38	26	11	26	33	44	57	28	81	98	91	82	9	58	15	88	33	86	45	62	67	8	14	9	24	7	68	86	96	89	88	67	77	66	63	82	41	10	90	2	94	97	1	7	79	71	13	44	72	39	65	61	30	18	1	
75	54	91	79	23	93	31	48	80	6	9	11	76	25	84	60	11	33	63	63	60	29	53	19	51	20	56	40	6	2	84	6	97	4	86	99	92	91	16	30	35	80	81	88	13	92	60	15	27	44	74	47	29	77	38	85	9	49	48	12	
51	49	68	23	86	12	26	85	10	37	22	9	42	44	27	98	47	15	19	45	50	9	69	43	2	50	96	60	90	18	40	94	5	93	22	92	77	52	7	11	87	87	64	55	88	19	3	17	87	17	30	89	4	40	54	62	66	83	41	85	
46	66	71	73	25	16	83	98	35	27	90	72	40	6	1	35	39	13	81	85	93	84	52	31	40	85	97	35	14	20	21	99	4	18	95	3	22	53	81	71	48	76	4	84	85	63	24	8	32	15	47	21	76	58	34	96	38	22	31	12	
38	9	25	35	66	79	80	7	58	4	34	88	35	69	35	84	41	39	68	29	86	98	99	8	97	39	12	60	2	62	51	64	33	9	81	21	14	39	7	80	46	20	47	70	37	10	39	28	27	20	8	51	95	17	52	2	71	83	13	41	
63	51	21	84	93	86	58	81	5	67	71	90	50	14	18	82	25	33	33	92	64	2	52	20	29	10	34	27	63	9	52	4	80	67	63	83	18	14	61	35	70	20	83	71	88	54	31	38	94	8	98	74	77	87	53	77	34	97	84	80	
91	87	35	56	37	19	67	93	4	74	35	95	22	34	66	30	27	69	59	92	69	37	83	92	89	85	1	60	32	83	61	29	24	50	53	54	45	50	87	68	52	56	66	75	46	30	57	42	86	43	65	49	98	55	95	83	28	16	23	2	
