500
60
58	33	76	80	62	31	57	67	88	83	82	22	80	73	16	96	57	82	98	39	34	83	53	29	20	97	15	57	34	31	50	37	99	18	35	10	12	46	2	2	4	34	84	68	41	80	14	87	21	27	47	27	61	73	31	79	3	63	34	39	
64	21	94	74	18	93	77	12	74	55	29	34	99	55	68	61	3	27	69	81	63	89	12	16	87	2	8	68	15	59	24	81	11	48	77	89	29	72	52	61	2	46	71	55	22	10	34	35	16	95	84	23	97	71	82	86	98	32	91	81	
73	12	2	98	34	44	55	94	91	91	39	93	64	10	67	95	11	37	64	33	97	20	19	46	80	98	79	83	1	30	1	45	91	21	64	21	63	96	40	94	11	18	50	9	52	37	62	26	2	52	22	18	39	87	88	74	17	25	57	13	
18	64	60	22	78	68	94	90	97	40	4	82	40	42	31	73	76	23	12	53	26	47	54	63	99	33	68	20	53	30	2	47	98	3	5	16	36	7	54	62	9	64	75	39	73	82	60	15	70	61	76	27	9	90	93	57	11	48	92	84	
83	21	34	22	9	17	73	69	64	68	90	8	35	9	40	36	52	84	49	26	83	48	27	33	71	27	50	4	71	73	51	57	48	29	5	38	34	79	17	63	58	63	33	12	88	64	44	33	64	18	40	65	88	81	41	97	33	78	23	18	
54	98	92	18	31	15	2	57	83	63	89	18	5	74	94	72	51	74	89	78	40	81	12	51	79	62	5	85	3	44	87	32	98	70	22	35	61	65	41	11	83	44	56	92	91	64	69	4	72	34	35	10	59	99	72	71	67	91	10	1	
90	96	7	89	18	81	4	66	15	91	74	87	82	98	90	86	96	71	36	31	74	87	99	56	43	23	65	73	85	70	58	86	97	89	26	50	92	80	61	59	12	35	84	45	49	7	72	37	96	10	54	96	50	35	59	32	60	29	64	70	
87	4	59	24	23	49	70	87	75	65	72	47	17	58	89	5	71	46	87	21	61	70	68	54	62	23	47	42	23	22	77	40	47	98	30	36	60	80	51	86	89	86	74	57	42	57	39	48	57	1	34	53	57	22	4	73	42	54	54	81	
90	33	47	24	58	61	93	81	96	65	60	50	27	44	64	1	44	48	13	26	37	52	14	89	46	8	71	38	92	80	30	34	66	19	46	27	35	1	82	59	17	60	73	92	50	92	93	82	24	77	28	50	60	85	38	24	83	48	61	44	
88	6	81	71	2	63	79	18	12	28	38	10	1	1	49	43	94	36	73	93	27	17	31	95	96	87	27	87	23	43	48	3	72	84	73	55	88	76	88	32	45	55	8	9	23	95	29	44	62	31	73	16	48	66	4	5	35	46	8	54	
11	63	91	40	58	26	28	35	68	95	43	65	8	94	47	73	53	33	36	55	27	85	19	18	24	49	58	80	86	50	13	34	89	62	30	94	30	86	26	52	25	84	50	79	96	63	21	59	56	77	77	46	35	58	94	59	36	19	41	93	
82	90	86	77	97	65	87	21	42	76	6	33	90	32	45	2	28	77	98	61	92	69	42	3	99	60	43	87	14	52	33	74	73	60	79	73	68	77	69	85	21	59	63	97	40	56	1	20	37	55	60	12	20	24	4	24	6	54	64	42	
31	55	43	22	31	54	48	50	30	77	65	70	59	46	52	51	94	98	19	88	81	17	93	84	87	37	18	24	10	54	15	47	5	59	19	94	46	66	60	75	6	24	46	71	25	4	84	89	21	31	36	26	36	83	92	90	43	77	20	31	
