100
50
62	44	26	65	64	38	97	58	54	64	80	63	51	72	70	70	99	61	36	89	26	29	97	97	70	37	34	56	7	21	63	62	47	56	66	40	83	41	52	96	11	96	46	81	74	54	53	90	75	3	
98	1	40	2	14	10	84	96	1	19	88	3	82	62	38	34	19	45	46	42	95	91	34	35	59	85	50	21	89	86	9	26	16	96	24	44	92	25	69	25	29	97	52	47	28	23	13	79	90	68	
85	81	62	61	11	81	94	75	71	18	66	56	51	97	57	62	94	98	28	25	55	46	61	68	38	28	85	84	2	57	54	15	79	91	21	72	98	91	68	100	8	59	12	13	28	83	9	72	18	53	
43	36	73	8	93	83	47	34	41	82	88	49	76	36	53	28	28	96	12	83	52	11	58	72	58	97	68	82	21	57	67	88	79	28	7	96	90	35	22	74	79	29	39	11	7	30	38	95	2	91	
91	43	98	36	96	21	14	76	11	45	12	5	65	24	77	43	37	36	99	71	45	84	97	52	35	100	19	10	23	68	81	51	29	69	31	91	91	56	75	73	54	68	35	89	82	80	93	21	55	94	
29	87	62	59	14	12	37	2	65	47	76	93	31	97	81	18	74	69	27	88	56	42	47	83	25	48	12	69	86	64	25	20	7	75	33	80	29	34	87	6	8	33	60	99	41	29	39	39	32	93	
55	75	3	97	52	34	46	26	8	31	98	18	68	24	93	47	56	74	99	55	7	1	49	72	16	84	76	3	27	67	28	75	29	45	26	54	56	32	19	79	37	37	56	80	47	100	52	20	57	61	
73	2	36	13	15	80	36	12	58	99	69	85	99	28	78	91	58	27	59	83	11	76	68	15	19	98	6	94	91	65	72	79	97	74	2	60	38	30	67	74	8	92	38	23	72	66	29	77	95	26	
61	42	35	24	53	34	97	100	29	8	95	27	86	57	28	50	41	52	59	41	86	83	70	15	1	55	71	79	40	34	9	69	6	1	78	3	95	86	4	81	48	80	3	1	59	22	18	23	6	71	
58	58	17	18	87	44	65	35	9	3	55	78	36	41	67	44	32	90	83	14	50	95	23	9	83	87	67	28	51	89	3	3	17	99	15	92	17	46	76	94	73	84	12	30	40	73	90	87	10	28	
77	74	5	68	63	94	20	5	21	47	99	15	38	98	22	26	53	93	3	31	93	7	83	8	57	46	57	12	97	83	8	61	40	64	2	29	67	77	73	67	14	72	97	23	38	38	17	87	67	32	
72	81	89	40	96	35	91	81	6	65	27	74	96	25	13	85	25	33	18	53	63	38	89	14	71	43	63	57	13	72	88	69	98	13	54	52	48	15	61	64	41	21	48	1	24	61	76	3	14	25	
2	26	21	25	84	46	83	80	73	54	66	3	17	97	35	19	6	83	57	46	16	14	56	24	48	44	96	100	4	6	24	90	11	27	83	77	88	16	3	61	12	84	89	43	10	3	76	6	35	1	
5	91	28	56	1	49	56	3	51	22	30	17	49	78	15	98	26	68	96	3	61	96	9	97	25	77	66	84	30	56	87	81	8	34	76	89	78	34	42	83	25	51	78	81	40	5	59	78	5	56	
70	67	54	95	82	72	34	3	22	44	55	3	25	93	53	20	89	50	8	81	80	22	67	76	55	73	40	33	40	31	45	61	79	25	90	83	29	13	17	67	2	46	32	56	90	12	12	52	46	26	
91	39	65	45	32	76	94	2	23	96	65	77	65	49	10	61	45	48	69	28	57	4	25	91	96	66	4	6	86	98	9	66	11	28	81	41	28	48	2	24	39	23	6	16	18	54	16	90	99	42	
94	52	11	7	68	58	41	51	88	95	42	42	32	42	8	19	16	8	48	62	13	6	73	22	19	32	15	31	73	29	72	76	49	91	50	63	30	72	86	25	99	15	25	45	19	100	34	93	86	43	
47	8	60	4	54	33	76	33	4	8	69	37	84	43	20	88	19	68	9	16	75	53	84	22	70	54	20	87	21	70	16	99	2	13	66	31	12	95	89	71	42	90	67	63	15	71	89	95	21	62	
23	90	87	47	15	4	37	21	96	29	88	74	53	14	32	62	61	55	28	61	19	46	76	68	95	50	40	68	98	56	48	86	56	16	24	62	88	22	43	19	50	66	73	49	8	78	86	26	46	55	
37	3	13	94	50	18	3	11	77	70	41	19	73	99	89	20	96	4	99	2	3	63	12	80	30	10	87	61	43	17	9	51	49	45	31	8	89	41	97	53	84	72	5	96	27	45	98	74	64	11	
41	37	54	89	47	12	69	87	21	93	91	75	9	16	67	46	49	86	49	39	10	73	50	11	42	91	62	64	59	71	20	68	8	59	7	25	3	4	4	42	3	36	55	41	50	50	14	12	59	29	
48	99	21	62	12	95	41	57	79	89	47	94	48	98	46	32	35	36	7	60	36	63	83	24	10	22	86	20	28	89	93	41	12	78	79	17	60	8	28	92	58	11	59	72	8	11	50	69	12	45	
84	27	21	52	59	36	41	70	79	39	47	22	72	7	53	90	72	14	51	93	21	21	77	18	26	49	36	57	52	52	57	28	13	6	95	31	13	35	91	29	58	54	69	62	62	1	98	69	47	52	
81	39	7	84	19	63	85	56	60	69	12	14	99	6	91	40	86	41	27	3	8	28	94	54	96	47	49	76	83	70	37	39	81	42	30	85	41	81	68	29	99	19	3	36	44	42	98	62	50	18	
16	27	17	42	100	6	73	43	92	1	21	38	18	68	61	94	94	61	33	8	78	61	67	15	91	12	8	80	34	31	42	94	85	43	5	63	4	19	32	43	71	6	79	75	89	63	80	78	39	58	
63	48	80	52	51	100	62	55	2	8	22	80	40	40	88	19	33	24	26	52	49	87	23	41	54	96	27	35	73	92	18	85	17	82	6	53	62	51	95	94	94	11	3	100	70	86	34	54	40	44	
81	78	60	38	94	80	45	29	19	57	54	78	97	67	30	25	4	85	57	36	78	15	61	20	20	36	46	66	96	74	46	67	5	9	73	29	42	1	76	47	23	24	53	97	30	14	23	33	89	39	
24	59	87	12	10	35	42	12	78	60	25	74	100	21	40	59	99	1	9	62	4	5	25	65	7	37	68	75	34	55	13	71	96	7	30	60	69	36	61	27	23	2	61	62	45	47	88	91	40	39	
93	37	48	51	69	19	80	17	27	19	27	82	42	27	15	10	24	58	75	96	92	37	49	26	8	22	58	52	98	87	22	90	41	60	85	45	64	27	13	54	31	68	69	50	10	32	97	90	32	96	
19	14	4	87	28	93	98	6	58	16	45	44	47	57	81	77	34	4	50	20	88	92	97	72	56	67	73	57	44	51	77	36	26	79	37	89	68	55	16	86	61	28	2	17	53	47	34	11	39	51	
15	35	45	3	15	1	96	26	29	76	75	51	85	24	63	1	98	54	85	32	33	66	40	87	65	18	65	57	18	77	1	86	98	31	78	15	11	57	43	22	16	81	38	33	31	55	35	50	64	75	
51	48	12	82	6	25	5	24	31	31	79	17	63	30	16	77	26	39	16	51	86	7	62	69	40	92	72	37	13	33	3	3	78	70	71	18	36	30	75	79	87	68	4	14	26	14	64	84	96	48	
42	30	91	50	37	35	87	17	90	85	13	79	91	66	41	59	33	11	13	71	59	62	45	74	21	16	37	6	88	17	86	34	45	92	5	34	3	12	57	99	79	33	36	47	63	2	38	67	87	63	
22	51	8	62	37	75	38	54	100	50	30	8	74	69	33	40	49	75	96	32	27	32	57	20	9	49	51	28	7	97	59	55	69	6	75	34	11	100	7	30	68	99	54	24	82	16	43	21	30	45	
