1000
30
49	54	33	53	13	51	101	67	7	39	18	71	40	24	52	29	38	69	10	11	115	19	44	83	33	95	52	62	81	72	
53	54	28	60	19	58	101	76	15	53	5	74	41	31	66	37	38	68	15	22	108	21	47	88	30	82	52	65	86	79	
61	51	29	63	20	60	106	79	13	44	15	76	37	32	54	19	22	56	14	9	112	17	42	101	36	84	40	73	89	77	
55	50	21	62	17	62	109	73	18	43	15	67	34	23	68	22	36	56	14	18	100	5	42	87	23	79	42	69	84	84	
59	44	23	46	20	54	97	73	12	41	13	82	45	24	65	24	33	71	14	20	98	11	48	97	30	88	50	57	74	78	
48	60	34	63	20	50	111	74	23	41	19	73	32	20	51	37	24	59	5	15	102	3	41	88	25	88	41	68	77	67	
55	45	20	49	21	63	108	75	12	47	10	80	40	31	53	26	33	65	13	4	100	3	44	101	39	91	42	63	89	72	
57	46	30	51	3	50	111	79	18	50	16	76	45	27	67	28	28	63	7	4	102	20	43	86	35	82	50	67	89	86	
60	47	27	65	21	60	97	82	9	51	7	67	31	21	64	33	37	59	11	9	101	15	44	91	29	80	40	69	83	83	
54	61	37	58	2	62	99	75	24	36	8	84	36	32	58	30	34	67	7	22	96	8	37	97	30	77	51	71	73	74	
48	48	23	65	21	63	112	74	16	42	5	79	47	28	51	37	30	57	19	17	97	9	31	86	37	92	47	69	89	70	
50	58	31	48	12	63	113	85	12	48	22	83	40	24	62	19	33	68	19	15	96	12	43	90	32	88	46	65	90	77	
64	54	21	51	5	62	104	76	13	54	6	76	36	23	63	31	22	64	17	5	107	4	47	97	24	83	51	62	88	82	
64	56	25	46	21	50	109	71	25	54	5	74	33	18	70	20	36	64	9	20	98	16	34	98	39	95	50	67	78	75	
62	44	37	62	18	50	101	80	19	51	23	75	38	33	70	21	29	73	22	11	96	19	31	83	25	83	43	56	86	76	
50	51	27	60	15	55	100	78	21	43	13	80	39	26	63	35	36	63	13	10	113	3	32	99	32	90	40	56	84	81	
53	44	30	63	14	57	115	74	12	53	19	65	36	33	64	20	24	72	11	15	105	6	48	98	29	82	54	73	89	79	
